date,close,P_fund,D_f,D_c,profit_f,profit_c,n_f,n_c,Total_Demand,n_f_minus_n_c,valid,disagreement,deviation,ret5,vol_abs5,td_sign,td_flip,gmm_state_proxy,q_med,q_high,q_neutral,q_vol,vol_anomaly,signal_dir,main_trigger,aux_confirm,position_size,open_signal,position
2023-10-09,151900.0,151900.0,0.0,950.0,0.0,207828750.0,7.124576406741287e-218,1.0,950.0,-1.0,1,,,-0.02759467412736072,0.02759467412736072,1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-10-10,151900.0,151900.0,0.0,0.0,0.0,209628750.0,7.124576406741287e-218,1.0,0.0,-1.0,1,,,-0.044108228171074515,0.044108228171074515,0.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-10-11,155900.0,155900.0,0.0,2000.0,0.0,204667500.0,7.124576406741287e-218,1.0,2000.0,-1.0,1,,,0.044597554293039465,0.044597554293039465,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-10-12,164950.0,164950.0,0.0,4525.0,0.0,212516250.0,7.124576406741287e-218,1.0,4525.0,-1.0,1,,,0.10539419646482173,0.10539419646482173,1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-10-13,170250.0,170250.0,0.0,2650.0,0.0,253462500.0,7.124576406741287e-218,1.0,2650.0,-1.0,1,,,0.12663265093336662,0.12663265093336662,1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-10-16,168900.0,168900.0,0.0,-675.0,0.0,250396250.0,7.124576406741287e-218,1.0,-675.0,-1.0,1,,,0.10608441421202741,0.10608441421202741,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-10-17,169150.0,169150.0,0.0,125.0,0.0,217687500.0,7.124576406741287e-218,1.0,125.0,-1.0,1,,,0.10756348562498985,0.10756348562498985,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-10-18,165900.0,165900.0,0.0,-1625.0,0.0,215407500.0,7.124576406741287e-218,1.0,-1625.0,-1.0,1,,,0.062170421132666576,0.062170421132666576,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-10-19,159450.0,159450.0,0.0,-3225.0,0.0,220283750.0,7.124576406741287e-218,1.0,-3225.0,-1.0,1,,,-0.03391200421852503,0.03391200421852503,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-10-20,151950.0,151950.0,0.0,-3750.0,0.0,239640000.0,7.124576406741287e-218,1.0,-3750.0,-1.0,1,,,-0.11371642566681928,0.11371642566681928,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-10-23,150800.0,150800.0,0.0,-575.0,0.0,243960000.0,7.124576406741287e-218,1.0,-575.0,-1.0,1,,,-0.11335236823989803,0.11335236823989803,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-10-24,155000.0,155000.0,0.0,2100.0,0.0,244170000.0,7.124576406741287e-218,1.0,2100.0,-1.0,1,,,-0.08736077830747035,0.08736077830747035,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-10-25,150950.0,150950.0,0.0,-2025.0,0.0,248638750.0,7.124576406741287e-218,1.0,-2025.0,-1.0,1,,,-0.09443654104354948,0.09443654104354948,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-10-26,151150.0,151150.0,0.0,100.0,0.0,226808750.0,7.124576406741287e-218,1.0,100.0,-1.0,1,,,-0.05345767223059994,0.05345767223059994,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-10-27,154050.0,154050.0,0.0,1450.0,0.0,213047500.0,7.124576406741287e-218,1.0,1450.0,-1.0,1,,,0.013725705679874523,0.013725705679874523,1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-10-30,156850.0,156850.0,0.0,1400.0,0.0,200432500.0,7.124576406741287e-218,1.0,1400.0,-1.0,1,,,0.039335479062831524,0.039335479062831524,1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-10-31,153750.0,153750.0,0.0,-1550.0,0.0,197132500.0,7.124576406741287e-218,1.0,-1550.0,-1.0,1,,,-0.00809721023262,0.00809721023262,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-01,154000.0,154000.0,0.0,125.0,0.0,198557500.0,7.124576406741287e-218,1.0,125.0,-1.0,1,,,0.020003946260780836,0.020003946260780836,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-02,152400.0,152400.0,0.0,-800.0,0.0,152027500.0,7.124576406741287e-218,1.0,-800.0,-1.0,1,,,0.008235922027079567,0.008235922027079567,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-03,151400.0,151400.0,0.0,-500.0,0.0,153096250.0,7.124576406741287e-218,1.0,-500.0,-1.0,1,,,-0.017351884039328525,0.017351884039328525,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-06,147150.0,147150.0,0.0,-2125.0,0.0,152395000.0,7.124576406741287e-218,1.0,-2125.0,-1.0,1,,,-0.06383745995720602,0.06383745995720602,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-07,142550.0,142550.0,0.0,-2300.0,0.0,159621250.0,7.124576406741287e-218,1.0,-2300.0,-1.0,1,,,-0.07563509132794621,0.07563509132794621,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-08,145350.0,145350.0,0.0,1400.0,0.0,170201250.0,7.124576406741287e-218,1.0,1400.0,-1.0,1,,,-0.05780797540874438,0.05780797540874438,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-09,144150.0,144150.0,0.0,-600.0,0.0,166121250.0,7.124576406741287e-218,1.0,-600.0,-1.0,1,,,-0.055654219168134844,0.055654219168134844,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-10,148900.0,148900.0,0.0,2375.0,0.0,125890000.0,7.124576406741287e-218,1.0,2375.0,-1.0,1,,,-0.016650401313384577,0.016650401313384577,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-13,141650.0,141650.0,0.0,-3625.0,0.0,123126250.0,7.124576406741287e-218,1.0,-3625.0,-1.0,1,,,-0.0380932484029568,0.0380932484029568,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-14,142550.0,142550.0,0.0,450.0,0.0,148496250.0,7.124576406741287e-218,1.0,450.0,-1.0,1,,,0.0,0.0,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-15,142600.0,142600.0,0.0,25.0,0.0,148870000.0,7.124576406741287e-218,1.0,25.0,-1.0,1,,,-0.019101119024689694,0.019101119024689694,1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-16,140900.0,140900.0,0.0,-850.0,0.0,143590000.0,7.124576406741287e-218,1.0,-850.0,-1.0,1,,,-0.02280400517977732,0.02280400517977732,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-17,138000.0,138000.0,0.0,-1450.0,0.0,124233750.0,7.124576406741287e-218,1.0,-1450.0,-1.0,1,,,-0.0760212545327601,0.0760212545327601,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-20,137200.0,137200.0,0.0,-400.0,0.0,100313750.0,7.124576406741287e-218,1.0,-400.0,-1.0,1,,,-0.031919510984740995,0.031919510984740995,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-21,132300.0,132300.0,0.0,-2450.0,0.0,99972500.0,7.124576406741287e-218,1.0,-2450.0,-1.0,1,,,-0.07462074423776954,0.07462074423776954,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-22,124700.0,124700.0,0.0,-3800.0,0.0,103157500.0,7.124576406741287e-218,1.0,-3800.0,-1.0,1,,,-0.13413265529420393,0.13413265529420393,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-23,124800.0,124800.0,0.0,50.0,0.0,123836250.0,7.124576406741287e-218,1.0,50.0,-1.0,1,,,-0.12133796296930655,0.12133796296930655,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-24,124050.0,124050.0,0.0,-375.0,0.0,123821250.0,7.124576406741287e-218,1.0,-375.0,-1.0,1,,,-0.10656897501939433,0.10656897501939433,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-11-27,116650.0,116650.0,0.0,-3700.0,0.0,119897500.0,7.124576406741287e-218,1.0,-3700.0,-1.0,1,,,-0.16226171682434476,0.16226171682434476,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-28,113200.0,113200.0,0.0,-1725.0,0.0,143357500.0,7.124576406741287e-218,1.0,-1725.0,-1.0,1,,,-0.15591590535182753,0.15591590535182753,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-29,109850.0,109850.0,0.0,-1675.0,0.0,144503750.0,7.124576406741287e-218,1.0,-1675.0,-1.0,1,,,-0.12679505385537126,0.12679505385537126,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-11-30,106200.0,106200.0,0.0,-1825.0,0.0,150083750.0,7.124576406741287e-218,1.0,-1825.0,-1.0,1,,,-0.16138834712748817,0.16138834712748817,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-12-01,101750.0,101750.0,0.0,-2225.0,0.0,155465000.0,7.124576406741287e-218,1.0,-2225.0,-1.0,1,,,-0.19816588581510608,0.19816588581510608,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-12-04,96350.0,96350.0,0.0,-2700.0,0.0,164866250.0,7.124576406741287e-218,1.0,-2700.0,-1.0,1,,,-0.19119060360706364,0.19119060360706364,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-12-05,93050.0,93050.0,0.0,-1650.0,0.0,170415000.0,7.124576406741287e-218,1.0,-1650.0,-1.0,1,,,-0.19601918268082308,0.19601918268082308,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-12-06,92450.0,92450.0,0.0,-300.0,0.0,165280000.0,7.124576406741287e-218,1.0,-300.0,-1.0,1,,,-0.17244784099748678,0.17244784099748678,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-12-07,95600.0,95600.0,0.0,1575.0,0.0,161540000.0,7.124576406741287e-218,1.0,1575.0,-1.0,1,,,-0.10515128875048418,0.10515128875048418,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-12-08,102300.0,102300.0,0.0,3350.0,0.0,165781250.0,7.124576406741287e-218,1.0,3350.0,-1.0,1,,,0.005390848634876377,0.005390848634876377,1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-12-11,96800.0,96800.0,0.0,-2750.0,0.0,176945000.0,7.124576406741287e-218,1.0,-2750.0,-1.0,1,,,0.00465959942215477,0.00465959942215477,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-12-12,93100.0,93100.0,0.0,-1850.0,0.0,165788750.0,7.124576406741287e-218,1.0,-1850.0,-1.0,1,,,0.0005372011947617494,0.0005372011947617494,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-12-13,103550.0,103550.0,0.0,5225.0,0.0,172228750.0,7.124576406741287e-218,1.0,5225.0,-1.0,1,,,0.11338663000845983,0.11338663000845983,1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-12-14,102550.0,102550.0,0.0,-500.0,0.0,226828750.0,7.124576406741287e-218,1.0,-500.0,-1.0,1,,,0.0701776644610348,0.0701776644610348,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-12-15,104600.0,104600.0,0.0,1025.0,0.0,225883750.0,7.124576406741287e-218,1.0,1025.0,-1.0,1,0.55,0.55,0.022233878673242558,0.022233878673242558,1.0,True,0,,,,,False,1,False,True,0.0,False,0.0
2023-12-18,102750.0,102750.0,0.0,-925.0,0.0,223780000.0,7.124576406741287e-218,1.0,-925.0,-1.0,1,-0.16393442622950827,0.16393442622950827,0.05965185909381354,0.05965185909381354,-1.0,True,0,,,,,False,-1,False,True,0.0,False,0.0
2023-12-19,101900.0,101900.0,0.0,-425.0,0.0,225171250.0,7.124576406741287e-218,1.0,-425.0,-1.0,1,0.08064516129032251,0.08064516129032251,0.09031775594565694,0.09031775594565694,-1.0,False,0,,,,,False,1,False,False,0.0,False,0.0
2023-12-20,100800.0,100800.0,0.0,-550.0,0.0,213527500.0,7.124576406741287e-218,1.0,-550.0,-1.0,1,0.0,0.0,-0.02691623220432504,0.02691623220432504,-1.0,False,0,,,,,False,0,False,False,0.0,False,0.0
2023-12-21,97600.0,97600.0,0.0,-1600.0,0.0,185252500.0,7.124576406741287e-218,1.0,-1600.0,-1.0,1,-0.296875,0.296875,-0.04947299109934278,0.04947299109934278,-1.0,False,0,,,,,False,-1,False,False,0.0,False,0.0
2023-12-22,100800.0,100800.0,0.0,1600.0,0.0,190367500.0,7.124576406741287e-218,1.0,1600.0,-1.0,1,0.7384615384615385,0.7384615384615385,-0.03700519599355445,0.03700519599355445,1.0,True,0,,,,0.1564631495293936,False,1,False,True,0.0,False,0.0
2023-12-25,102850.0,102850.0,0.0,1025.0,0.0,195206250.0,7.124576406741287e-218,1.0,1025.0,-1.0,1,0.5454545454545454,0.5454545454545454,0.0009727627226219226,0.0009727627226219226,1.0,False,0,,,,0.15591590535182753,False,1,False,False,0.0,False,0.0
2023-12-26,107100.0,107100.0,0.0,2125.0,0.0,169927500.0,7.124576406741287e-218,1.0,2125.0,-1.0,1,0.8059701492537312,0.8059701492537312,0.04977103722502463,0.04977103722502463,1.0,False,0,,,,0.15373758034606513,False,1,False,False,0.0,False,0.0
2023-12-27,105700.0,105700.0,0.0,-700.0,0.0,173007500.0,7.124576406741287e-218,1.0,-700.0,-1.0,1,-0.13235294117647056,0.13235294117647056,0.04746653723892358,0.04746653723892358,-1.0,True,0,,,,0.1515592553403029,False,-1,False,True,0.0,False,0.0
2023-12-28,106550.0,106550.0,0.0,425.0,0.0,168376250.0,7.124576406741287e-218,1.0,425.0,-1.0,1,0.4057971014492754,0.4057971014492754,0.08773686512557966,0.08773686512557966,1.0,True,0,,,,0.1493809303345405,False,1,False,True,0.0,False,0.0
2023-12-29,107700.0,107700.0,0.0,575.0,0.0,162076250.0,7.124576406741287e-218,1.0,575.0,-1.0,1,0.44285714285714284,0.44285714285714284,0.06621122852507533,0.06621122852507533,1.0,False,0,,,,0.14720260532877813,False,1,False,False,0.0,False,0.0
2024-01-02,108350.0,108350.0,0.0,325.0,0.0,152836250.0,7.124576406741287e-218,1.0,325.0,-1.0,1,0.3661971830985915,0.3661971830985915,0.05209511188340166,0.05209511188340166,1.0,False,0,,,,0.14502428032301573,False,1,False,False,0.0,False,0.0
2024-01-03,106600.0,106600.0,0.0,-875.0,0.0,138467500.0,7.124576406741287e-218,1.0,-875.0,-1.0,1,-0.23611111111111105,0.23611111111111105,-0.0046794657219599856,0.0046794657219599856,-1.0,True,0,,,,0.14284595531725333,False,-1,False,True,0.0,False,0.0
2024-01-04,100450.0,100450.0,0.0,-3075.0,0.0,134553750.0,7.124576406741287e-218,1.0,-3075.0,-1.0,1,-0.7945205479452055,0.7945205479452055,-0.05094480161524828,0.05094480161524828,-1.0,False,0,,,,0.1406676303114911,False,-1,False,False,0.0,False,0.0
2024-01-05,98650.0,98650.0,0.0,-900.0,0.0,153285000.0,7.124576406741287e-218,1.0,-900.0,-1.0,1,-0.22972972972972983,0.22972972972972983,-0.07703612607600263,0.07703612607600263,-1.0,False,0,,,,0.1384893053057287,False,-1,False,False,0.0,False,0.0
2024-01-08,97200.0,97200.0,0.0,-725.0,0.0,149943750.0,7.124576406741287e-218,1.0,-725.0,-1.0,1,-0.13333333333333341,0.13333333333333341,-0.10257887269595045,0.10257887269595045,-1.0,False,0,,,,0.13631098029996633,False,-1,False,False,0.0,False,0.0
2024-01-09,98950.0,98950.0,0.0,875.0,0.0,128550000.0,7.124576406741287e-218,1.0,875.0,-1.0,1,0.5131578947368423,0.5131578947368423,-0.09075205593379287,0.09075205593379287,1.0,True,0,,,,0.13413265529420393,False,1,False,True,0.0,False,0.0
2024-01-10,97900.0,97900.0,0.0,-525.0,0.0,114956250.0,7.124576406741287e-218,1.0,-525.0,-1.0,1,0.0,0.0,-0.08513696219527844,0.08513696219527844,-1.0,True,0,,,,0.13339889515032066,False,0,False,True,0.0,False,0.0
2024-01-11,104700.0,104700.0,0.0,3400.0,0.0,108662500.0,7.124576406741287e-218,1.0,3400.0,-1.0,1,0.9358974358974359,0.9358974358974359,0.04143902661554755,0.04143902661554755,1.0,True,0,,,,0.13266513500643737,False,1,False,True,0.0,False,0.0
2024-01-12,102850.0,102850.0,0.0,-925.0,0.0,77181250.0,7.124576406741287e-218,1.0,-925.0,-1.0,1,-0.2911392405063292,0.2911392405063292,0.04169338363034214,0.04169338363034214,-1.0,True,0,,,,0.13193137486255416,False,-1,False,True,0.0,False,0.0
2024-01-15,101950.0,101950.0,0.0,-450.0,0.0,78392500.0,7.124576406741287e-218,1.0,-450.0,-1.0,1,0.0625,0.0625,0.047711785554071184,0.047711785554071184,-1.0,False,0,,,,0.13119761471867092,False,1,False,False,0.0,False,0.0
2024-01-16,104150.0,104150.0,0.0,1100.0,0.0,76696250.0,7.124576406741287e-218,1.0,1100.0,-1.0,1,0.5925925925925926,0.5925925925925926,0.051217495658406165,0.051217495658406165,1.0,True,0,,,,0.1304638545747876,False,1,False,True,0.0,False,0.0
2024-01-17,101750.0,101750.0,0.0,-1200.0,0.0,77405000.0,7.124576406741287e-218,1.0,-1200.0,-1.0,1,-0.3292682926829268,0.3292682926829268,0.03857227478623848,0.03857227478623848,-1.0,True,0,,,,0.12973009443090439,False,-1,False,True,0.0,False,0.0
2024-01-18,102400.0,102400.0,0.0,325.0,0.0,79923750.0,7.124576406741287e-218,1.0,325.0,-1.0,1,0.37349397590361444,0.37349397590361444,-0.022212405271083924,0.022212405271083924,1.0,True,0,,,,0.12899633428702104,False,1,False,True,0.0,False,0.0
2024-01-19,101400.0,101400.0,0.0,-500.0,0.0,79530000.0,7.124576406741287e-218,1.0,-500.0,-1.0,1,0.011904761904761862,0.011904761904761862,-0.01419852494188234,0.01419852494188234,-1.0,True,0,,,,0.12826257414313783,False,1,False,True,0.0,False,0.0
2024-01-22,99850.0,99850.0,0.0,-775.0,0.0,74910000.0,7.124576406741287e-218,1.0,-775.0,-1.0,1,-0.18823529411764706,0.18823529411764706,-0.02081343715864037,0.02081343715864037,-1.0,False,0,,,,0.1275288139992546,False,-1,False,False,0.0,False,0.0
2024-01-23,102000.0,102000.0,0.0,1075.0,0.0,70991250.0,7.124576406741287e-218,1.0,1075.0,-1.0,1,0.5930232558139534,0.5930232558139534,-0.020859354422709586,0.020859354422709586,1.0,True,0,,,,0.12679505385537126,False,1,False,True,0.0,False,0.0
2024-01-24,102350.0,102350.0,0.0,175.0,0.0,71201250.0,7.124576406741287e-218,1.0,175.0,-1.0,1,0.34482758620689635,0.34482758620689635,0.005879487784595128,0.005879487784595128,1.0,False,0,,,,0.1267788135631708,False,1,False,False,0.0,False,0.0
2024-01-25,101350.0,101350.0,0.0,-500.0,0.0,62231250.0,7.124576406741287e-218,1.0,-500.0,-1.0,1,0.0,0.0,-0.010306839707398652,0.010306839707398652,-1.0,True,0,,,,0.12676257327097035,False,0,False,True,0.0,False,0.0
2024-01-26,100650.0,100650.0,0.0,-350.0,0.0,61751250.0,7.124576406741287e-218,1.0,-350.0,-1.0,1,0.1348314606741572,0.1348314606741572,-0.007423939071284025,0.007423939071284025,-1.0,False,0,,,,0.12674633297876986,False,1,False,False,0.0,False,0.0
2024-01-29,101950.0,101950.0,0.0,650.0,0.0,61635000.0,7.124576406741287e-218,1.0,650.0,-1.0,1,0.47777777777777786,0.47777777777777786,0.02081343715864037,0.02081343715864037,1.0,True,3,,,,0.1267300926865694,False,1,False,True,0.0,False,0.0
2024-01-30,101000.0,101000.0,0.0,-475.0,0.0,61818750.0,7.124576406741287e-218,1.0,-475.0,-1.0,1,0.021978021978022122,0.021978021978022122,-0.009852296443011,0.009852296443011,-1.0,True,0,,,,0.12671385239436894,False,1,False,True,0.0,False,0.0
2024-01-31,99150.0,99150.0,0.0,-925.0,0.0,62058750.0,7.124576406741287e-218,1.0,-925.0,-1.0,1,-0.3586956521739131,0.3586956521739131,-0.03176445714149345,0.03176445714149345,-1.0,False,1,,,,0.12669761210216848,False,-1,False,False,0.0,False,0.0
2024-02-01,99600.0,99600.0,0.0,225.0,0.0,62238750.0,7.124576406741287e-218,1.0,225.0,-1.0,1,0.3655913978494625,0.3655913978494625,-0.01741770830745537,0.01741770830745537,1.0,True,1,,,,0.12668137180996802,False,1,False,True,0.0,False,0.0
2024-02-02,100150.0,100150.0,0.0,275.0,0.0,43428750.0,7.124576406741287e-218,1.0,275.0,-1.0,1,0.37234042553191493,0.37234042553191493,-0.004980089973972923,0.004980089973972923,1.0,False,1,,,,0.12666513151776754,False,1,False,False,0.0,False,0.0
2024-02-05,100450.0,100450.0,0.0,150.0,0.0,41960000.0,7.124576406741287e-218,1.0,150.0,-1.0,1,0.3157894736842104,0.3157894736842104,-0.014822405759520763,0.014822405759520763,1.0,False,1,,,,0.12664889122556708,False,1,False,False,0.0,False,0.0
2024-02-06,97150.0,97150.0,0.0,-1650.0,0.0,40953750.0,7.124576406741287e-218,1.0,-1650.0,-1.0,1,-0.5416666666666667,0.5416666666666667,-0.038864341017811554,0.038864341017811554,-1.0,True,3,,,,0.12663265093336662,False,-1,False,True,0.0,False,0.0
2024-02-07,97650.0,97650.0,0.0,250.0,0.0,44867500.0,7.124576406741287e-218,1.0,250.0,-1.0,1,0.3711340206185567,0.3711340206185567,-0.015244197643117019,0.015244197643117019,1.0,True,1,,,,0.12610318213696065,False,1,False,True,0.0,False,0.0
2024-02-08,96300.0,96300.0,0.0,-675.0,0.0,44441250.0,7.124576406741287e-218,1.0,-675.0,-1.0,1,-0.18367346938775497,0.18367346938775497,-0.033693845786473275,0.033693845786473275,-1.0,True,0,,,,0.1255737133405546,False,-1,False,True,0.0,False,0.0
2024-02-19,94750.0,94750.0,0.0,-775.0,0.0,22232500.0,7.124576406741287e-218,1.0,-775.0,-1.0,1,-0.2525252525252526,0.2525252525252526,-0.055427218149290525,0.055427218149290525,-1.0,False,1,,,,0.12504424454414861,False,-1,False,False,0.0,False,0.0
2024-02-20,92800.0,92800.0,0.0,-975.0,0.0,21722500.0,7.124576406741287e-218,1.0,-975.0,-1.0,1,-0.41000000000000003,0.41000000000000003,-0.07921345146878878,0.07921345146878878,-1.0,False,3,,,,0.12451477574774264,False,-1,False,False,0.0,False,0.0
2024-02-21,96900.0,96900.0,0.0,2050.0,0.0,23218750.0,7.124576406741287e-218,1.0,2050.0,-1.0,1,0.8118811881188119,0.8118811881188119,-0.002576656926727594,0.002576656926727594,1.0,True,3,,,,0.12398530695133658,False,1,False,True,0.0,False,0.0
2024-02-22,97650.0,97650.0,0.0,375.0,0.0,29203750.0,7.124576406741287e-218,1.0,375.0,-1.0,1,0.4411764705882353,0.4411764705882353,0.0,0.0,1.0,False,3,,,,0.12345583815493061,False,1,False,False,0.0,False,0.0
2024-02-23,101800.0,101800.0,0.0,2075.0,0.0,26605000.0,7.124576406741287e-218,1.0,2075.0,-1.0,1,0.8155339805825244,0.8155339805825244,0.055541785312342995,0.055541785312342995,1.0,False,3,,,,0.12292636935852455,False,1,False,False,0.0,False,0.0
2024-02-26,102300.0,102300.0,0.0,250.0,0.0,35005000.0,7.124576406741287e-218,1.0,250.0,-1.0,1,0.34615384615384626,0.34615384615384626,0.07666782899504376,0.07666782899504376,1.0,False,1,,,,0.12239690056211858,False,1,False,False,0.0,False,0.0
2024-02-27,106650.0,106650.0,0.0,2175.0,0.0,34630000.0,7.124576406741287e-218,1.0,2175.0,-1.0,1,0.8571428571428572,0.8571428571428572,0.13910580512520454,0.13910580512520454,1.0,False,3,,,,0.12664889122556708,True,1,False,True,0.0,False,0.0
2024-02-28,108000.0,108000.0,0.0,675.0,0.0,42890000.0,7.124576406741287e-218,1.0,675.0,-1.0,1,0.5,0.5,0.1084517082274985,0.1084517082274985,1.0,False,3,,,,0.12663265093336662,False,1,False,False,0.0,False,0.0
2024-02-29,119200.0,119200.0,0.0,5600.0,0.0,41490000.0,7.124576406741287e-218,1.0,5600.0,-1.0,1,0.9906542056074767,0.9906542056074767,0.19941309730856105,0.19941309730856105,1.0,False,3,,,,0.1267788135631708,True,1,False,True,0.0,False,0.0
2024-03-01,119450.0,119450.0,0.0,125.0,0.0,104148750.0,7.124576406741287e-218,1.0,125.0,-1.0,1,0.21296296296296302,0.21296296296296302,0.15988776965539664,0.15988776965539664,1.0,False,0,,,,0.13266513500643737,True,1,False,True,0.0,False,0.0
2024-03-04,117600.0,117600.0,0.0,-925.0,0.0,103680000.0,7.124576406741287e-218,1.0,-925.0,-1.0,1,-0.4128440366972477,0.4128440366972477,0.13937936250694705,0.13937936250694705,-1.0,True,1,,,,0.13761386017590438,True,-1,False,True,0.0,False,0.0
2024-03-05,111550.0,111550.0,0.0,-3025.0,0.0,105146250.0,7.124576406741287e-218,1.0,-3025.0,-1.0,1,-0.8454545454545455,0.8454545454545455,0.04492047596118276,0.04492047596118276,-1.0,False,3,,,,0.13711654519280433,False,-1,False,False,0.0,False,0.0
