date,IC_roll,dev_median,dev_mean,dev_p90,alpha_cv_roll,beta_cv_roll
2025-06-24,0.516789626743879,0.4305555555555556,0.4356481481481482,0.7444444444444445,0.0,0.0
2025-06-25,0.5183748359202645,0.41944444444444445,0.43194444444444446,0.7444444444444445,0.0,0.0
2025-06-26,0.49313639746549803,0.4305555555555556,0.4402777777777777,0.7444444444444445,0.0,0.0
2025-06-27,0.4751547086728094,0.44166666666666665,0.45129629629629625,0.7494444444444446,0.0,0.0
2025-06-30,0.4522942289791441,0.4472222222222222,0.4583333333333333,0.7494444444444446,0.0,0.0
2025-07-01,0.436953733014005,0.4722222222222222,0.4627777777777778,0.7494444444444446,0.0,0.0
2025-07-02,0.40213143435617554,0.4722222222222222,0.4673148148148148,0.7949999999999999,0.0,0.0
2025-07-03,0.3994366049655801,0.4722222222222222,0.46888888888888886,0.7949999999999999,0.0,0.0
2025-07-04,0.4067566737216787,0.4722222222222222,0.46435185185185185,0.7494444444444446,0.0,0.0
2025-07-07,0.3989042188189482,0.47777777777777775,0.465462962962963,0.7494444444444446,0.0,0.0
2025-07-08,0.39472500594378335,0.47777777777777775,0.46768518518518515,0.7494444444444446,0.0,0.0
2025-07-09,0.3851786161227498,0.4833333333333333,0.46814814814814815,0.7494444444444446,0.0,0.0
2025-07-10,0.38753975259088336,0.4833333333333333,0.4685185185185185,0.7494444444444446,0.0,0.0
2025-07-11,0.38594393874020494,0.4833333333333333,0.4633333333333333,0.7494444444444446,0.0,0.0
2025-07-14,0.3315550141417516,0.5138888888888888,0.47907407407407404,0.7955555555555556,0.0,0.0
2025-07-15,0.3315550141417516,0.5138888888888888,0.47944444444444445,0.7955555555555556,0.0,0.0
2025-07-16,0.3315550141417516,0.5138888888888888,0.4807407407407407,0.7955555555555556,0.0,0.0
2025-07-17,0.3395284998009257,0.5249999999999999,0.49231481481481487,0.81,0.0,0.0
2025-07-18,0.3460405295346455,0.5249999999999999,0.4976851851851852,0.8511111111111113,0.0,0.0
2025-07-21,0.3523237785250059,0.5249999999999999,0.5013888888888889,0.8511111111111113,0.0,0.0
2025-07-22,0.3584547721291074,0.5249999999999999,0.5037962962962963,0.8611111111111112,0.0,0.0
2025-07-23,0.547644611347876,0.5277777777777778,0.5135185185185186,0.8633333333333334,0.0,0.0
2025-07-24,0.16269828898814426,0.5333333333333334,0.5293518518518519,0.8838888888888888,0.0,0.0
2025-07-25,0.0888296323607314,0.5333333333333334,0.5344444444444445,0.8894444444444444,0.0,0.0
2025-07-28,0.19493141647238732,0.538888888888889,0.5437037037037037,0.8988888888888888,0.0,0.0
2025-07-29,0.19493141647238732,0.55,0.5559259259259259,0.928888888888889,0.0,0.0
2025-07-30,0.19493141647238732,0.55,0.5518518518518519,0.928888888888889,0.0,0.0
2025-07-31,0.23612761875642072,0.55,0.5569444444444444,0.9338888888888889,0.0,0.0
2025-08-01,0.22050216920049495,0.5583333333333333,0.5627777777777777,0.9338888888888889,0.0,0.0
2025-08-04,0.22050216920049495,0.5472222222222223,0.5514814814814815,0.9338888888888889,0.0,0.0
2025-08-05,0.22050216920049495,0.5472222222222223,0.5512962962962964,0.9338888888888889,0.0,0.0
2025-08-06,0.19410777881750993,0.5583333333333333,0.5575925925925926,0.9338888888888889,0.0,0.0
2025-08-07,0.15020757255425973,0.5583333333333333,0.5585185185185185,0.9400000000000001,0.0,0.0
2025-08-08,0.08254331577838524,0.5583333333333333,0.5644444444444444,0.95,0.0,0.0
2025-08-11,-0.0730875971658713,0.5583333333333333,0.5659259259259259,0.95,0.0,0.0
2025-08-12,-0.0827257374838493,0.5833333333333334,0.5730555555555555,0.95,0.0,0.0
2025-08-13,-0.10375703929516367,0.6166666666666667,0.5850000000000001,0.95,0.0,0.0
2025-08-14,-0.09547066969862597,0.6166666666666667,0.5840740740740742,0.95,0.0,0.0
2025-08-15,-0.1039654182405723,0.6166666666666667,0.5867592592592593,0.95,0.0,0.0
2025-08-18,-0.1179371359105102,0.6166666666666667,0.5911111111111111,0.95,0.0,0.0
2025-08-19,-0.09110037659622823,0.6444444444444445,0.597037037037037,0.95,0.0,0.0
2025-08-20,-0.017700618847240862,0.6694444444444445,0.6033333333333334,0.9522222222222222,0.0,0.0
2025-08-21,-0.02874443479796993,0.6805555555555556,0.611574074074074,0.9522222222222222,0.0,0.0
2025-08-22,0.028145762650413048,0.6805555555555556,0.614537037037037,0.9722222222222222,0.0,0.0
2025-08-25,0.024166960333500687,0.6805555555555556,0.6110185185185185,0.9722222222222222,0.0,0.0
2025-08-26,0.034372816643008036,0.6805555555555556,0.6129629629629629,0.9722222222222222,0.0,0.0
2025-08-27,0.032736421773894575,0.6527777777777778,0.6030555555555555,0.9722222222222222,0.0,0.0
2025-08-28,0.05640676236508875,0.6527777777777778,0.6026851851851852,0.9722222222222222,0.0,0.0
2025-08-29,0.06826328002439225,0.6583333333333333,0.6062962962962962,0.9722222222222222,0.0,0.0
2025-09-01,0.08513978350011273,0.6805555555555556,0.6142592592592593,0.9722222222222222,0.0,0.0
2025-09-02,0.11351274872369033,0.6861111111111111,0.6279629629629631,0.9722222222222222,0.0,0.0
2025-09-03,0.11439568793701664,0.6833333333333333,0.6251851851851852,0.9722222222222222,0.0,0.0
2025-09-04,0.13437732264351074,0.6833333333333333,0.6259259259259259,0.9722222222222222,0.0,0.0
2025-09-05,0.1485713099808426,0.6833333333333333,0.6287962962962962,0.9722222222222222,0.0,0.0
2025-09-08,0.15260147167826923,0.6833333333333333,0.6360185185185185,0.9722222222222222,0.0,0.0
2025-09-09,0.17095297694379014,0.7388888888888889,0.6477777777777778,0.9722222222222222,0.0,0.0
2025-09-10,0.19202327900195645,0.7972222222222223,0.6613888888888889,0.9722222222222222,0.0,0.0
2025-09-11,0.19556858624783202,0.7972222222222223,0.6623148148148149,0.9722222222222222,0.0,0.0
2025-09-12,0.2212657223635596,0.7972222222222223,0.6536111111111111,0.9722222222222222,0.0,0.0
2025-09-15,0.2150306636172271,0.7972222222222223,0.6598148148148149,0.9722222222222222,0.0,0.0
2025-09-16,0.19678790186175044,0.7777777777777778,0.6528703703703704,0.9722222222222222,0.0,0.0
2025-09-17,0.201507919577416,0.7777777777777778,0.6551851851851852,0.9722222222222222,0.0,0.0
2025-09-18,0.2059348895345653,0.7777777777777778,0.6549999999999999,0.9722222222222222,0.0,0.0
2025-09-19,0.16635069689611445,0.7222222222222222,0.6513888888888889,0.9722222222222222,0.0,0.0
2025-09-22,0.20291850128623307,0.7222222222222222,0.6474074074074073,0.9722222222222222,0.0,0.0
2025-09-23,0.19746795240273884,0.7222222222222222,0.6433333333333333,0.9722222222222222,0.0,0.0
2025-09-24,0.19644909697927854,0.675,0.6389814814814816,0.9722222222222222,0.0,0.0
2025-09-25,0.18378920851678315,0.6972222222222223,0.6479629629629629,0.9722222222222222,0.0,0.0
2025-09-26,0.2127949236628346,0.7111111111111111,0.6509259259259259,0.9722222222222222,0.0,0.0
2025-09-29,0.2057233799231471,0.7111111111111111,0.6539814814814815,0.9722222222222222,0.0,0.0
2025-09-30,0.2201609013144071,0.7111111111111111,0.6596296296296296,0.9722222222222222,0.0,0.0
2025-10-09,0.21667443780156587,0.7111111111111111,0.6590740740740741,0.9722222222222222,0.0,0.0
2025-10-10,0.23525199552298348,0.7111111111111111,0.662962962962963,0.9722222222222222,0.0,0.0
2025-10-13,0.24535883194879274,0.7111111111111111,0.6666666666666666,0.9722222222222222,0.0,0.0
2025-10-14,0.21932384435308655,0.7,0.6575925925925926,0.9722222222222222,0.0,0.0
2025-10-15,0.21932384435308655,0.7,0.6589814814814815,0.9722222222222222,0.0,0.0
2025-10-16,0.21932384435308655,0.7111111111111111,0.6706481481481482,0.9722222222222222,0.0,0.0
2025-10-17,0.2011276516346336,0.7,0.6659259259259259,0.9722222222222222,0.0,0.0
2025-10-20,0.1670440729770701,0.6861111111111111,0.6525925925925925,0.9722222222222222,0.0,0.0
2025-10-21,0.14956759022325658,0.675,0.6387962962962963,0.9722222222222222,0.0,0.0
2025-10-22,0.11761659665191256,0.675,0.6362037037037037,0.9722222222222222,0.0,0.0
2025-10-23,0.013070338598208213,0.675,0.6356481481481482,0.9522222222222222,0.0,0.0
2025-10-24,0.0034405296371941593,0.6583333333333333,0.6250925925925925,0.95,0.0,0.0
2025-10-27,-0.00888969204046913,0.6583333333333333,0.624537037037037,0.95,0.0,0.0
2025-10-28,0.07023728892441977,0.6416666666666666,0.611851851851852,0.95,0.0,0.0
2025-10-29,0.07023728892441977,0.6416666666666666,0.6083333333333333,0.95,0.0,0.0
2025-10-30,0.07023728892441977,0.6416666666666666,0.6121296296296296,0.95,0.0,0.0
2025-10-31,0.08069897807099058,0.6416666666666666,0.6122222222222222,0.95,0.0,0.0
2025-11-03,0.07802611131507678,0.6583333333333333,0.6152777777777778,0.95,0.0,0.0
2025-11-04,0.0960911734720826,0.675,0.6312037037037038,0.95,0.0,0.0
2025-11-05,0.09266078270602933,0.6583333333333333,0.627962962962963,0.95,0.0,0.0
2025-11-06,0.06544258394944573,0.6583333333333333,0.6251851851851852,0.95,0.0,0.0
2025-11-07,0.03962104145687429,0.6583333333333333,0.6234259259259259,0.95,0.0,0.0
2025-11-10,-0.009952347965038619,0.6583333333333333,0.6234259259259259,0.95,0.0,0.0
2025-11-11,-0.06036101405324536,0.6416666666666666,0.6156481481481482,0.9400000000000001,0.0,0.0
2025-11-12,-0.08291229742933116,0.6138888888888889,0.6029629629629629,0.9400000000000001,0.0,0.0
2025-11-13,-0.12241257896830558,0.6138888888888889,0.5986111111111112,0.9400000000000001,0.0,0.0
2025-11-14,-0.13169248352507928,0.6138888888888889,0.6000000000000001,0.9400000000000001,0.0,0.0
2025-11-17,0.029549109462933824,0.6138888888888889,0.6024999999999999,0.95,0.0,0.0
2025-11-18,-0.015988182742469596,0.6138888888888889,0.6010185185185186,0.95,0.0,0.0
2025-11-19,0.08519955321686179,0.6138888888888889,0.6023148148148149,0.9511111111111111,0.0,0.0
2025-11-20,0.13908584444827546,0.5833333333333334,0.5907407407407407,0.95,0.0,0.0
2025-11-21,0.1256250698866265,0.5833333333333334,0.5932407407407408,0.9511111111111111,0.0,0.0
2025-11-24,0.16199544683795514,0.5611111111111111,0.5837962962962961,0.95,0.0,0.0
2025-11-25,0.20388020020601752,0.5833333333333334,0.5921296296296297,0.95,0.0,0.0
2025-11-26,0.21332327335249385,0.5833333333333334,0.5948148148148148,0.95,0.0,0.0
2025-11-27,0.21600391114139286,0.5833333333333334,0.5987037037037037,0.95,0.0,0.0
2025-11-28,0.2231806612809559,0.5833333333333334,0.5964814814814815,0.95,0.0,0.0
2025-12-01,0.2330326268185519,0.5611111111111111,0.5916666666666668,0.95,0.0,0.0
2025-12-02,0.25048022840023637,0.536111111111111,0.582962962962963,0.95,0.0,0.0
2025-12-03,0.28169708928270637,0.536111111111111,0.5824074074074074,0.95,0.0,0.0
2025-12-04,0.29260850404569355,0.536111111111111,0.5746296296296296,0.95,0.0,0.0
2025-12-05,0.29260850404569355,0.536111111111111,0.5745370370370372,0.95,0.0,0.0
2025-12-08,0.29260850404569355,0.536111111111111,0.5795370370370371,0.95,0.0,0.0
2025-12-09,0.2922926611825596,0.5611111111111111,0.5856481481481481,0.95,0.0,0.0
2025-12-10,0.3218175810461957,0.5611111111111111,0.5862037037037038,0.95,0.0,0.0
2025-12-11,0.3553453976825557,0.5611111111111111,0.5862037037037037,0.95,0.0,0.0
2025-12-12,0.35889209754807766,0.611111111111111,0.592037037037037,0.95,0.0,0.0
2025-12-15,0.3599485164990218,0.6555555555555556,0.6043518518518519,0.95,0.0,0.0
2025-12-16,0.3596681241233237,0.611111111111111,0.5973148148148149,0.95,0.0,0.0
2025-12-17,0.48659320717510646,0.6555555555555556,0.6066666666666667,0.9511111111111111,0.0,0.0
2025-12-18,0.36255942778189804,0.6694444444444445,0.6148148148148149,0.9511111111111111,0.0,0.0
2025-12-19,0.36358074367165305,0.6805555555555556,0.6218518518518519,0.9511111111111111,0.0,0.0
2025-12-22,0.39089730743900025,0.6916666666666667,0.625,0.9511111111111111,0.0,0.0
2025-12-23,0.41887618549261185,0.7,0.634537037037037,0.961111111111111,0.0,0.0
2025-12-24,0.4434165396924447,0.7055555555555555,0.6447222222222222,0.961111111111111,0.0,0.0
2025-12-25,0.40568904599749595,0.711111111111111,0.6475925925925926,0.961111111111111,0.0,0.0
2025-12-26,0.45337230841033466,0.711111111111111,0.6516666666666667,0.961111111111111,0.0,0.0
2025-12-29,0.3433971190889003,0.7166666666666668,0.6564814814814816,0.9622222222222223,0.0,0.0
2025-12-30,0.3708996309481309,0.7166666666666668,0.6589814814814815,0.9622222222222223,0.0,0.0
2025-12-31,0.34726795801761534,0.7166666666666668,0.6496296296296297,0.9622222222222223,0.0,0.0
2026-01-05,0.3600277031222516,0.7277777777777779,0.6580555555555556,0.9733333333333335,0.0,0.0
2026-01-06,0.336683786946548,0.7611111111111111,0.6673148148148148,0.9733333333333335,0.0,0.0
2026-01-07,0.3346180970108565,0.788888888888889,0.6755555555555557,0.9733333333333335,0.0,0.0
2026-01-08,0.3346190468954255,0.788888888888889,0.6812962962962963,0.9733333333333335,0.0,0.0
2026-01-09,0.3346190468954255,0.788888888888889,0.6887962962962962,0.9733333333333335,0.0,0.0
2026-01-12,0.3115486429226063,0.788888888888889,0.6902777777777778,0.9844444444444446,0.0,0.0
2026-01-13,0.30023942843580315,0.8111111111111111,0.697037037037037,0.9844444444444446,0.0,0.0
2026-01-14,0.2965164179828257,0.8333333333333333,0.7105555555555555,0.9844444444444446,0.0,0.0
2026-01-15,0.2965164179828257,0.8333333333333333,0.7182407407407408,0.9844444444444446,0.0,0.0
2026-01-16,0.33831432202864625,0.8416666666666668,0.7230555555555556,0.9944444444444445,0.0,0.0
2026-01-19,0.33997545334828233,0.8333333333333333,0.7134259259259259,0.9944444444444445,0.0,0.0
2026-01-20,0.33997545334828233,0.8416666666666668,0.7239814814814814,0.9944444444444445,0.0,0.0
2026-01-21,0.3371242505340545,0.8416666666666668,0.7236111111111111,0.9944444444444445,0.0,0.0
2026-01-22,0.34851416400535595,0.8416666666666668,0.73,0.9944444444444445,0.0,0.0
2026-01-23,0.33399728780655347,0.8500000000000001,0.7344444444444445,0.9944444444444445,0.0,0.0
2026-01-26,0.33399728780655347,0.8583333333333334,0.7437037037037038,0.9944444444444445,0.0,0.0
2026-01-27,0.29811905666232896,0.8583333333333334,0.7446296296296296,0.9944444444444445,0.0,0.0
2026-01-28,0.307397898181471,0.875,0.7485185185185185,0.9944444444444445,0.0,0.0
2026-01-29,0.21985831478649234,0.8583333333333334,0.7440740740740741,0.9944444444444445,0.0,0.0
2026-01-30,0.21511960767308566,0.875,0.7524074074074074,0.9944444444444445,0.0,0.0
2026-02-02,0.21511960767308566,0.8916666666666666,0.7564814814814814,0.9944444444444445,0.0,0.0
2026-02-03,0.21511960767308566,0.8944444444444444,0.7589814814814815,0.9944444444444445,0.0,0.0
2026-02-04,0.21511960767308566,0.8916666666666666,0.7515740740740741,0.9944444444444445,0.0,0.0
2026-02-05,0.21511960767308566,0.8944444444444444,0.7589814814814815,0.9944444444444445,0.0,0.0
2026-02-06,0.21511960767308566,0.8944444444444444,0.7600925925925925,0.9944444444444445,0.0,0.0
2026-02-09,0.21511960767308566,0.8944444444444444,0.7616666666666666,0.9944444444444445,0.0,0.0
2026-02-10,0.21511960767308566,0.8944444444444444,0.7558333333333332,0.9944444444444445,0.0,0.0
2026-02-11,0.2139776839012544,0.8944444444444444,0.7552777777777778,0.9944444444444445,0.0,0.0
2026-02-12,0.22331698952448045,0.8944444444444444,0.7502777777777777,0.9944444444444445,0.0,0.0
2026-02-13,0.2204333224057445,0.8916666666666666,0.7458333333333333,0.9944444444444445,0.0,0.0
2026-02-24,0.22638536163752965,0.8944444444444444,0.7564814814814815,0.9944444444444445,0.0,0.0
2026-02-25,0.22638536163752965,0.8916666666666666,0.7494444444444445,0.9944444444444445,0.0,0.0
2026-02-26,0.22638536163752965,0.8916666666666666,0.7568518518518519,0.9944444444444445,0.0,0.0
2026-02-27,0.24595506553480595,0.875,0.750462962962963,0.9944444444444445,0.0,0.0
2026-03-02,0.2413425077394902,0.8805555555555555,0.7566666666666666,0.9944444444444445,0.0,0.0
2026-03-03,0.2413425077394902,0.8916666666666666,0.7668518518518519,0.9944444444444445,0.0,0.0
2026-03-04,0.2413425077394902,0.8916666666666666,0.7687962962962962,0.9944444444444445,0.0,0.0
2026-03-05,0.2413425077394902,0.8944444444444444,0.7899999999999999,0.9944444444444445,0.0,0.0
2026-03-06,0.2413425077394902,0.8944444444444444,0.8004629629629628,0.9944444444444445,0.0,0.0
2026-03-09,0.2413425077394902,0.8944444444444444,0.8144444444444444,0.9944444444444445,0.0,0.0
2026-03-10,0.2413425077394902,0.8944444444444444,0.8375,0.9944444444444445,0.0,0.0
2026-03-11,0.2413425077394902,0.8944444444444444,0.8252777777777778,0.9944444444444445,0.0,0.0
2026-03-12,0.23034061907013048,0.9,0.8337037037037036,0.9944444444444445,0.0,0.0
2026-03-13,0.18746502220447658,0.9,0.8213888888888888,0.9944444444444445,0.24986989330370438,0.0
2026-03-16,0.20203582382880197,0.9,0.8372222222222221,0.9944444444444445,0.339413127598861,0.0
2026-03-17,0.16971167249614666,0.9,0.8247222222222222,0.9944444444444445,0.43232113064740924,0.0
2026-03-18,0.16971167249614666,0.9,0.8147222222222222,0.9944444444444445,0.49540517963827496,0.0
2026-03-19,0.16971167249614666,0.9111111111111111,0.830925925925926,1.034444444444445,0.5412626920957304,0.0
2026-03-20,0.16290386310965116,0.9388888888888889,0.847962962962963,1.3694444444444445,0.6718851424047513,0.08512051310345971
2026-03-23,0.05680857903132964,0.9388888888888889,0.8630555555555556,1.3983333333333332,0.7531697557760701,0.11805674003438643
2026-03-24,0.19253874803207252,0.95,0.8781481481481481,1.4522222222222223,0.8068384050323107,0.14179624364585988
2026-03-25,0.20642905128908273,0.95,0.8939814814814816,1.6355555555555557,0.8427852506462347,0.16056311125099898
2026-03-26,0.1754844845368714,0.95,0.8831481481481481,1.6355555555555557,0.8665203011068147,0.17603229902229614
2026-03-27,0.1793870283655389,0.95,0.9002777777777777,1.76,0.8814609265268257,0.18908230653360403
2026-03-30,0.16231703832745317,0.9555555555555555,0.9140740740740741,1.76,0.889874384890054,0.20024645660603715
2026-03-31,0.06090801931606035,0.9555555555555555,0.9036111111111111,1.76,0.8933360705573729,0.209879590898499
2026-04-01,0.0807572273910628,0.9555555555555555,0.9105555555555556,1.76,0.8929782000257364,0.21823317320622762
2026-04-02,-0.0028040043938585557,0.9555555555555555,0.9113888888888888,1.76,0.8896356840399058,0.22549380840084868
2026-04-03,-0.0017970600786997443,0.9555555555555555,0.9024074074074074,1.76,0.8839367850356462,0.23180490861351866
2026-04-07,0.0004226434666343886,0.961111111111111,0.927962962962963,1.76,0.8763620303439991,0.2372797572186404
2026-04-08,0.023209332838721952,0.9555555555555555,0.9160185185185185,1.76,0.8672838784648025,0.2420098262077195
2026-04-09,0.06293882257145415,0.95,0.9,1.76,0.8569942082760998,0.2460703085106339
2026-04-10,0.09093133611010261,0.9555555555555555,0.9146296296296297,1.76,0.8457238310468831,0.24952393274553522
2026-04-13,0.1238053470440715,0.961111111111111,0.9349074074074074,1.8055555555555556,0.8336566226225768,0.2524236740697077
2026-04-14,0.11685691792987651,0.9638888888888889,0.9383333333333334,1.8055555555555556,0.8209399370902631,0.2548147303769075
2026-04-15,0.20805731180616371,0.9638888888888889,0.9465740740740741,1.8055555555555556,0.8076923952884443,0.2567359947458026
2026-04-16,0.3094214036090723,0.9638888888888889,0.9618518518518518,1.857777777777778,0.7940097855922257,0.2582211733801643
2026-04-17,0.23325010826399967,0.9694444444444444,0.9699074074074076,1.857777777777778,0.7799695850160053,0.25929964829537916
2026-04-20,0.2198307256099917,0.975,0.9892592592592593,1.857777777777778,0.7656344571933605,0.2599971524277339
2026-04-21,-0.18678337307069176,0.9694444444444444,0.9732407407407407,1.857777777777778,0.7510549815859194,0.2603363043305202
2026-04-22,-0.24262262927227016,0.975,0.9868518518518518,1.857777777777778,0.7362717979782316,0.26033703596171687
2026-04-23,-0.24262262927227016,0.975,0.9965740740740741,1.857777777777778,0.7213173011267221,0.2600169377660901
2026-04-24,-0.24262262927227016,0.975,0.9931481481481481,1.857777777777778,0.7062169854607937,0.2593915387884752
2026-04-27,-0.24086965542535088,0.9805555555555555,1.0089814814814815,1.857777777777778,0.6909905145001786,0.25847453497288364
2026-04-28,-0.10457916867655721,0.975,0.9946296296296296,1.857777777777778,0.6756525711792664,0.2572779754941252
2026-04-29,0.04414986527478813,0.975,1.0091666666666665,1.857777777777778,0.6602135315445706,0.25581241453549
2026-04-30,0.10168743939911652,0.975,1.0233333333333334,1.857777777777778,0.6446799939303053,0.2540870341003856
2026-05-06,0.21528324489939665,0.9805555555555555,1.0400925925925926,1.8800000000000001,0.6290551877461469,0.2521097420448054
2026-05-07,0.15515296879754098,0.9805555555555555,1.037962962962963,1.8800000000000001,0.6133392797309114,0.24988724841277588
2026-05-08,0.15515296879754098,0.9722222222222222,1.0217592592592593,1.8800000000000001,0.5975295904167501,0.24742512225563784
2026-05-11,0.1683752174421327,0.9861111111111112,1.0377777777777777,1.9000000000000001,0.581620729206953,0.2447278303480703
2026-05-12,0.12798973517185902,0.9722222222222222,1.0342592592592592,1.9000000000000001,0.5656046525607108,0.24179875852302016
2026-05-13,0.12798973517185902,0.9722222222222222,1.0262037037037037,1.9000000000000001,0.5494706459925096,0.2386402156853972
2026-05-14,0.12798973517185902,0.9722222222222222,1.0157407407407406,1.9000000000000001,0.5332052266146561,0.2352534198836053
2026-05-15,0.12798973517185902,0.9722222222222222,1.0164814814814815,1.9000000000000001,0.516791958408022,0.2316384650682993
2026-05-18,0.12798973517185902,0.9861111111111112,1.0271296296296297,1.9000000000000001,0.5002111668163337,0.22779426628920518
2026-05-19,0.12798973517185902,0.9861111111111112,1.031388888888889,1.9000000000000001,0.4834395319431005,0.22371847999595712
2026-05-20,0.12798973517185902,0.9861111111111112,1.0174074074074073,1.9000000000000001,0.46644952956945646,0.2194073947114747
2026-05-21,0.12798973517185902,0.9861111111111112,1.013425925925926,1.9000000000000001,0.44920867481332377,0.2148557854842589
2026-05-22,0.11837720342294623,1.0194444444444444,1.029074074074074,1.9000000000000001,0.4316785019320148,0.21005672297383854
2026-05-25,0.12559919576772763,1.0194444444444444,1.0171296296296297,1.9000000000000001,0.4138131811976384,0.20500132443856475
2026-05-26,0.12559919576772763,1.0194444444444444,1.0127777777777778,1.9000000000000001,0.3955576224237209,0.19967842874170913
2026-05-27,0.12559919576772763,1.0194444444444444,1.0022222222222223,1.9000000000000001,0.37684483104192606,0.1940741699131941
2026-05-28,0.12559919576772763,1.1166666666666667,1.0131481481481481,1.9000000000000001,0.3725667902624461,0.18897571603198915
2026-05-29,0.12559919576772763,1.1166666666666667,1.0130555555555556,1.9000000000000001,0.3532029829858927,0.18287680596887687
2026-06-01,0.12559919576772763,1.1166666666666667,0.9987037037037038,1.9000000000000001,0.333168882998535,0.17643812065885228
2026-06-02,0.12559919576772763,1.1166666666666667,0.9962962962962963,1.9000000000000001,0.31232339642556767,0.16962886727986537
2026-06-03,0.12559919576772763,1.011111111111111,0.976111111111111,1.9000000000000001,0.29047896588088634,0.1624103026170273
2026-06-04,0.12559919576772763,1.1166666666666667,0.9905555555555556,1.9000000000000001,0.2673769935848428,0.15473301729006111
2026-06-05,0.12559919576772763,1.1166666666666667,0.9816666666666667,1.9000000000000001,0.2426435061716374,0.14653284700246594
2026-06-08,0.12559919576772763,1.011111111111111,0.9577777777777778,1.9000000000000001,0.21570138017740031,0.1377244592217327
2026-06-09,0.12559919576772763,1.1166666666666667,0.9813888888888889,1.9000000000000001,0.18557222721723213,0.12819076827756068
2026-06-10,0.12609930019120089,1.011111111111111,0.9594444444444445,1.9000000000000001,0.15032920560056587,0.11776429558288772
2026-06-11,0.10792712900585227,1.1166666666666667,0.9846296296296297,1.9000000000000001,0.13840117690033812,0.10619141957410301
2026-06-12,0.13066755952552422,1.011111111111111,0.9674074074074075,1.9000000000000001,0.1252645505604785,0.093055208704195
2026-06-15,0.11179932623986653,1.011111111111111,0.9674074074074075,1.9000000000000001,0.11617240083087504,0.07757668508677622
2026-06-16,0.11179932623986653,1.011111111111111,0.970925925925926,1.9000000000000001,0.1061893834709259,0.05792148189323241
2026-06-17,0.11179932623986653,0.9222222222222222,0.9532407407407407,1.9000000000000001,0.09504253610324963,0.02590624311844464
2026-06-18,0.2958701127916595,0.9222222222222222,0.9632407407407407,1.9000000000000001,0.09504253610324963,0.02590624311844464
2026-06-22,0.28552275280561956,0.8444444444444443,0.9443518518518519,1.9000000000000001,0.0950425361032496,0.02590624311844464
2026-06-23,0.2916500712078519,0.8194444444444444,0.9221296296296296,1.9000000000000001,0.09504253610324963,0.02590624311844464
2026-06-24,0.3060254082593607,0.8194444444444444,0.913611111111111,1.86,0.09504253610324963,0.02590624311844464
2026-06-25,0.4188324883717071,0.8444444444444443,0.9428703703703704,1.9022222222222223,0.09504253610324963,0.02590624311844464
2026-06-26,0.44633983183746306,0.8194444444444444,0.9125000000000001,1.86,0.09504253610324963,0.02590624311844464
2026-06-29,0.45002936705668356,0.8194444444444444,0.9010185185185187,1.86,0.09504253610324963,0.02590624311844464
2026-06-30,0.5035815025621396,0.8444444444444443,0.9258333333333333,1.86,0.09504253610324963,0.02590624311844464
2026-07-01,0.5057978148887216,0.8194444444444444,0.9152777777777779,1.86,0.09504253610324963,0.02590624311844464
2026-07-02,0.505516325660559,0.8,0.8986111111111111,1.86,0.09504253610324963,0.02590624311844464
2026-07-03,0.5017702808039768,0.8194444444444444,0.9128703703703703,1.86,0.09504253610324963,0.02590624311844464
2026-07-06,0.5061275906698135,0.8,0.8941666666666667,1.86,0.09504253610324963,0.02590624311844464
2026-07-07,0.5052003829478972,0.8,0.8952777777777778,1.86,0.09504253610324963,0.02590624311844464
2026-07-08,0.5052003829478972,0.8194444444444444,0.924537037037037,1.86,0.0950425361032496,0.02590624311844464
2026-07-09,0.5142023620810764,0.8194444444444444,0.9230555555555555,1.86,0.12658325315999236,0.057921481893232415
2026-07-10,0.5596360002118318,0.8194444444444444,0.9123148148148149,1.8455555555555556,0.15190459207187937,0.07757668508677622
2026-07-13,0.5594418583893946,0.8194444444444444,0.9115740740740741,1.8455555555555556,0.17374432431618544,0.093055208704195
2026-07-14,0.5625608688390975,0.8194444444444444,0.9012962962962963,1.8455555555555556,0.19328305456928344,0.10619141957410301
2026-07-15,0.6004364999901415,0.8194444444444444,0.8951851851851853,1.8344444444444445,0.2111570732938483,0.11776429558288772
2026-07-16,0.5992713964130135,0.8,0.8818518518518519,1.8344444444444445,0.22775498343288098,0.12819076827756068
2026-07-17,0.5969880189400474,0.8,0.877037037037037,1.8344444444444445,0.2433341109727421,0.1377244592217327
2026-07-20,0.6373517120652473,0.8194444444444444,0.9072222222222223,1.8444444444444446,0.24776616436497834,0.1377244592217327
2026-07-21,0.6373517120652473,0.8194444444444444,0.912962962962963,1.8444444444444446,0.25204386195585304,0.1377244592217327
2026-07-22,0.6373517120652473,0.8,0.8965740740740742,1.8444444444444446,0.25617070310185963,0.1377244592217327
2026-07-23,0.6373517120652473,0.8,0.895462962962963,1.8444444444444446,0.26014951183455376,0.1377244592217327
2026-07-24,0.6415103381860549,0.8,0.8905555555555555,1.8444444444444446,0.26398249686894315,0.1377244592217327
2026-07-27,0.6432184073820338,0.8,0.8958333333333334,1.8444444444444446,0.26767130034198067,0.1377244592217327
2026-07-28,0.623200041259458,0.8,0.8926851851851852,1.8344444444444445,0.2712170371384887,0.1377244592217327
