date,position,close,price_ret,strat_ret,cost_ret,net_ret,equity
2024-03-15,0.5,115050.0,0.026316,0.013158,0.0,0.013158,1.147915
2024-03-18,0.5,116900.0,0.01608,0.00804,0.0,0.00804,1.157144
2024-03-19,0.5,114950.0,-0.016681,-0.00834,0.0,-0.00834,1.147493
2024-03-20,1.0,117200.0,0.019574,0.019574,0.0015,0.018074,1.168232
2024-03-21,1.0,117350.0,0.00128,0.00128,0.0,0.00128,1.169727
2024-03-22,1.0,114350.0,-0.025565,-0.025565,0.0,-0.025565,1.139824
2024-03-25,0.5,107400.0,-0.060778,-0.030389,0.0015,-0.031889,1.103476
2024-03-26,0.35,108400.0,0.009311,0.003259,0.00045,0.002809,1.106575
2024-03-27,0.35,108400.0,0.0,0.0,0.0,0.0,1.106575
2024-03-28,0.48999999999999994,108500.0,0.000923,0.000452,0.00042,3.2e-05,1.106611
2024-03-29,0.48999999999999994,107050.0,-0.013364,-0.006548,0.0,-0.006548,1.099364
2024-04-01,0.7,112600.0,0.051845,0.036291,0.00063,0.035661,1.138569
2024-04-02,1.0,111000.0,-0.01421,-0.01421,0.0009,-0.01511,1.121366
2024-04-03,0.7,111800.0,0.007207,0.005045,0.0009,0.004145,1.126014
2024-04-08,0.7,113500.0,0.015206,0.010644,0.0,0.010644,1.137999
2024-04-09,0.7,114150.0,0.005727,0.004009,0.0,0.004009,1.142561
2024-04-10,0.7,115950.0,0.015769,0.011038,0.0,0.011038,1.155173
2024-04-11,0.7,112500.0,-0.029754,-0.020828,0.0,-0.020828,1.131113
2024-04-12,0.0,112200.0,-0.002667,-0.0,0.0021,-0.0021,1.128738
2024-04-15,0.0,111750.0,-0.004011,-0.0,0.0,-0.0,1.128738
2024-04-16,0.0,108150.0,-0.032215,-0.0,0.0,-0.0,1.128738
2024-04-17,0.0,109400.0,0.011558,0.0,0.0,0.0,1.128738
2024-04-18,0.0,108400.0,-0.009141,-0.0,0.0,-0.0,1.128738
2024-04-19,0.0,107700.0,-0.006458,-0.0,0.0,-0.0,1.128738
2024-04-22,0.0,108550.0,0.007892,0.0,0.0,0.0,1.128738
2024-04-23,0.0,109150.0,0.005527,0.0,0.0,0.0,1.128738
2024-04-24,0.0,110400.0,0.011452,0.0,0.0,0.0,1.128738
2024-04-25,0.0,109600.0,-0.007246,-0.0,0.0,-0.0,1.128738
2024-04-26,0.0,109900.0,0.002737,0.0,0.0,0.0,1.128738
2024-04-29,-0.7,115900.0,0.054595,-0.038217,0.0021,-0.040317,1.083231
2024-04-30,-0.48999999999999994,111450.0,-0.038395,0.018814,0.00063,0.018184,1.102928
2024-05-06,-0.48999999999999994,112400.0,0.008524,-0.004177,0.0,-0.004177,1.098321
2024-05-07,-0.48999999999999994,113900.0,0.013345,-0.006539,0.0,-0.006539,1.091139
2024-05-08,-0.48999999999999994,112050.0,-0.016242,0.007959,0.0,0.007959,1.099823
2024-05-09,0.0,111700.0,-0.003124,-0.0,0.00147,-0.00147,1.098206
2024-05-10,0.0,108350.0,-0.029991,-0.0,0.0,-0.0,1.098206
2024-05-13,0.0,107100.0,-0.011537,-0.0,0.0,-0.0,1.098206
2024-05-14,0.0,105000.0,-0.019608,-0.0,0.0,-0.0,1.098206
2024-05-15,0.0,103000.0,-0.019048,-0.0,0.0,-0.0,1.098206
2024-05-16,0.48999999999999994,104000.0,0.009709,0.004757,0.00147,0.003287,1.101817
2024-05-17,0.48999999999999994,106450.0,0.023558,0.011543,0.0,0.011543,1.114535
2024-05-20,0.48999999999999994,106000.0,-0.004227,-0.002071,0.0,-0.002071,1.112227
2024-05-21,0.48999999999999994,106700.0,0.006604,0.003236,0.0,0.003236,1.115826
2024-05-22,0.48999999999999994,106400.0,-0.002812,-0.001378,0.0,-0.001378,1.114288
2024-05-23,0.48999999999999994,106150.0,-0.00235,-0.001151,0.0,-0.001151,1.113005
2024-05-24,0.48999999999999994,107600.0,0.01366,0.006693,0.0,0.006693,1.120455
2024-05-27,0.0,106200.0,-0.013011,-0.0,0.00147,-0.00147,1.118808
2024-05-28,0.0,105000.0,-0.011299,-0.0,0.0,-0.0,1.118808
2024-05-29,0.0,105200.0,0.001905,0.0,0.0,0.0,1.118808
2024-05-30,0.0,106000.0,0.007605,0.0,0.0,0.0,1.118808
2024-05-31,0.0,104850.0,-0.010849,-0.0,0.0,-0.0,1.118808
2024-06-03,0.0,102700.0,-0.020505,-0.0,0.0,-0.0,1.118808
2024-06-04,0.0,101850.0,-0.008277,-0.0,0.0,-0.0,1.118808
2024-06-05,0.0,99800.0,-0.020128,-0.0,0.0,-0.0,1.118808
2024-06-06,0.0,101150.0,0.013527,0.0,0.0,0.0,1.118808
2024-06-07,0.0,100050.0,-0.010875,-0.0,0.0,-0.0,1.118808
2024-06-11,0.0,97000.0,-0.030485,-0.0,0.0,-0.0,1.118808
2024-06-12,0.0,98450.0,0.014948,0.0,0.0,0.0,1.118808
2024-06-13,0.0,97800.0,-0.006602,-0.0,0.0,-0.0,1.118808
2024-06-14,0.0,96900.0,-0.009202,-0.0,0.0,-0.0,1.118808
2024-06-17,0.0,95800.0,-0.011352,-0.0,0.0,-0.0,1.118808
2024-06-18,0.0,92800.0,-0.031315,-0.0,0.0,-0.0,1.118808
2024-06-19,0.0,94000.0,0.012931,0.0,0.0,0.0,1.118808
2024-06-20,0.0,94400.0,0.004255,0.0,0.0,0.0,1.118808
2024-06-21,0.0,91900.0,-0.026483,-0.0,0.0,-0.0,1.118808
2024-06-24,0.0,88550.0,-0.036453,-0.0,0.0,-0.0,1.118808
2024-06-25,0.0,90250.0,0.019198,0.0,0.0,0.0,1.118808
2024-06-26,0.0,92550.0,0.025485,0.0,0.0,0.0,1.118808
2024-06-27,0.0,94600.0,0.02215,0.0,0.0,0.0,1.118808
2024-06-28,0.0,94500.0,-0.001057,-0.0,0.0,-0.0,1.118808
2024-07-01,0.0,95650.0,0.012169,0.0,0.0,0.0,1.118808
2024-07-02,0.0,94050.0,-0.016728,-0.0,0.0,-0.0,1.118808
2024-07-03,0.0,94550.0,0.005316,0.0,0.0,0.0,1.118808
2024-07-04,0.0,93950.0,-0.006346,-0.0,0.0,-0.0,1.118808
2024-07-05,0.0,93900.0,-0.000532,-0.0,0.0,-0.0,1.118808
2024-07-08,0.0,93650.0,-0.002662,-0.0,0.0,-0.0,1.118808
2024-07-09,0.0,94150.0,0.005339,0.0,0.0,0.0,1.118808
2024-07-10,0.0,91800.0,-0.02496,-0.0,0.0,-0.0,1.118808
2024-07-11,0.0,92500.0,0.007625,0.0,0.0,0.0,1.118808
2024-07-12,0.0,91350.0,-0.012432,-0.0,0.0,-0.0,1.118808
2024-07-15,0.0,87950.0,-0.037219,-0.0,0.0,-0.0,1.118808
2024-07-16,0.0,88800.0,0.009665,0.0,0.0,0.0,1.118808
2024-07-17,0.0,86850.0,-0.021959,-0.0,0.0,-0.0,1.118808
2024-07-18,0.0,87950.0,0.012666,0.0,0.0,0.0,1.118808
2024-07-19,0.0,89800.0,0.021035,0.0,0.0,0.0,1.118808
2024-07-22,0.0,88950.0,-0.009465,-0.0,0.0,-0.0,1.118808
2024-07-23,0.0,87900.0,-0.011804,-0.0,0.0,-0.0,1.118808
2024-07-24,0.0,86900.0,-0.011377,-0.0,0.0,-0.0,1.118808
2024-07-25,0.0,87050.0,0.001726,0.0,0.0,0.0,1.118808
2024-07-26,0.0,85850.0,-0.013785,-0.0,0.0,-0.0,1.118808
2024-07-29,0.0,83400.0,-0.028538,-0.0,0.0,-0.0,1.118808
2024-07-30,0.0,81150.0,-0.026978,-0.0,0.0,-0.0,1.118808
2024-07-31,0.0,82700.0,0.0191,0.0,0.0,0.0,1.118808
2024-08-01,0.0,80850.0,-0.02237,-0.0,0.0,-0.0,1.118808
2024-08-02,0.0,81000.0,0.001855,0.0,0.0,0.0,1.118808
2024-08-05,0.0,81500.0,0.006173,0.0,0.0,0.0,1.118808
2024-08-06,0.0,81250.0,-0.003067,-0.0,0.0,-0.0,1.118808
2024-08-07,0.0,80300.0,-0.011692,-0.0,0.0,-0.0,1.118808
2024-08-08,0.0,78500.0,-0.022416,-0.0,0.0,-0.0,1.118808
2024-08-09,0.0,77550.0,-0.012102,-0.0,0.0,-0.0,1.118808
2024-08-12,0.0,76000.0,-0.019987,-0.0,0.0,-0.0,1.118808
2024-08-13,0.0,77000.0,0.013158,0.0,0.0,0.0,1.118808
2024-08-14,-0.6,73450.0,-0.046104,0.027662,0.0018,0.025862,1.147743
2024-08-15,-0.6,72400.0,-0.014295,0.008577,0.0,0.008577,1.157588
2024-08-16,0.0,72950.0,0.007597,0.0,0.0018,-0.0018,1.155504
2024-08-19,0.0,73400.0,0.006169,0.0,0.0,0.0,1.155504
2024-08-20,0.0,75000.0,0.021798,0.0,0.0,0.0,1.155504
2024-08-21,0.0,77900.0,0.038667,0.0,0.0,0.0,1.155504
2024-08-22,0.0,75450.0,-0.031451,-0.0,0.0,-0.0,1.155504
