date,position,close,price_ret,strat_ret,cost_ret,net_ret,equity
2024-03-19,0.0,114950.0,-0.016681,-0.0,0.0,-0.0,1.0
2024-03-20,0.0,117200.0,0.019574,0.0,0.0,0.0,1.0
2024-03-21,0.0,117350.0,0.00128,0.0,0.0,0.0,1.0
2024-03-22,0.0,114350.0,-0.025565,-0.0,0.0,-0.0,1.0
2024-03-25,0.0,107400.0,-0.060778,-0.0,0.0,-0.0,1.0
2024-03-26,0.0,108400.0,0.009311,0.0,0.0,0.0,1.0
2024-03-27,0.0,108400.0,0.0,0.0,0.0,0.0,1.0
2024-03-28,0.0,108500.0,0.000923,0.0,0.0,0.0,1.0
2024-03-29,0.0,107050.0,-0.013364,-0.0,0.0,-0.0,1.0
2024-04-01,1.0,112600.0,0.051845,0.051845,0.003,0.048845,1.048845
2024-04-02,1.0,111000.0,-0.01421,-0.01421,0.0,-0.01421,1.033941
2024-04-03,0.0,111800.0,0.007207,0.0,0.003,-0.003,1.030839
2024-04-08,0.0,113500.0,0.015206,0.0,0.0,0.0,1.030839
2024-04-09,0.0,114150.0,0.005727,0.0,0.0,0.0,1.030839
2024-04-10,0.0,115950.0,0.015769,0.0,0.0,0.0,1.030839
2024-04-11,0.0,112500.0,-0.029754,-0.0,0.0,-0.0,1.030839
2024-04-12,0.0,112200.0,-0.002667,-0.0,0.0,-0.0,1.030839
2024-04-15,0.0,111750.0,-0.004011,-0.0,0.0,-0.0,1.030839
2024-04-16,0.0,108150.0,-0.032215,-0.0,0.0,-0.0,1.030839
2024-04-17,0.0,109400.0,0.011558,0.0,0.0,0.0,1.030839
2024-04-18,0.0,108400.0,-0.009141,-0.0,0.0,-0.0,1.030839
2024-04-19,0.0,107700.0,-0.006458,-0.0,0.0,-0.0,1.030839
2024-04-22,0.0,108550.0,0.007892,0.0,0.0,0.0,1.030839
2024-04-23,0.0,109150.0,0.005527,0.0,0.0,0.0,1.030839
2024-04-24,0.0,110400.0,0.011452,0.0,0.0,0.0,1.030839
2024-04-25,0.0,109600.0,-0.007246,-0.0,0.0,-0.0,1.030839
2024-04-26,0.0,109900.0,0.002737,0.0,0.0,0.0,1.030839
2024-04-29,0.0,115900.0,0.054595,0.0,0.0,0.0,1.030839
2024-04-30,0.0,111450.0,-0.038395,-0.0,0.0,-0.0,1.030839
2024-05-06,0.0,112400.0,0.008524,0.0,0.0,0.0,1.030839
2024-05-07,0.0,113900.0,0.013345,0.0,0.0,0.0,1.030839
2024-05-08,0.0,112050.0,-0.016242,-0.0,0.0,-0.0,1.030839
2024-05-09,0.0,111700.0,-0.003124,-0.0,0.0,-0.0,1.030839
2024-05-10,0.0,108350.0,-0.029991,-0.0,0.0,-0.0,1.030839
2024-05-13,0.0,107100.0,-0.011537,-0.0,0.0,-0.0,1.030839
2024-05-14,0.0,105000.0,-0.019608,-0.0,0.0,-0.0,1.030839
2024-05-15,0.0,103000.0,-0.019048,-0.0,0.0,-0.0,1.030839
2024-05-16,0.0,104000.0,0.009709,0.0,0.0,0.0,1.030839
2024-05-17,0.0,106450.0,0.023558,0.0,0.0,0.0,1.030839
2024-05-20,0.0,106000.0,-0.004227,-0.0,0.0,-0.0,1.030839
2024-05-21,0.0,106700.0,0.006604,0.0,0.0,0.0,1.030839
2024-05-22,0.0,106400.0,-0.002812,-0.0,0.0,-0.0,1.030839
2024-05-23,0.0,106150.0,-0.00235,-0.0,0.0,-0.0,1.030839
2024-05-24,0.0,107600.0,0.01366,0.0,0.0,0.0,1.030839
2024-05-27,0.0,106200.0,-0.013011,-0.0,0.0,-0.0,1.030839
2024-05-28,0.0,105000.0,-0.011299,-0.0,0.0,-0.0,1.030839
2024-05-29,0.0,105200.0,0.001905,0.0,0.0,0.0,1.030839
2024-05-30,0.0,106000.0,0.007605,0.0,0.0,0.0,1.030839
2024-05-31,0.0,104850.0,-0.010849,-0.0,0.0,-0.0,1.030839
2024-06-03,0.0,102700.0,-0.020505,-0.0,0.0,-0.0,1.030839
2024-06-04,0.0,101850.0,-0.008277,-0.0,0.0,-0.0,1.030839
2024-06-05,0.0,99800.0,-0.020128,-0.0,0.0,-0.0,1.030839
2024-06-06,0.0,101150.0,0.013527,0.0,0.0,0.0,1.030839
2024-06-07,0.0,100050.0,-0.010875,-0.0,0.0,-0.0,1.030839
2024-06-11,0.0,97000.0,-0.030485,-0.0,0.0,-0.0,1.030839
2024-06-12,0.0,98450.0,0.014948,0.0,0.0,0.0,1.030839
2024-06-13,0.0,97800.0,-0.006602,-0.0,0.0,-0.0,1.030839
2024-06-14,0.0,96900.0,-0.009202,-0.0,0.0,-0.0,1.030839
2024-06-17,0.0,95800.0,-0.011352,-0.0,0.0,-0.0,1.030839
2024-06-18,0.0,92800.0,-0.031315,-0.0,0.0,-0.0,1.030839
2024-06-19,0.0,94000.0,0.012931,0.0,0.0,0.0,1.030839
2024-06-20,0.0,94400.0,0.004255,0.0,0.0,0.0,1.030839
2024-06-21,0.0,91900.0,-0.026483,-0.0,0.0,-0.0,1.030839
2024-06-24,0.0,88550.0,-0.036453,-0.0,0.0,-0.0,1.030839
2024-06-25,0.0,90250.0,0.019198,0.0,0.0,0.0,1.030839
2024-06-26,0.0,92550.0,0.025485,0.0,0.0,0.0,1.030839
2024-06-27,0.0,94600.0,0.02215,0.0,0.0,0.0,1.030839
2024-06-28,0.0,94500.0,-0.001057,-0.0,0.0,-0.0,1.030839
2024-07-01,0.0,95650.0,0.012169,0.0,0.0,0.0,1.030839
2024-07-02,0.0,94050.0,-0.016728,-0.0,0.0,-0.0,1.030839
2024-07-03,0.0,94550.0,0.005316,0.0,0.0,0.0,1.030839
2024-07-04,0.0,93950.0,-0.006346,-0.0,0.0,-0.0,1.030839
2024-07-05,0.0,93900.0,-0.000532,-0.0,0.0,-0.0,1.030839
2024-07-08,0.0,93650.0,-0.002662,-0.0,0.0,-0.0,1.030839
2024-07-09,0.0,94150.0,0.005339,0.0,0.0,0.0,1.030839
2024-07-10,0.0,91800.0,-0.02496,-0.0,0.0,-0.0,1.030839
2024-07-11,0.0,92500.0,0.007625,0.0,0.0,0.0,1.030839
2024-07-12,0.0,91350.0,-0.012432,-0.0,0.0,-0.0,1.030839
2024-07-15,0.0,87950.0,-0.037219,-0.0,0.0,-0.0,1.030839
2024-07-16,0.0,88800.0,0.009665,0.0,0.0,0.0,1.030839
2024-07-17,0.0,86850.0,-0.021959,-0.0,0.0,-0.0,1.030839
2024-07-18,0.0,87950.0,0.012666,0.0,0.0,0.0,1.030839
2024-07-19,0.0,89800.0,0.021035,0.0,0.0,0.0,1.030839
2024-07-22,0.0,88950.0,-0.009465,-0.0,0.0,-0.0,1.030839
2024-07-23,0.0,87900.0,-0.011804,-0.0,0.0,-0.0,1.030839
2024-07-24,0.0,86900.0,-0.011377,-0.0,0.0,-0.0,1.030839
2024-07-25,0.0,87050.0,0.001726,0.0,0.0,0.0,1.030839
2024-07-26,0.0,85850.0,-0.013785,-0.0,0.0,-0.0,1.030839
2024-07-29,0.0,83400.0,-0.028538,-0.0,0.0,-0.0,1.030839
2024-07-30,0.0,81150.0,-0.026978,-0.0,0.0,-0.0,1.030839
2024-07-31,0.0,82700.0,0.0191,0.0,0.0,0.0,1.030839
2024-08-01,0.0,80850.0,-0.02237,-0.0,0.0,-0.0,1.030839
2024-08-02,0.0,81000.0,0.001855,0.0,0.0,0.0,1.030839
2024-08-05,0.0,81500.0,0.006173,0.0,0.0,0.0,1.030839
2024-08-06,0.0,81250.0,-0.003067,-0.0,0.0,-0.0,1.030839
2024-08-07,0.0,80300.0,-0.011692,-0.0,0.0,-0.0,1.030839
2024-08-08,0.0,78500.0,-0.022416,-0.0,0.0,-0.0,1.030839
2024-08-09,0.0,77550.0,-0.012102,-0.0,0.0,-0.0,1.030839
2024-08-12,0.0,76000.0,-0.019987,-0.0,0.0,-0.0,1.030839
2024-08-13,0.0,77000.0,0.013158,0.0,0.0,0.0,1.030839
2024-08-14,-0.6,73450.0,-0.046104,0.027662,0.0018,0.025862,1.057499
2024-08-15,-0.6,72400.0,-0.014295,0.008577,0.0,0.008577,1.06657
2024-08-16,0.0,72950.0,0.007597,0.0,0.0018,-0.0018,1.06465
2024-08-19,0.0,73400.0,0.006169,0.0,0.0,0.0,1.06465
2024-08-20,0.0,75000.0,0.021798,0.0,0.0,0.0,1.06465
2024-08-21,0.0,77900.0,0.038667,0.0,0.0,0.0,1.06465
2024-08-22,0.0,75450.0,-0.031451,-0.0,0.0,-0.0,1.06465
2024-08-23,0.0,73350.0,-0.027833,-0.0,0.0,-0.0,1.06465
2024-08-26,0.0,74350.0,0.013633,0.0,0.0,0.0,1.06465
2024-08-27,0.0,76150.0,0.02421,0.0,0.0,0.0,1.06465
2024-08-28,0.0,75750.0,-0.005253,-0.0,0.0,-0.0,1.06465
2024-08-29,0.0,76850.0,0.014521,0.0,0.0,0.0,1.06465
2024-08-30,0.0,78900.0,0.026675,0.0,0.0,0.0,1.06465
2024-09-02,-1.0,75200.0,-0.046895,0.046895,0.003,0.043895,1.111383
2024-09-03,-1.0,74900.0,-0.003989,0.003989,0.0,0.003989,1.115816
2024-09-04,0.0,73600.0,-0.017356,-0.0,0.003,-0.003,1.112469
2024-09-05,-0.6,70750.0,-0.038723,0.023234,0.0018,0.021434,1.136313
2024-09-06,-0.6,71200.0,0.00636,-0.003816,0.0,-0.003816,1.131977
2024-09-09,0.0,73150.0,0.027388,0.0,0.0018,-0.0018,1.129939
2024-09-10,0.0,72150.0,-0.013671,-0.0,0.0,-0.0,1.129939
2024-09-11,1.0,78450.0,0.087318,0.087318,0.003,0.084318,1.225213
2024-09-12,1.0,76950.0,-0.01912,-0.01912,0.0,-0.01912,1.201787
2024-09-13,0.0,77550.0,0.007797,0.0,0.003,-0.003,1.198181
2024-09-18,0.0,75300.0,-0.029014,-0.0,0.0,-0.0,1.198181
2024-09-19,0.0,75700.0,0.005312,0.0,0.0,0.0,1.198181
2024-09-20,0.0,75300.0,-0.005284,-0.0,0.0,-0.0,1.198181
2024-09-23,0.0,74850.0,-0.005976,-0.0,0.0,-0.0,1.198181
2024-09-24,0.6,76800.0,0.026052,0.015631,0.0018,0.013831,1.214754
2024-09-25,0.6,76250.0,-0.007161,-0.004297,0.0,-0.004297,1.209534
2024-09-26,0.0,77050.0,0.010492,0.0,0.0018,-0.0018,1.207357
2024-09-27,0.0,76950.0,-0.001298,-0.0,0.0,-0.0,1.207357
2024-09-30,1.0,79750.0,0.036387,0.036387,0.003,0.033387,1.247667
2024-10-08,1.0,76650.0,-0.038871,-0.038871,0.0,-0.038871,1.199169
2024-10-09,0.0,76400.0,-0.003262,-0.0,0.003,-0.003,1.195571
2024-10-10,0.0,73700.0,-0.03534,-0.0,0.0,-0.0,1.195571
2024-10-11,0.0,73900.0,0.002714,0.0,0.0,0.0,1.195571
2024-10-14,0.0,73100.0,-0.010825,-0.0,0.0,-0.0,1.195571
2024-10-15,0.0,73400.0,0.004104,0.0,0.0,0.0,1.195571
2024-10-16,0.0,71150.0,-0.030654,-0.0,0.0,-0.0,1.195571
2024-10-17,0.0,68600.0,-0.03584,-0.0,0.0,-0.0,1.195571
2024-10-18,0.0,70650.0,0.029883,0.0,0.0,0.0,1.195571
2024-10-21,0.0,72450.0,0.025478,0.0,0.0,0.0,1.195571
2024-10-22,0.0,73750.0,0.017943,0.0,0.0,0.0,1.195571
2024-10-23,0.0,75250.0,0.020339,0.0,0.0,0.0,1.195571
2024-10-24,0.0,74200.0,-0.013953,-0.0,0.0,-0.0,1.195571
2024-10-25,0.0,74700.0,0.006739,0.0,0.0,0.0,1.195571
2024-10-28,0.0,76600.0,0.025435,0.0,0.0,0.0,1.195571
2024-10-29,0.0,74900.0,-0.022193,-0.0,0.0,-0.0,1.195571
2024-10-30,0.0,73850.0,-0.014019,-0.0,0.0,-0.0,1.195571
2024-10-31,0.0,74850.0,0.013541,0.0,0.0,0.0,1.195571
2024-11-01,0.0,76500.0,0.022044,0.0,0.0,0.0,1.195571
2024-11-04,0.0,77250.0,0.009804,0.0,0.0,0.0,1.195571
2024-11-05,0.0,77350.0,0.001294,0.0,0.0,0.0,1.195571
2024-11-06,0.0,75900.0,-0.018746,-0.0,0.0,-0.0,1.195571
2024-11-07,0.0,76850.0,0.012516,0.0,0.0,0.0,1.195571
2024-11-08,0.0,76400.0,-0.005856,-0.0,0.0,-0.0,1.195571
2024-11-11,1.0,80950.0,0.059555,0.059555,0.003,0.056555,1.263187
2024-11-12,1.0,81150.0,0.002471,0.002471,0.0,0.002471,1.266308
2024-11-13,1.0,86500.0,0.065927,0.065927,0.0,0.065927,1.349792
2024-11-14,1.0,81000.0,-0.063584,-0.063584,0.0,-0.063584,1.263967
2024-11-15,0.0,78300.0,-0.033333,-0.0,0.003,-0.003,1.260175
2024-11-18,0.6,80950.0,0.033844,0.020307,0.0018,0.018507,1.283496
2024-11-19,0.6,82650.0,0.021001,0.0126,0.0,0.0126,1.299669
2024-11-20,0.6,82700.0,0.000605,0.000363,0.0,0.000363,1.300141
2024-11-21,0.0,81950.0,-0.009069,-0.0,0.0018,-0.0018,1.2978
2024-11-22,0.0,79500.0,-0.029896,-0.0,0.0,-0.0,1.2978
2024-11-25,0.0,80350.0,0.010692,0.0,0.0,0.0,1.2978
2024-11-26,0.0,78650.0,-0.021157,-0.0,0.0,-0.0,1.2978
2024-11-27,0.0,78500.0,-0.001907,-0.0,0.0,-0.0,1.2978
2024-11-28,0.0,78500.0,0.0,0.0,0.0,0.0,1.2978
2024-11-29,0.0,78550.0,0.000637,0.0,0.0,0.0,1.2978
2024-12-02,0.0,78300.0,-0.003183,-0.0,0.0,-0.0,1.2978
2024-12-03,0.0,78000.0,-0.003831,-0.0,0.0,-0.0,1.2978
2024-12-04,0.0,76300.0,-0.021795,-0.0,0.0,-0.0,1.2978
2024-12-05,0.0,76500.0,0.002621,0.0,0.0,0.0,1.2978
2024-12-06,0.0,76650.0,0.001961,0.0,0.0,0.0,1.2978
2024-12-09,0.0,76800.0,0.001957,0.0,0.0,0.0,1.2978
2024-12-10,0.0,76600.0,-0.002604,-0.0,0.0,-0.0,1.2978
2024-12-11,0.0,76650.0,0.000653,0.0,0.0,0.0,1.2978
2024-12-12,0.0,77050.0,0.005219,0.0,0.0,0.0,1.2978
2024-12-13,0.0,75800.0,-0.016223,-0.0,0.0,-0.0,1.2978
2024-12-16,0.0,76000.0,0.002639,0.0,0.0,0.0,1.2978
2024-12-17,0.0,75200.0,-0.010526,-0.0,0.0,-0.0,1.2978
2024-12-18,0.0,74360.0,-0.01117,-0.0,0.0,-0.0,1.2978
2024-12-19,0.0,73920.0,-0.005917,-0.0,0.0,-0.0,1.2978
2024-12-20,1.0,77880.0,0.053571,0.053571,0.003,0.050571,1.363432
2024-12-23,1.0,77180.0,-0.008988,-0.008988,0.0,-0.008988,1.351177
2024-12-24,0.0,78200.0,0.013216,0.0,0.003,-0.003,1.347124
2024-12-25,0.0,77500.0,-0.008951,-0.0,0.0,-0.0,1.347124
2024-12-26,0.0,77520.0,0.000258,0.0,0.0,0.0,1.347124
2024-12-27,0.0,76500.0,-0.013158,-0.0,0.0,-0.0,1.347124
2024-12-30,0.6,78320.0,0.023791,0.014275,0.0018,0.012475,1.363929
2024-12-31,0.6,77100.0,-0.015577,-0.009346,0.0,-0.009346,1.351181
2025-01-02,0.0,77800.0,0.009079,0.0,0.0018,-0.0018,1.348749
2025-01-03,0.0,76380.0,-0.018252,-0.0,0.0,-0.0,1.348749
2025-01-06,0.0,77660.0,0.016758,0.0,0.0,0.0,1.348749
2025-01-07,0.0,78820.0,0.014937,0.0,0.0,0.0,1.348749
2025-01-08,0.0,77180.0,-0.020807,-0.0,0.0,-0.0,1.348749
2025-01-09,0.0,78240.0,0.013734,0.0,0.0,0.0,1.348749
2025-01-10,0.0,77920.0,-0.00409,-0.0,0.0,-0.0,1.348749
2025-01-13,0.0,78760.0,0.01078,0.0,0.0,0.0,1.348749
2025-01-14,0.0,79100.0,0.004317,0.0,0.0,0.0,1.348749
2025-01-15,0.0,80260.0,0.014665,0.0,0.0,0.0,1.348749
2025-01-16,0.0,79860.0,-0.004984,-0.0,0.0,-0.0,1.348749
2025-01-17,0.0,80740.0,0.011019,0.0,0.0,0.0,1.348749
2025-01-20,0.0,80720.0,-0.000248,-0.0,0.0,-0.0,1.348749
2025-01-21,0.0,78520.0,-0.027255,-0.0,0.0,-0.0,1.348749
2025-01-22,0.0,79200.0,0.00866,0.0,0.0,0.0,1.348749
2025-01-23,0.0,79580.0,0.004798,0.0,0.0,0.0,1.348749
2025-01-24,0.0,79580.0,0.0,0.0,0.0,0.0,1.348749
2025-01-27,0.0,79620.0,0.000503,0.0,0.0,0.0,1.348749
2025-02-05,0.0,78120.0,-0.018839,-0.0,0.0,-0.0,1.348749
2025-02-06,0.0,77500.0,-0.007937,-0.0,0.0,-0.0,1.348749
2025-02-07,0.0,77800.0,0.003871,0.0,0.0,0.0,1.348749
2025-02-10,0.0,78600.0,0.010283,0.0,0.0,0.0,1.348749
2025-02-11,0.0,77300.0,-0.016539,-0.0,0.0,-0.0,1.348749
2025-02-12,0.0,77500.0,0.002587,0.0,0.0,0.0,1.348749
2025-02-13,0.0,77300.0,-0.002581,-0.0,0.0,-0.0,1.348749
2025-02-14,0.0,76780.0,-0.006727,-0.0,0.0,-0.0,1.348749
2025-02-17,0.0,77160.0,0.004949,0.0,0.0,0.0,1.348749
2025-02-18,0.0,77060.0,-0.001296,-0.0,0.0,-0.0,1.348749
2025-02-19,0.0,77300.0,0.003114,0.0,0.0,0.0,1.348749
2025-02-20,0.0,77180.0,-0.001552,-0.0,0.0,-0.0,1.348749
2025-02-21,0.0,76620.0,-0.007256,-0.0,0.0,-0.0,1.348749
2025-02-24,0.0,76720.0,0.001305,0.0,0.0,0.0,1.348749
2025-02-25,0.0,76640.0,-0.001043,-0.0,0.0,-0.0,1.348749
2025-02-26,0.0,76000.0,-0.008351,-0.0,0.0,-0.0,1.348749
2025-02-27,0.0,76140.0,0.001842,0.0,0.0,0.0,1.348749
2025-02-28,0.0,75200.0,-0.012346,-0.0,0.0,-0.0,1.348749
2025-03-03,0.0,75400.0,0.00266,0.0,0.0,0.0,1.348749
2025-03-04,0.0,75260.0,-0.001857,-0.0,0.0,-0.0,1.348749
2025-03-05,0.0,75340.0,0.001063,0.0,0.0,0.0,1.348749
2025-03-06,0.0,76800.0,0.019379,0.0,0.0,0.0,1.348749
2025-03-07,0.0,76120.0,-0.008854,-0.0,0.0,-0.0,1.348749
2025-03-10,0.0,75760.0,-0.004729,-0.0,0.0,-0.0,1.348749
2025-03-11,0.0,75960.0,0.00264,0.0,0.0,0.0,1.348749
2025-03-12,0.0,75600.0,-0.004739,-0.0,0.0,-0.0,1.348749
2025-03-13,0.0,75340.0,-0.003439,-0.0,0.0,-0.0,1.348749
2025-03-14,0.0,75540.0,0.002655,0.0,0.0,0.0,1.348749
2025-03-17,0.0,76240.0,0.009267,0.0,0.0,0.0,1.348749
2025-03-18,0.0,75400.0,-0.011018,-0.0,0.0,-0.0,1.348749
2025-03-19,0.0,75200.0,-0.002653,-0.0,0.0,-0.0,1.348749
2025-03-20,0.0,73260.0,-0.025798,-0.0,0.0,-0.0,1.348749
2025-03-21,0.0,73240.0,-0.000273,-0.0,0.0,-0.0,1.348749
2025-03-24,0.0,73720.0,0.006554,0.0,0.0,0.0,1.348749
2025-03-25,0.0,73800.0,0.001085,0.0,0.0,0.0,1.348749
2025-03-26,0.0,74480.0,0.009214,0.0,0.0,0.0,1.348749
2025-03-27,0.0,74380.0,-0.001343,-0.0,0.0,-0.0,1.348749
2025-03-28,0.0,74000.0,-0.005109,-0.0,0.0,-0.0,1.348749
2025-03-31,0.0,74160.0,0.002162,0.0,0.0,0.0,1.348749
2025-04-01,0.0,74360.0,0.002697,0.0,0.0,0.0,1.348749
2025-04-02,0.0,73340.0,-0.013717,-0.0,0.0,-0.0,1.348749
2025-04-03,0.0,73160.0,-0.002454,-0.0,0.0,-0.0,1.348749
2025-04-07,0.0,71060.0,-0.028704,-0.0,0.0,-0.0,1.348749
2025-04-08,0.0,70280.0,-0.010977,-0.0,0.0,-0.0,1.348749
2025-04-09,0.0,69900.0,-0.005407,-0.0,0.0,-0.0,1.348749
2025-04-10,0.0,70540.0,0.009156,0.0,0.0,0.0,1.348749
2025-04-11,0.0,70260.0,-0.003969,-0.0,0.0,-0.0,1.348749
2025-04-14,0.0,70760.0,0.007116,0.0,0.0,0.0,1.348749
2025-04-15,0.0,70720.0,-0.000565,-0.0,0.0,-0.0,1.348749
2025-04-16,0.0,70380.0,-0.004808,-0.0,0.0,-0.0,1.348749
2025-04-17,0.0,70460.0,0.001137,0.0,0.0,0.0,1.348749
2025-04-18,0.0,70180.0,-0.003974,-0.0,0.0,-0.0,1.348749
2025-04-21,0.0,69000.0,-0.016814,-0.0,0.0,-0.0,1.348749
2025-04-22,0.0,67840.0,-0.016812,-0.0,0.0,-0.0,1.348749
2025-04-23,0.0,68980.0,0.016804,0.0,0.0,0.0,1.348749
2025-04-24,0.0,68300.0,-0.009858,-0.0,0.0,-0.0,1.348749
2025-04-25,0.0,68180.0,-0.001757,-0.0,0.0,-0.0,1.348749
2025-04-28,0.0,66960.0,-0.017894,-0.0,0.0,-0.0,1.348749
2025-04-29,0.0,66260.0,-0.010454,-0.0,0.0,-0.0,1.348749
2025-04-30,0.0,65960.0,-0.004528,-0.0,0.0,-0.0,1.348749
2025-05-06,0.0,65260.0,-0.010612,-0.0,0.0,-0.0,1.348749
2025-05-07,0.0,64160.0,-0.016856,-0.0,0.0,-0.0,1.348749
2025-05-08,0.0,64280.0,0.00187,0.0,0.0,0.0,1.348749
2025-05-09,0.0,63020.0,-0.019602,-0.0,0.0,-0.0,1.348749
2025-05-12,0.0,64040.0,0.016185,0.0,0.0,0.0,1.348749
2025-05-13,0.0,63220.0,-0.012804,-0.0,0.0,-0.0,1.348749
2025-05-14,1.0,65200.0,0.031319,0.031319,0.003,0.028319,1.386944
2025-05-15,1.0,64120.0,-0.016564,-0.016564,0.0,-0.016564,1.36397
2025-05-16,0.0,61800.0,-0.036182,-0.0,0.003,-0.003,1.359878
2025-05-19,0.0,61180.0,-0.010032,-0.0,0.0,-0.0,1.359878
2025-05-20,0.0,60860.0,-0.00523,-0.0,0.0,-0.0,1.359878
2025-05-21,0.0,61100.0,0.003943,0.0,0.0,0.0,1.359878
2025-05-22,0.0,62140.0,0.017021,0.0,0.0,0.0,1.359878
2025-05-23,0.0,60960.0,-0.018989,-0.0,0.0,-0.0,1.359878
2025-05-26,0.0,60100.0,-0.014108,-0.0,0.0,-0.0,1.359878
2025-05-27,0.0,60920.0,0.013644,0.0,0.0,0.0,1.359878
2025-05-28,0.0,60380.0,-0.008864,-0.0,0.0,-0.0,1.359878
2025-05-29,0.0,58860.0,-0.025174,-0.0,0.0,-0.0,1.359878
2025-05-30,0.0,59800.0,0.01597,0.0,0.0,0.0,1.359878
2025-06-03,0.0,59940.0,0.002341,0.0,0.0,0.0,1.359878
2025-06-04,0.0,61080.0,0.019019,0.0,0.0,0.0,1.359878
2025-06-05,0.0,60100.0,-0.016045,-0.0,0.0,-0.0,1.359878
2025-06-06,0.0,60440.0,0.005657,0.0,0.0,0.0,1.359878
2025-06-09,0.0,60700.0,0.004302,0.0,0.0,0.0,1.359878
2025-06-10,0.0,60760.0,0.000988,0.0,0.0,0.0,1.359878
2025-06-11,0.0,61740.0,0.016129,0.0,0.0,0.0,1.359878
2025-06-12,0.0,60480.0,-0.020408,-0.0,0.0,-0.0,1.359878
2025-06-13,0.0,59800.0,-0.011243,-0.0,0.0,-0.0,1.359878
2025-06-16,0.0,59780.0,-0.000334,-0.0,0.0,-0.0,1.359878
2025-06-17,0.0,59860.0,0.001338,0.0,0.0,0.0,1.359878
2025-06-18,0.0,59880.0,0.000334,0.0,0.0,0.0,1.359878
2025-06-19,0.0,60060.0,0.003006,0.0,0.0,0.0,1.359878
2025-06-20,0.0,58900.0,-0.019314,-0.0,0.0,-0.0,1.359878
2025-06-23,0.0,59120.0,0.003735,0.0,0.0,0.0,1.359878
2025-06-24,0.0,60700.0,0.026725,0.0,0.0,0.0,1.359878
2025-06-25,0.0,60880.0,0.002965,0.0,0.0,0.0,1.359878
2025-06-26,0.0,61500.0,0.010184,0.0,0.0,0.0,1.359878
2025-06-27,1.0,63300.0,0.029268,0.029268,0.003,0.026268,1.3956
2025-06-30,1.0,62260.0,-0.01643,-0.01643,0.0,-0.01643,1.372671
2025-07-01,0.0,62780.0,0.008352,0.0,0.003,-0.003,1.368553
2025-07-02,0.0,63960.0,0.018796,0.0,0.0,0.0,1.368553
2025-07-03,0.0,64080.0,0.001876,0.0,0.0,0.0,1.368553
2025-07-04,0.0,63280.0,-0.012484,-0.0,0.0,-0.0,1.368553
2025-07-07,0.0,63660.0,0.006005,0.0,0.0,0.0,1.368553
2025-07-08,0.0,63880.0,0.003456,0.0,0.0,0.0,1.368553
2025-07-09,0.0,64400.0,0.00814,0.0,0.0,0.0,1.368553
2025-07-10,0.0,64180.0,-0.003416,-0.0,0.0,-0.0,1.368553
2025-07-11,0.0,64280.0,0.001558,0.0,0.0,0.0,1.368553
2025-07-14,0.0,66480.0,0.034225,0.0,0.0,0.0,1.368553
2025-07-15,0.0,66660.0,0.002708,0.0,0.0,0.0,1.368553
2025-07-16,0.0,66420.0,-0.0036,-0.0,0.0,-0.0,1.368553
2025-07-17,1.0,67960.0,0.023186,0.023186,0.003,0.020186,1.396178
2025-07-18,1.0,69960.0,0.029429,0.029429,0.0,0.029429,1.437266
