window,factor,quintile,mean_fwd_ret,n
9,f_spread_1_3,3,0.15824867583361857,4
9,f_spread_1_3,4,0.1373960549642716,4
9,f_spread_1_3,5,0.12582219171948736,4
9,f_spread_1_3_pct_5,1,0.15435709153027516,4
9,f_spread_1_3_pct_5,2,0.17430663203708616,4
9,f_spread_1_3_pct_5,3,0.14038908837501296,4
9,f_spread_1_3_pct_5,4,0.1496273447891256,4
9,f_spread_1_3_pct_5,5,0.16032025503472613,4
9,f_volume_pct_5,1,0.18563633181519199,4
9,f_volume_pct_5,2,0.12341271711605771,4
9,f_volume_pct_5,3,0.1576946592703813,4
9,f_volume_pct_5,4,0.13180333895188567,4
9,f_volume_pct_5,5,0.1804533646127094,4
9,f_oi_pct_5,1,0.1599376936563997,4
9,f_oi_pct_5,2,0.11857378913364466,4
9,f_oi_pct_5,3,0.1402703654387224,4
9,f_oi_pct_5,4,0.1667787167018157,4
9,f_oi_pct_5,5,0.19343984683564355,4
9,f_oi_pct_20,1,0.18322685721176235,4
9,f_oi_pct_20,2,0.17528122954460448,4
9,f_oi_pct_20,3,0.17687453997399738,4
9,f_oi_pct_20,4,0.1512192079008582,4
9,f_oi_pct_20,5,0.09239857713500363,4
9,f_hv20,1,0.18322685721176235,4
9,f_hv20,2,0.17528122954460448,4
9,f_hv20,3,0.13055846581356104,4
9,f_hv20,4,0.11841549936929223,4
9,f_hv20,5,0.17151835982700592,4
9,f_hv20_pct_5,1,0.12884798903246863,4
9,f_hv20_pct_5,2,0.1328114041681787,4
9,f_hv20_pct_5,3,0.20881069267358837,4
9,f_hv20_pct_5,4,0.17335324570138017,4
9,f_hv20_pct_5,5,0.13517708019061023,4
10,f_stock_abs,1,0.24940987983862262,4
10,f_stock_abs,2,0.3956520902011029,4
10,f_stock_abs,3,0.235355143128266,4
10,f_stock_abs,4,0.15392982044549058,4
10,f_stock_abs,5,0.13709520798874855,4
10,f_stock_pct_5,1,0.24940987983862262,4
10,f_stock_pct_5,2,0.13999972644485914,4
10,f_stock_pct_5,3,0.15206216601084516,4
10,f_stock_pct_5,4,0.21572949190617502,4
10,f_stock_pct_5,5,0.41424087740172877,4
10,f_stock_pct_20,1,0.24940987983862262,4
10,f_stock_pct_20,2,0.3956520902011029,4
10,f_stock_pct_20,3,0.16160442124638572,4
10,f_stock_pct_20,4,0.1200444107271581,4
10,f_stock_pct_20,5,0.24473133958896126,4
10,f_basis_abs,1,0.0731127401560133,4
10,f_basis_abs,2,0.25265596620688485,4
10,f_basis_abs,3,0.218082681118111,4
10,f_basis_abs,4,0.352430913820037,4
10,f_basis_abs,5,0.27515984030118446,4
10,f_basis_pct_5,1,0.2775039880467566,4
10,f_basis_pct_5,2,0.3064684248804691,4
10,f_basis_pct_5,3,0.29770376357623984,4
10,f_basis_pct_5,4,0.2019893354723225,4
10,f_basis_pct_5,5,0.08777662962644259,4
10,f_basis_pct_20,1,0.29884508162199896,4
10,f_basis_pct_20,2,0.3287456724992225,4
10,f_basis_pct_20,3,0.25645639119655267,4
10,f_basis_pct_20,4,0.15608644556658532,4
10,f_basis_pct_20,5,0.13130855071787118,4
10,f_spread_1_3,1,0.1741738816456198,4
10,f_spread_1_3,2,0.2676229242289815,4
10,f_spread_1_3,3,0.2205792680857666,4
10,f_spread_1_3,4,0.2067415179724082,4
10,f_spread_1_3,5,0.30232454966945455,4
10,f_spread_1_3_pct_5,1,0.1808634158421522,4
10,f_spread_1_3_pct_5,2,0.24978346419721775,4
10,f_spread_1_3_pct_5,3,0.20195953779075554,4
10,f_spread_1_3_pct_5,4,0.24771061569234104,4
10,f_spread_1_3_pct_5,5,0.2911251080797641,4
10,f_volume_pct_5,1,0.24473133958896126,4
10,f_volume_pct_5,2,0.29935365447492224,4
10,f_volume_pct_5,3,0.3116837333844256,4
10,f_volume_pct_5,4,0.19489216342636,4
10,f_volume_pct_5,5,0.12078125072756152,4
10,f_oi_pct_5,1,0.18472093134795214,4
10,f_oi_pct_5,2,0.21679041205831603,4
10,f_oi_pct_5,3,0.20725686458411047,4
10,f_oi_pct_5,4,0.3132640537732294,4
10,f_oi_pct_5,5,0.24940987983862262,4
10,f_oi_pct_20,1,0.24473133958896126,4
10,f_oi_pct_20,2,0.28866637569777914,4
10,f_oi_pct_20,3,0.32017649686967686,4
10,f_oi_pct_20,4,0.22707539221846995,4
10,f_oi_pct_20,5,0.0907925372273434,4
10,f_hv20,1,0.41424087740172877,4
10,f_hv20,2,0.1543689029073435,4
10,f_hv20,3,0.16349902653846987,4
10,f_hv20,4,0.18472093134795214,4
10,f_hv20,5,0.2546124034067364,4
10,f_hv20_pct_5,1,0.41424087740172877,4
10,f_hv20_pct_5,2,0.23424540081661688,4
10,f_hv20_pct_5,3,0.218082681118111,4
10,f_hv20_pct_5,4,0.1558269238558297,4
10,f_hv20_pct_5,5,0.14904625840994434,4
11,f_stock_abs,1,0.4868898940313032,4
11,f_stock_abs,2,0.3416121065494455,4
11,f_stock_abs,3,0.33156606766097085,4
11,f_stock_abs,4,0.21427105230643878,4
11,f_stock_abs,5,-0.014752647323058782,4
11,f_stock_pct_5,1,0.3518593178641948,4
11,f_stock_pct_5,2,0.3255332781746871,4
11,f_stock_pct_5,3,0.39473634848182604,4
11,f_stock_pct_5,4,0.05294457976420637,4
11,f_stock_pct_5,5,0.23451294894018535,4
11,f_stock_pct_20,1,0.4868898940313032,4
11,f_stock_pct_20,2,0.3416121065494455,4
11,f_stock_pct_20,3,0.2327571603832172,4
11,f_stock_pct_20,4,0.04067244828986122,4
11,f_stock_pct_20,5,0.2576548639712724,4
11,f_basis_abs,1,0.33156606766097085,4
11,f_basis_abs,2,0.26448630112350147,4
11,f_basis_abs,3,0.08606792439810472,4
11,f_basis_abs,4,0.4290183161908898,4
11,f_basis_abs,5,0.2484478638516327,4
11,f_basis_pct_5,1,0.38153873883845013,4
11,f_basis_pct_5,2,0.07951739388251912,4
11,f_basis_pct_5,3,0.23342813066302556,4
11,f_basis_pct_5,4,0.3597990241023362,4
11,f_basis_pct_5,5,0.3053031857387685,4
11,f_basis_pct_20,1,0.2079735307639087,4
11,f_basis_pct_20,2,0.3723779561919788,4
11,f_basis_pct_20,3,0.2710275475084693,4
11,f_basis_pct_20,4,0.28317861087415624,4
11,f_basis_pct_20,5,0.22502882788658654,4
11,f_spread_1_3,1,0.08405625995469489,4
11,f_spread_1_3,2,0.12900100537707068,4
11,f_spread_1_3,3,0.39287475468984046,4
11,f_spread_1_3,4,0.39946213743807524,4
11,f_spread_1_3,5,0.3541923157654184,4
11,f_spread_1_3_pct_5,1,0.2699624456407446,4
11,f_spread_1_3_pct_5,2,0.4132244727293982,4
11,f_spread_1_3_pct_5,3,0.38984472007618004,4
11,f_spread_1_3_pct_5,4,0.1745786058368589,4
11,f_spread_1_3_pct_5,5,0.11197622894191775,4
11,f_volume_pct_5,1,0.14248389910799636,4
11,f_volume_pct_5,2,0.2716770968660439,4
11,f_volume_pct_5,3,0.42636172713994025,4
11,f_volume_pct_5,4,0.23862446299836165,4
11,f_volume_pct_5,5,0.2804392871127574,4
11,f_oi_pct_5,1,0.21427105230643878,4
11,f_oi_pct_5,2,0.2648060859866288,4
11,f_oi_pct_5,3,0.16524218921711636,4
11,f_oi_pct_5,4,0.22837725168361236,4
11,f_oi_pct_5,5,0.4868898940313032,4
11,f_oi_pct_20,1,0.01697768199464175,4
11,f_oi_pct_20,2,0.18254072298873825,4
11,f_oi_pct_20,3,0.3851764665818206,4
11,f_oi_pct_20,4,0.42303228379570423,4
11,f_oi_pct_20,5,0.3518593178641948,4
11,f_hv20,1,0.4868898940313032,4
11,f_hv20,2,0.3416121065494455,4
11,f_hv20,3,0.33156606766097085,4
11,f_hv20,4,0.21427105230643878,4
11,f_hv20,5,-0.014752647323058782,4
11,f_hv20_pct_5,1,0.4868898940313032,4
11,f_hv20_pct_5,2,-0.014752647323058782,4
11,f_hv20_pct_5,3,0.21027792184496263,4
11,f_hv20_pct_5,4,0.3311792894228422,4
11,f_hv20_pct_5,5,0.3459920152490503,4
12,f_stock_abs,1,-0.12221767131105245,4
12,f_stock_abs,2,0.03358273604619212,4
12,f_stock_abs,3,-0.04270732882126649,4
12,f_stock_abs,4,0.043036737248413046,4
12,f_stock_abs,5,0.10718684769686011,4
12,f_stock_pct_5,1,-0.04389869011595253,4
12,f_stock_pct_5,2,-0.06538730025004728,4
12,f_stock_pct_5,3,0.029690294228457342,4
12,f_stock_pct_5,4,0.15239909087093972,4
12,f_stock_pct_5,5,-0.05392207387425092,4
12,f_stock_pct_20,1,0.10718684769686011,4
12,f_stock_pct_20,2,0.01923993511908747,4
12,f_stock_pct_20,3,-0.04251521244151206,4
12,f_stock_pct_20,4,0.015477206201813604,4
12,f_stock_pct_20,5,-0.08050745571710279,4
12,f_basis_abs,1,-0.04298116043905917,4
12,f_basis_abs,2,-0.08409611965679648,4
12,f_basis_abs,3,0.04065376665186874,4
12,f_basis_abs,4,0.04524597446423733,4
12,f_basis_abs,5,0.0600588598388959,4
12,f_basis_pct_5,1,0.06884567529328928,4
12,f_basis_pct_5,2,-0.0316618642797567,4
12,f_basis_pct_5,3,-0.027601924177354124,4
12,f_basis_pct_5,4,-0.06225277594461756,4
12,f_basis_pct_5,5,0.07155220996758543,4
12,f_basis_pct_20,1,0.09045821763831695,4
12,f_basis_pct_20,2,-0.010095451719973222,4
12,f_basis_pct_20,3,0.06559583503665825,4
12,f_basis_pct_20,4,-0.03271961099286873,4
12,f_basis_pct_20,5,-0.09435766910298692,4
12,f_spread_1_3,1,-0.07771885753567362,4
12,f_spread_1_3,2,0.0811209450487293,4
12,f_spread_1_3,3,0.03141029330132511,4
12,f_spread_1_3,4,-0.006072402746534625,4
12,f_spread_1_3,5,-0.009858657208699835,4
12,f_spread_1_3_pct_5,1,-0.009758834765005048,4
12,f_spread_1_3_pct_5,2,-0.02614736188690827,4
12,f_spread_1_3_pct_5,3,0.03972717650047796,4
12,f_spread_1_3_pct_5,4,-0.009829678913737833,4
12,f_spread_1_3_pct_5,5,0.024890019924319513,4
12,f_volume_pct_5,1,-0.05792222851303826,4
12,f_volume_pct_5,2,0.019145625496563113,4
12,f_volume_pct_5,3,0.09470283465795029,4
12,f_volume_pct_5,4,-0.0033132003490662226,4
12,f_volume_pct_5,5,-0.033731710433262604,4
12,f_oi_pct_5,1,0.12370958975864754,4
12,f_oi_pct_5,2,-0.03868565317316261,4
12,f_oi_pct_5,3,0.052240339806982894,4
12,f_oi_pct_5,4,-0.05207094096248385,4
12,f_oi_pct_5,5,-0.06631201457083764,4
12,f_oi_pct_20,1,0.05718742179576328,4
12,f_oi_pct_20,2,0.10166804973310074,4
12,f_oi_pct_20,3,-0.0023328060077328835,4
12,f_oi_pct_20,4,-0.09620805416334607,4
12,f_oi_pct_20,5,-0.041433290498638725,4
12,f_hv20,1,0.11332983298842197,4
12,f_hv20,2,0.036893751956851184,4
12,f_hv20,3,0.056939544252956234,4
12,f_hv20,4,-0.10940570783922779,4
12,f_hv20,5,-0.07887610049985527,4
12,f_hv20_pct_5,1,0.10020512764248493,4
12,f_hv20_pct_5,2,0.06376827906689272,4
12,f_hv20_pct_5,3,-0.016011187088578793,4
12,f_hv20_pct_5,4,-0.0068632274506000845,4
12,f_hv20_pct_5,5,-0.12221767131105245,4
13,f_stock_abs,1,0.043246443191071605,4
13,f_stock_abs,2,0.03229447020911459,4
13,f_stock_abs,3,0.008577699389249308,4
13,f_stock_abs,4,-0.024665601480143788,4
13,f_stock_abs,5,-0.0459419618883439,4
13,f_stock_pct_5,1,0.01652311238284269,4
13,f_stock_pct_5,2,0.015530918836811246,4
13,f_stock_pct_5,3,0.010201740826603262,4
13,f_stock_pct_5,4,0.015644461627854857,4
13,f_stock_pct_5,5,-0.04438918425316424,4
13,f_stock_pct_20,1,0.03229447020911459,4
13,f_stock_pct_20,2,0.0023642089747681694,4
13,f_stock_pct_20,3,0.028374945239122658,4
13,f_stock_pct_20,4,-0.005133390748893362,4
13,f_stock_pct_20,5,-0.04438918425316424,4
13,f_basis_abs,1,-0.04616595210845343,4
13,f_basis_abs,2,-0.027886235359800303,4
13,f_basis_abs,3,0.06738716765149678,4
13,f_basis_abs,4,-0.011350237643594732,4
13,f_basis_abs,5,0.03152630688129951,4
13,f_basis_pct_5,1,0.003288741495346626,4
13,f_basis_pct_5,2,0.017816814544141638,4
13,f_basis_pct_5,3,0.044921528274588916,4
13,f_basis_pct_5,4,-0.022161350697550205,4
13,f_basis_pct_5,5,-0.030354684195579164,4
13,f_basis_pct_20,1,-0.025626000361121757,4
13,f_basis_pct_20,2,0.0060780224096243516,4
13,f_basis_pct_20,3,-0.019285146280666625,4
13,f_basis_pct_20,4,0.06496350345257348,4
13,f_basis_pct_20,5,-0.012619329799461626,4
13,f_spread_1_3,1,-0.007561355530260728,4
13,f_spread_1_3,2,-0.02552787596997724,4
13,f_spread_1_3,3,0.017819190786989424,4
13,f_spread_1_3,4,0.029909983166420955,4
13,f_spread_1_3,5,-0.0011288930322245882,4
13,f_spread_1_3_pct_5,1,-0.02268726788271717,4
13,f_spread_1_3_pct_5,2,-0.03390458265247588,4
13,f_spread_1_3_pct_5,3,0.06815068577075976,4
13,f_spread_1_3_pct_5,4,-0.0021282546906682175,4
13,f_spread_1_3_pct_5,5,0.004080468876049332,4
13,f_volume_pct_5,1,0.042415064586022115,4
13,f_volume_pct_5,2,-0.015072915115089631,4
13,f_volume_pct_5,3,0.0049334485988075626,4
13,f_volume_pct_5,4,-0.02649760046906157,4
13,f_volume_pct_5,5,0.007733051820269343,4
13,f_oi_pct_5,1,0.01652311238284269,4
13,f_oi_pct_5,2,0.06624247169127938,4
13,f_oi_pct_5,3,0.02472558984792353,4
13,f_oi_pct_5,4,-0.061580941240690405,4
13,f_oi_pct_5,5,-0.03239918326040736,4
13,f_oi_pct_20,1,0.031059450760091836,4
13,f_oi_pct_20,2,0.01845167424258761,4
13,f_oi_pct_20,3,-0.033803175103860265,4
13,f_oi_pct_20,4,-0.02826737591598333,4
13,f_oi_pct_20,5,0.026070475438111966,4
13,f_hv20,1,0.03229447020911459,4
13,f_hv20,2,0.0023642089747681694,4
13,f_hv20,3,0.024849993198412974,4
13,f_hv20,4,-0.031731430222191555,4
13,f_hv20,5,-0.014266192739156362,4
13,f_hv20_pct_5,1,0.03117528034444528,4
13,f_hv20_pct_5,2,0.011418307476509378,4
13,f_hv20_pct_5,3,-0.017665083300709032,4
13,f_hv20_pct_5,4,-0.04247690585938964,4
13,f_hv20_pct_5,5,0.031059450760091836,4
14,f_stock_abs,1,0.19746238858219836,4
14,f_stock_abs,2,0.24723510757407527,4
14,f_stock_abs,3,0.11452212724513067,4
14,f_stock_abs,4,0.11108064277707896,4
14,f_stock_abs,5,0.1714845456937567,4
14,f_stock_pct_5,1,0.18959628463203332,4
14,f_stock_pct_5,2,0.13734804961873934,4
14,f_stock_pct_5,3,0.13631026994957085,4
14,f_stock_pct_5,4,0.1504901806864075,4
14,f_stock_pct_5,5,0.22804002698548897,4
14,f_stock_pct_20,1,0.18959628463203332,4
14,f_stock_pct_20,2,0.2551012115242403,4
14,f_stock_pct_20,3,0.11452212724513067,4
14,f_stock_pct_20,4,0.11108064277707896,4
14,f_stock_pct_20,5,0.1714845456937567,4
14,f_basis_abs,1,0.09065272379751826,4
14,f_basis_abs,2,0.1660267376972546,4
14,f_basis_abs,3,0.19999402647485653,4
14,f_basis_abs,4,0.19503499279388087,4
14,f_basis_abs,5,0.19007633110872973,4
14,f_basis_pct_5,1,0.1487132664544346,4
14,f_basis_pct_5,2,0.14414763779910592,4
14,f_basis_pct_5,3,0.19539269584789976,4
14,f_basis_pct_5,4,0.21804496401670184,4
14,f_basis_pct_5,5,0.13548624775409784,4
14,f_basis_pct_20,1,0.13235844112451547,4
14,f_basis_pct_20,2,0.2044097039909894,4
14,f_basis_pct_20,3,0.185797334370955,4
14,f_basis_pct_20,4,0.17063836877417501,4
14,f_basis_pct_20,5,0.14858096361160505,4
14,f_spread_1_3,1,0.13822241488299683,4
14,f_spread_1_3,2,0.18381710244899285,4
14,f_spread_1_3,3,0.15814712676785597,4
14,f_spread_1_3,4,0.14869056936007358,4
14,f_spread_1_3,5,0.2129075984123207,4
14,f_spread_1_3_pct_5,1,0.1993430606789119,4
14,f_spread_1_3_pct_5,2,0.14186113097961117,4
14,f_spread_1_3_pct_5,3,0.15991408054824705,4
14,f_spread_1_3_pct_5,4,0.18498835191623464,4
14,f_spread_1_3_pct_5,5,0.1556781877492352,4
14,f_volume_pct_5,1,0.23266301368724768,4
14,f_volume_pct_5,2,0.18929025192942034,4
14,f_volume_pct_5,3,0.13631026994957085,4
14,f_volume_pct_5,4,0.12845174820511515,4
14,f_volume_pct_5,5,0.15506952810088592,4
14,f_oi_pct_5,1,0.15757599431075334,4
14,f_oi_pct_5,2,0.168740074610498,4
14,f_oi_pct_5,3,0.14164647659125168,4
14,f_oi_pct_5,4,0.17304780542468853,4
14,f_oi_pct_5,5,0.20077446093504842,4
14,f_oi_pct_20,1,0.14948243641697437,4
14,f_oi_pct_20,2,0.13424603445550548,4
14,f_oi_pct_20,3,0.2192604312647459,4
14,f_oi_pct_20,4,0.21220875094935254,4
14,f_oi_pct_20,5,0.12658715878566168,4
14,f_hv20,1,0.24104148120729058,4
14,f_hv20,2,0.20365601494898306,4
14,f_hv20,3,0.09359092704515112,4
14,f_hv20,4,0.15347924470644453,4
14,f_hv20,5,0.1500171439643707,4
14,f_hv20_pct_5,1,0.1714845456937567,4
14,f_hv20_pct_5,2,0.11047118382627535,4
14,f_hv20_pct_5,3,0.16041893502361476,4
14,f_hv20_pct_5,4,0.2551012115242403,4
14,f_hv20_pct_5,5,0.1443089358043528,4
15,f_stock_abs,1,0.04834031297135766,4
15,f_stock_abs,2,0.012774255509070218,4
15,f_stock_abs,3,-0.02991491077169533,4
15,f_stock_abs,4,-0.19968938504283185,4
15,f_stock_abs,5,-0.13829976094263233,4
15,f_stock_pct_5,1,-0.052816244105332505,4
15,f_stock_pct_5,2,-0.023234762537186066,4
15,f_stock_pct_5,3,-0.03139643052914356,4
15,f_stock_pct_5,4,-0.004844712730881856,4
15,f_stock_pct_5,5,-0.19449733837418762,4
15,f_stock_pct_20,1,0.04834031297135766,4
15,f_stock_pct_20,2,0.012774255509070218,4
15,f_stock_pct_20,3,-0.07616802920652378,4
15,f_stock_pct_20,4,-0.17320692900491572,4
15,f_stock_pct_20,5,-0.11852909854572,4
15,f_basis_abs,1,-0.13062035685257278,4
15,f_basis_abs,2,-0.03775111521263519,4
15,f_basis_abs,3,-0.06156775013823208,4
15,f_basis_abs,4,-0.002166339214354919,4
15,f_basis_abs,5,-0.07468392685893661,4
15,f_basis_pct_5,1,-0.07724914808895925,4
15,f_basis_pct_5,2,-0.04036419984362144,4
15,f_basis_pct_5,3,-0.1121614291032547,4
15,f_basis_pct_5,4,-0.05039471645475754,4
15,f_basis_pct_5,5,-0.02661999478613867,4
15,f_basis_pct_20,1,-0.16978717473137683,4
15,f_basis_pct_20,2,0.03379524993686159,4
15,f_basis_pct_20,3,-0.036668073095363296,4
15,f_basis_pct_20,4,-0.03982249018874833,4
15,f_basis_pct_20,5,-0.09430700019810473,4
15,f_spread_1_3,1,-0.05626808243438805,4
15,f_spread_1_3,2,-0.20439486774663407,4
15,f_spread_1_3,3,-0.06090083517593779,4
15,f_spread_1_3,4,0.015443112161393217,4
15,f_spread_1_3,5,-0.0006688150811648905,4
15,f_spread_1_3_pct_5,1,0.03297062133089246,4
15,f_spread_1_3_pct_5,2,-0.0013722312752650653,4
15,f_spread_1_3_pct_5,3,-0.07735507181259194,4
15,f_spread_1_3_pct_5,4,-0.1229184432160935,4
15,f_spread_1_3_pct_5,5,-0.13811436330367358,4
15,f_volume_pct_5,1,-0.08416017280195592,4
15,f_volume_pct_5,2,-0.10800445642408259,4
15,f_volume_pct_5,3,-0.08505052871131764,4
15,f_volume_pct_5,4,-0.006074663602148284,4
15,f_volume_pct_5,5,-0.02349966673722716,4
15,f_oi_pct_5,1,-0.08734229761642277,4
15,f_oi_pct_5,2,-0.1274628125004027,4
15,f_oi_pct_5,3,-0.06136142364245699,4
15,f_oi_pct_5,4,-0.0789632674888068,4
15,f_oi_pct_5,5,0.04834031297135766,4
15,f_oi_pct_20,1,0.03342632617934674,4
15,f_oi_pct_20,2,-0.004487832417295376,4
15,f_oi_pct_20,3,-0.010610286812022552,4
15,f_oi_pct_20,4,-0.1479068999716898,4
15,f_oi_pct_20,5,-0.1772107952550706,4
15,f_hv20,1,0.052393650228229414,4
15,f_hv20,2,0.008720918252198465,4
15,f_hv20,3,-0.02991491077169533,4
15,f_hv20,4,-0.13359427823883008,4
15,f_hv20,5,-0.20439486774663407,4
15,f_hv20_pct_5,1,-0.05179212953404275,4
15,f_hv20_pct_5,2,-0.026703530964742976,4
15,f_hv20_pct_5,3,0.02370210040939806,4
15,f_hv20_pct_5,4,-0.052306543144512094,4
15,f_hv20_pct_5,5,-0.19968938504283185,4
16,f_stock_abs,1,-0.10536832528945925,4
16,f_stock_abs,2,-0.10430050166039753,4
16,f_stock_abs,3,-0.15197623956946338,4
16,f_stock_abs,4,-0.060198605288499046,4
16,f_stock_abs,5,-0.004353928147731939,4
16,f_stock_pct_5,1,-0.10835815638042406,4
16,f_stock_pct_5,2,-0.10849578904437408,4
16,f_stock_pct_5,3,-0.06695865075785552,4
16,f_stock_pct_5,4,-0.05585149070665769,4
16,f_stock_pct_5,5,-0.0865335130662398,4
16,f_stock_pct_20,1,-0.10835815638042406,4
16,f_stock_pct_20,2,0.008425281068057254,4
16,f_stock_pct_20,3,-0.11758805940124559,4
16,f_stock_pct_20,4,-0.12214315217569895,4
16,f_stock_pct_20,5,-0.0865335130662398,4
16,f_basis_abs,1,-0.11876440735248095,4
16,f_basis_abs,2,-0.12150360964376505,4
16,f_basis_abs,3,-0.04659592203928888,4
16,f_basis_abs,4,-0.0724319778294209,4
16,f_basis_abs,5,-0.06690168309059535,4
16,f_basis_pct_5,1,-0.07147806164285472,4
16,f_basis_pct_5,2,-0.1356610273041729,4
16,f_basis_pct_5,3,-0.10605678233442958,4
16,f_basis_pct_5,4,-0.041592468670227034,4
16,f_basis_pct_5,5,-0.07140926000386688,4
16,f_basis_pct_20,1,-0.09263918057472496,4
16,f_basis_pct_20,2,-0.08443584923300329,4
16,f_basis_pct_20,3,-0.05551886579944238,4
16,f_basis_pct_20,4,-0.07933247755207128,4
16,f_basis_pct_20,5,-0.11427122679630923,4
16,f_spread_1_3,1,-0.03813762251399785,4
16,f_spread_1_3,2,-0.04941654541901815,4
16,f_spread_1_3,3,-0.13015957005316714,4
16,f_spread_1_3,4,-0.10593653122832246,4
16,f_spread_1_3,5,-0.10254733074104555,4
16,f_spread_1_3_pct_5,1,-0.09858143285397769,4
16,f_spread_1_3_pct_5,2,-0.13106827592900056,4
16,f_spread_1_3_pct_5,3,-0.07615341322908846,4
16,f_spread_1_3_pct_5,4,-0.03254991541624759,4
16,f_spread_1_3_pct_5,5,-0.08784456252723682,4
16,f_volume_pct_5,1,-0.13101537561451662,4
16,f_volume_pct_5,2,-0.12132194250001825,4
16,f_volume_pct_5,3,-0.09445550546427994,4
16,f_volume_pct_5,4,-0.023893955006845505,4
16,f_volume_pct_5,5,-0.05551082136989082,4
16,f_oi_pct_5,1,-0.0865335130662398,4
16,f_oi_pct_5,2,-0.15215202083097287,4
16,f_oi_pct_5,3,-0.03485820845406589,4
16,f_oi_pct_5,4,-0.044295701223848516,4
16,f_oi_pct_5,5,-0.10835815638042406,4
16,f_oi_pct_20,1,-0.0027939708431337588,4
16,f_oi_pct_20,2,-0.06175856259309723,4
16,f_oi_pct_20,3,-0.15197623956946338,4
16,f_oi_pct_20,4,-0.11558465334564258,4
16,f_oi_pct_20,5,-0.0940841736042142,4
16,f_hv20,1,-0.12558772389795042,4
16,f_hv20,2,-0.1495238295551299,4
16,f_hv20,3,-0.08713602417209428,4
16,f_hv20,4,-0.07237530339843377,4
16,f_hv20,5,0.008425281068057254,4
16,f_hv20_pct_5,1,-0.11514271426577366,4
16,f_hv20_pct_5,2,-0.1103134399303888,4
16,f_hv20_pct_5,3,-0.11987370005786724,4
16,f_hv20_pct_5,4,-0.08929302676957869,4
16,f_hv20_pct_5,5,0.008425281068057254,4
17,f_stock_abs,1,-0.07859163975106309,3
17,f_stock_abs,2,-0.0846233158609278,2
17,f_stock_abs,3,-0.11694128994556223,3
17,f_stock_abs,4,-0.08561221728359844,2
17,f_stock_abs,5,-0.12728913642264203,3
17,f_stock_pct_5,1,-0.0690148202088315,3
17,f_stock_pct_5,2,-0.11068508895816825,2
17,f_stock_pct_5,3,-0.10620867240000736,3
17,f_stock_pct_5,4,-0.08723603138997738,2
17,f_stock_pct_5,5,-0.12914151537468224,3
17,f_stock_pct_20,1,-0.12914151537468224,3
17,f_stock_pct_20,2,-0.04242497525468195,2
17,f_stock_pct_20,3,-0.09452364139277365,3
17,f_stock_pct_20,4,-0.11313695809963364,2
17,f_stock_pct_20,5,-0.10893930921195188,3
17,f_basis_abs,1,-0.12461523198700424,3
17,f_basis_abs,2,-0.11835300906053299,2
17,f_basis_abs,3,-0.10573504036264884,3
17,f_basis_abs,4,-0.11731185942975283,2
17,f_basis_abs,5,-0.04885223687244123,3
17,f_basis_pct_5,1,-0.09973792473832464,3
17,f_basis_pct_5,2,-0.08561221728359844,2
17,f_basis_pct_5,3,-0.10713167789462531,3
17,f_basis_pct_5,4,-0.07562189795739206,2
17,f_basis_pct_5,5,-0.12195340875534123,3
17,f_basis_pct_20,1,-0.12123769260486879,3
17,f_basis_pct_20,2,-0.08523503247002528,2
17,f_basis_pct_20,3,-0.12573296164769757,3
17,f_basis_pct_20,4,-0.08068820703059519,2
17,f_basis_pct_20,5,-0.07872627429597151,3
17,f_spread_1_3,1,-0.1061560416585391,3
17,f_spread_1_3,2,-0.08731497750217977,2
17,f_spread_1_3,3,-0.12409838222005397,3
17,f_spread_1_3,4,-0.0846233158609278,2
17,f_spread_1_3,5,-0.09143246876162008,3
17,f_spread_1_3_pct_5,1,-0.06144321477803067,3
17,f_spread_1_3_pct_5,2,-0.1286692675759541,2
17,f_spread_1_3_pct_5,3,-0.09366816588901927,3
17,f_spread_1_3_pct_5,4,-0.14044605561847184,2
17,f_spread_1_3_pct_5,5,-0.10179082541895097,3
17,f_volume_pct_5,1,-0.13427507850621107,3
17,f_volume_pct_5,2,-0.04242497525468195,2
17,f_volume_pct_5,3,-0.12130650618515033,3
17,f_volume_pct_5,4,-0.09824322608874397,2
17,f_volume_pct_5,5,-0.08695203596197282,3
17,f_oi_pct_5,1,-0.12914151537468224,3
17,f_oi_pct_5,2,-0.04242497525468195,2
17,f_oi_pct_5,3,-0.08695203596197282,3
17,f_oi_pct_5,4,-0.09696962542979967,2
17,f_oi_pct_5,5,-0.12728913642264203,3
17,f_oi_pct_20,1,-0.12215557329111322,3
17,f_oi_pct_20,2,-0.13389823125908967,2
17,f_oi_pct_20,3,-0.10044982309490665,3
17,f_oi_pct_20,4,-0.08314007617206058,2
17,f_oi_pct_20,5,-0.0690148202088315,3
17,f_hv20,1,-0.12292392018305391,3
17,f_hv20,2,-0.08561221728359844,2
17,f_hv20,3,-0.1360352038904429,3
17,f_hv20,4,-0.11824978869011067,2
17,f_hv20,5,-0.041445293492981955,3
17,f_hv20_pct_5,1,-0.12728913642264203,3
17,f_hv20_pct_5,2,-0.09179862209978411,2
17,f_hv20_pct_5,3,-0.12754571777339768,3
17,f_hv20_pct_5,4,-0.11824978869011067,2
17,f_hv20_pct_5,5,-0.041445293492981955,3
