date,close,exp412_equity,exp412_pos,dd_control,vol_control,signal_state,regime
2024-03-27,108400.0,1.106575176755865,0.35,0.7,0.5,fund_only,range
2024-03-28,108500.0,1.1066106198279468,0.48999999999999994,0.7,1.0,fund_only,range
2024-03-29,107050.0,1.0993641051239122,0.48999999999999994,0.7,1.0,fund_only,range
2024-04-01,112600.0,1.1385690260404064,0.7,0.7,1.0,both_same,range
2024-04-02,111000.0,1.1213657131917067,1.0,1.0,1.0,both_same,range
2024-04-03,111800.0,1.1260138245848554,0.7,1.0,1.0,fund_only,range
2024-04-08,113500.0,1.1379991237910807,0.7,1.0,1.0,fund_only,range
2024-04-09,114150.0,1.1425611467102432,0.7,1.0,1.0,fund_only,range
2024-04-10,115950.0,1.1551728597619726,0.7,1.0,1.0,fund_only,range
2024-04-11,112500.0,1.1311129851925448,0.7,1.0,1.0,fund_only,range
2024-04-12,112200.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-15,111750.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-16,108150.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-17,109400.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-18,108400.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-19,107700.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-22,108550.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-23,109150.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-24,110400.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-25,109600.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-26,109900.0,1.1287376479236404,0.0,1.0,1.0,flat,range
2024-04-29,115900.0,1.0832308282417151,-0.7,1.0,1.0,fund_only,range
2024-04-30,111450.0,1.102927899472046,-0.48999999999999994,0.7,1.0,fund_only,range
2024-05-06,112400.0,1.0983212333688226,-0.48999999999999994,0.7,1.0,fund_only,range
2024-05-07,113900.0,1.0911391505705479,-0.48999999999999994,0.7,1.0,fund_only,range
2024-05-08,112050.0,1.0998232387179772,-0.48999999999999994,0.7,1.0,fund_only,range
2024-05-09,111700.0,1.0982064985570619,0.0,0.7,1.0,flat,range
2024-05-10,108350.0,1.0982064985570619,0.0,0.7,1.0,flat,range
2024-05-13,107100.0,1.0982064985570619,0.0,0.7,1.0,flat,range
2024-05-14,105000.0,1.0982064985570619,0.0,0.7,1.0,flat,range
2024-05-15,103000.0,1.0982064985570619,0.0,0.7,1.0,flat,range
2024-05-16,104000.0,1.1018166125215902,0.48999999999999994,0.7,1.0,fund_only,range
2024-05-17,106450.0,1.1145351783228612,0.48999999999999994,0.7,1.0,fund_only,range
2024-05-20,106000.0,1.1122265357036014,0.48999999999999994,0.7,1.0,fund_only,range
2024-05-21,106700.0,1.1158255328898876,0.48999999999999994,0.7,1.0,fund_only,range
2024-05-22,106400.0,1.114288266223207,0.48999999999999994,0.7,1.0,fund_only,range
2024-05-23,106150.0,1.113005368548279,0.48999999999999994,0.7,1.0,fund_only,range
2024-05-24,107600.0,1.1204551124423303,0.48999999999999994,0.7,1.0,fund_only,range
2024-05-27,106200.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-05-28,105000.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-05-29,105200.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-05-30,106000.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-05-31,104850.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-06-03,102700.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-06-04,101850.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-06-05,99800.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-06-06,101150.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-06-07,100050.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-06-11,97000.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-06-12,98450.0,1.1188080434270402,0.0,0.7,1.0,flat,range
2024-06-13,97800.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-06-14,96900.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-06-17,95800.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-06-18,92800.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-06-19,94000.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-06-20,94400.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-06-21,91900.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-06-24,88550.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-06-25,90250.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-06-26,92550.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-06-27,94600.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-06-28,94500.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-01,95650.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-02,94050.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-03,94550.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-04,93950.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-05,93900.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-08,93650.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-09,94150.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-10,91800.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-11,92500.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-12,91350.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-15,87950.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-16,88800.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-17,86850.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-18,87950.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-19,89800.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-22,88950.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-23,87900.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-24,86900.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-25,87050.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-26,85850.0,1.1188080434270402,0.0,1.0,1.0,flat,range
2024-07-29,83400.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-07-30,81150.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-07-31,82700.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-01,80850.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-02,81000.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-05,81500.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-06,81250.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-07,80300.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-08,78500.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-09,77550.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-12,76000.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-13,77000.0,1.1188080434270402,0.0,1.0,1.0,flat,downtrend
2024-08-14,73450.0,1.1477430348254898,-0.6,1.0,1.0,ham_only,downtrend
2024-08-15,72400.0,1.157587529201801,-0.6,1.0,1.0,ham_only,downtrend
2024-08-16,72950.0,1.1555038716492376,0.0,1.0,1.0,flat,downtrend
2024-08-19,73400.0,1.1555038716492376,0.0,1.0,1.0,flat,downtrend
2024-08-20,75000.0,1.1555038716492376,0.0,1.0,1.0,flat,downtrend
2024-08-21,77900.0,1.1555038716492376,0.0,1.0,1.0,flat,range
2024-08-22,75450.0,1.1555038716492376,0.0,1.0,1.0,flat,downtrend
2024-08-23,73350.0,1.1555038716492376,0.0,1.0,1.0,flat,downtrend
2024-08-26,74350.0,1.1555038716492376,0.0,1.0,1.0,flat,range
2024-08-27,76150.0,1.1555038716492376,0.0,1.0,1.0,flat,range
2024-08-28,75750.0,1.1555038716492376,0.0,1.0,1.0,flat,range
2024-08-29,76850.0,1.1555038716492376,0.0,1.0,1.0,flat,range
2024-08-30,78900.0,1.1555038716492376,0.0,1.0,1.0,flat,range
2024-09-02,75200.0,1.2062244870951542,-1.0,1.0,1.0,ham_only,range
2024-09-03,74900.0,1.2110365528681402,-1.0,1.0,1.0,ham_only,range
2024-09-04,73600.0,1.2074034432095357,0.0,1.0,1.0,flat,range
2024-09-05,70750.0,1.2332825611406757,-0.6,1.0,1.0,ham_only,range
2024-09-06,71200.0,1.2285760411193616,-0.6,1.0,1.0,ham_only,range
2024-09-09,73150.0,1.2263646042453467,0.0,1.0,1.0,flat,range
2024-09-10,72150.0,1.2263646042453467,0.0,1.0,1.0,flat,range
2024-09-11,78450.0,1.3297693220299174,1.0,1.0,1.0,ham_only,range
2024-09-12,76950.0,1.3043435223735136,1.0,1.0,1.0,ham_only,range
2024-09-13,77550.0,1.3004304918063931,0.0,1.0,1.0,flat,range
2024-09-18,75300.0,1.3004304918063931,0.0,1.0,1.0,flat,range
2024-09-19,75700.0,1.3004304918063931,0.0,1.0,1.0,flat,range
2024-09-20,75300.0,1.3004304918063931,0.0,1.0,1.0,flat,range
2024-09-23,74850.0,1.3004304918063931,0.0,1.0,1.0,flat,range
2024-09-24,76800.0,1.3184170873341474,0.6,1.0,1.0,ham_only,range
2024-09-25,76250.0,1.3127520139120086,0.6,1.0,1.0,ham_only,range
2024-09-26,77050.0,1.310389060286967,0.0,1.0,1.0,flat,range
