date,gap_pct
2024-02-02,0.37558685446010603
2024-02-05,-0.2320964552704289
2024-02-06,0.10308312248148167
2024-02-07,0.10680482426916928
2024-02-08,0.022338935852854184
2024-02-19,0.9764032909660804
2024-02-20,0.3294215940023953
2024-02-21,-0.0041418439944460135
2024-02-22,0.41010558704475997
2024-02-23,0.920278027059055
2024-02-26,0.35931679517130666
2024-02-27,0.17336610713493983
2024-02-28,1.246540548624038
2024-02-29,0.9822857199352627
2024-03-01,0.14953042373726566
2024-03-04,1.527532519570189
2024-03-05,0.7538462665672254
2024-03-06,-0.4376039297008247
2024-03-07,1.1103755984673371
2024-03-08,0.32376773826639116
2024-03-11,-1.2146714158702765
2024-03-12,0.6269061957785438
2024-03-13,0.44744843230321246
2024-03-14,1.1698312009490717
2024-03-15,0.3365212089370455
2024-03-18,-0.1490262334063324
2024-03-19,-0.08081751430557142
2024-03-20,0.1143859018735841
2024-03-21,1.2389841627094622
2024-03-22,-0.8331169020510663
2024-03-25,0.8662258560007648
2024-03-26,0.6266853890874107
2024-03-27,1.1242781840096725
2024-03-28,0.55312919351555
2024-03-29,0.48864405509238695
2024-04-01,-0.5659003746650823
2024-04-02,0.36499073244854613
2024-04-03,0.9345577556400394
2024-04-08,1.068161405928354
2024-04-09,0.8820628291888302
2024-04-10,0.7326241832869426
2024-04-11,-0.850335159919531
2024-04-12,-1.1725506871245517
2024-04-15,0.9960820389643035
2024-04-16,0.06745898484812854
2024-04-17,0.3913900875991411
2024-04-18,0.8352044835065022
2024-04-19,-0.030016055171301386
2024-04-22,0.3594465449080509
2024-04-23,0.4533344777346667
2024-04-24,0.22569095889936763
2024-04-25,0.3782533039706507
2024-04-26,0.3039132252941896
2024-04-29,-0.0363201597743141
2024-04-30,0.459817806635239
2024-05-06,0.8195939651314541
2024-05-07,0.1182477326659851
2024-05-08,-0.33267276653467465
2024-05-09,0.7265578039626573
2024-05-10,0.2723021034515231
2024-05-13,-0.5987966548996808
2024-05-14,-0.190380388217385
2024-05-15,0.3294962007405896
2024-05-16,0.34712110845927596
2024-05-17,0.5711798585868215
2024-05-20,1.4086199126873251
2024-05-21,-0.13345861523343527
2024-05-22,0.41814154323773944
2024-05-23,-0.6203749861719449
2024-05-24,-0.08874292800613298
2024-05-27,0.08937725169660377
2024-05-28,1.1750340905785117
2024-05-29,-0.005291259712595049
2024-05-30,1.0137661614948221
2024-05-31,-0.2790352089577113
2024-06-03,-0.7501880109028854
2024-06-04,-0.2713968474443288
2024-06-05,0.10819211693390142
2024-06-06,0.5967318593579192
2024-06-07,0.8975506039389899
2024-06-11,-0.33951172028953414
2024-06-12,0.7464551151412379
2024-06-13,-0.19306645302874484
2024-06-14,0.05999855884075689
2024-06-17,-0.6610009131918549
2024-06-18,0.8224443267949889
2024-06-19,0.6540618359478592
2024-06-20,0.09496824871307484
2024-06-21,0.2769062314203639
2024-06-24,-1.1271413459351476
2024-06-25,0.32199664547287304
2024-06-26,0.9546076271889204
2024-06-27,4.56515759586928
2024-06-28,-1.020183465771554
2024-07-01,-0.6564765548190932
2024-07-02,0.04476543562683025
2024-07-03,0.07678060338931524
2024-07-04,0.1927793152665389
2024-07-05,-0.3448457218570429
2024-07-08,0.4006523606087219
2024-07-09,-0.09690718842621592
2024-07-10,-0.14678149145249308
2024-07-11,0.5032699104147841
2024-07-12,-0.3659386813345938
2024-07-15,-0.5173771008770292
2024-07-16,0.06800258113920116
2024-07-17,0.5247431940450632
2024-07-18,-0.7895856733810493
2024-07-19,-0.4291314827342619
2024-07-22,-1.3486251568660967
2024-07-23,0.15439609146340996
2024-07-24,0.46691024168504097
2024-07-25,-0.5934567385870687
2024-07-26,0.5597374538552102
2024-07-29,-0.01554919286340789
2024-07-30,0.36806672688855074
2024-07-31,0.7086093882925465
2024-08-01,0.7183368966946104
2024-08-02,-0.7306918037978303
2024-08-05,-0.9134738265233651
2024-08-06,0.26650072453974566
2024-08-07,0.40100646079766855
2024-08-08,0.4844694301808006
2024-08-09,0.4266783850290331
2024-08-12,0.5826947392979809
2024-08-13,-0.1836594791240235
2024-08-14,-0.14242812269142383
2024-08-15,0.31753980305480595
2024-08-16,1.3590384920721061
2024-08-19,0.6577289281185953
2024-08-20,0.1184783052671393
2024-08-21,0.8050148617458958
2024-08-22,-0.24177819413946453
2024-08-23,-0.170536870340661
2024-08-26,1.032439707705724
2024-08-27,0.4841300251043836
2024-08-28,-0.05410005966760111
2024-08-29,0.3571904660180471
2024-08-30,0.14926639890259846
2024-09-02,-1.317086357961445
2024-09-03,0.5222326893993708
2024-09-04,-0.7484599710217533
2024-09-05,0.26886703267469464
2024-09-06,1.6125328229952522
2024-09-09,-1.0907355445847162
2024-09-10,0.4832113308496092
2024-09-11,0.3999173214639087
2024-09-12,1.9706385505494468
2024-09-13,0.4611274683644164
2024-09-18,0.1401768380579095
2024-09-19,0.4792446891342128
2024-09-20,1.2152091120735165
2024-09-23,-0.19503386916460067
2024-09-24,0.5299383211310822
2024-09-25,2.168631282950969
2024-09-26,0.4615985018139911
2024-09-27,0.5712621057027056
2024-09-30,2.4908192358442274
2024-10-08,2.40481192422414
2024-10-09,-0.3955245661479292
2024-10-10,1.0013227176573714
2024-10-11,1.5581329192056896
2024-10-14,1.1385932791946733
2024-10-15,0.44940850705392665
2024-10-16,0.5335600068827792
2024-10-17,0.33818757454037585
2024-10-18,0.13265221085846216
2024-10-21,4.916589811637175
2024-10-22,-0.3287784741863679
2024-10-23,-0.12536302520856024
2024-10-24,-0.00354847676840849
2024-10-25,0.42390904535405777
2024-10-28,0.8401205484167651
2024-10-29,-0.6066143031081942
2024-10-30,-0.4316922917940936
2024-10-31,-0.07727400491278717
2024-11-01,-0.30583541881303244
2024-11-04,0.16583308336533092
2024-11-05,0.0740730190919569
2024-11-06,0.28765196801318954
2024-11-07,-0.04507895630557101
2024-11-08,0.8396918293697715
2024-11-11,0.24326340676539335
2024-11-12,0.1580063227022179
2024-11-13,1.4596462131491557
2024-11-14,0.4591321826332237
2024-11-15,-0.8536068325919778
2024-11-18,0.20281013979163648
2024-11-19,0.3178841208823303
2024-11-20,-0.6134735400518505
2024-11-21,0.47718493811874996
2024-11-22,-0.3648090455969283
2024-11-25,1.5193095166223898
2024-11-26,0.5170351119082143
2024-11-27,0.7054964997827118
2024-11-28,-0.2436756589808642
2024-11-29,0.34821732813615874
2024-12-02,-0.6716331936698229
2024-12-03,0.7060611175827707
2024-12-04,0.3236570836756213
2024-12-05,-0.21775488902909362
2024-12-06,0.3313050753265974
2024-12-09,-0.16946063319905963
2024-12-10,1.2761632232765692
2024-12-11,-0.05629045655084628
2024-12-12,0.23664230254761778
2024-12-13,0.09945794166420285
2024-12-16,-0.07635620018763106
2024-12-17,-0.08113282972684062
2024-12-18,0.9921954802927777
2024-12-19,-0.38766792248560966
2024-12-20,3.8417845182303525
2024-12-23,-0.21556242699820147
2024-12-24,-0.16780698996313848
2024-12-25,-0.15444316971320463
2024-12-26,0.37026209483908923
2024-12-27,-0.1849343766735457
2024-12-30,-0.33354717756772195
2024-12-31,-0.7226488991966202
2025-01-02,0.09615961755464342
2025-01-03,-0.044423381083747125
2025-01-06,0.46759520159107015
2025-01-07,0.3743051691237877
2025-01-08,-0.24121715515195516
2025-01-09,0.36520356810121307
2025-01-10,-0.22702035441310625
2025-01-13,0.8491707642111556
2025-01-14,0.09528060622379733
2025-01-15,-0.6423080396523826
2025-01-16,0.4182834025024198
2025-01-17,0.4393813900724971
2025-01-20,0.40992149752613893
2025-01-21,0.4110676103202758
2025-01-22,0.23038435409647226
2025-01-23,-0.005053409961148663
2025-01-24,-0.012909488349049935
2025-01-27,-0.06502748537743354
2025-02-05,-1.3802899305789607
2025-02-06,0.08923124159121015
