date,day_open,p901,dev_pct,exec_diff_pct
2026-09-07,142000.0,142533.33333333334,0.37558685446010076,0.37558685446010076
2026-09-08,143140.0,143366.66666666666,0.15835312747426084,0.15835312747426084
2026-09-09,142900.0,142213.33333333334,-0.4805225099136857,-0.4805225099136857
2026-09-10,142280.0,142426.66666666666,0.10308312248148509,0.10308312248148509
