close,adx,pdi,mdi,continuation,cum_mom,mom_direction,position,dist_hi,dist_lo,atr,flag_adx,flag_cont,flag_bo,alert
94050.0,26.715211226143488,41.43317916189876,58.537882464870115,0.6,0.0042112950340798426,-1,0.41353383458646614,-5.045865040808219,-3.557981759544257,1545.8201788826755,False,False,True,False
94550.0,25.825966536396447,42.85500332838016,57.11676083401913,0.55,0.0035837015218458503,-1,0.47619047619047616,-4.486381575877286,-4.078528705342987,1471.118737533913,False,False,True,False
93950.0,25.186572136283942,41.5513989188592,58.42122414820802,0.55,0.0029308617234468926,-1,0.42857142857142855,-5.110384407658831,-3.832788305744123,1408.895970567205,False,False,True,False
93900.0,24.609017977252382,41.4382763114115,58.534421288646605,0.6,0.003583786455758775,-1,0.4652173913043478,-4.688100403197898,-4.078266204407927,1311.8319726695477,False,False,True,False
93650.0,24.15829078089617,40.83958933447162,59.133502721937944,0.6,0.0031984007996001982,-1,0.5151515151515151,-3.8835365204879966,-4.126257553018497,1235.98683176458,False,False,True,False
94150.0,23.484682034297837,42.62498956202961,57.34891454838818,0.55,0.0014690721649484539,-1,0.5656565656565656,-3.633547924697505,-4.732062413559541,1183.4163437813959,False,False,True,False
91800.0,23.666477090344053,36.97672094050225,63.00064115537883,0.6,0.003377348908075167,-1,0.35135135135135137,-4.736553869268807,-2.565633345853937,1266.7437477970104,False,False,True,False
92500.0,23.46815136340818,39.54645222188211,60.431832919121774,0.55,0.0027096114519427395,-1,0.47305389221556887,-3.588140067227256,-3.2211711967153773,1226.2620515257954,False,False,True,False
91350.0,23.664279047004552,36.88555830403804,63.09418792722763,0.55,0.0028637770897832816,-1,0.38620689655172413,-3.645106643559854,-2.2935502476331666,1220.8147621310957,False,False,True,False
87950.0,24.77643969622406,30.377667999766132,69.60565169795177,0.55,0.004097077244258873,-1,0.0,-5.594016027961359,0.0,1376.470850550303,False,False,True,False
88800.0,25.358092402033233,33.53487030441153,66.44920580417764,0.5,0.002155172413793105,-1,0.11038961038961038,-5.116270840739076,-0.634865724763243,1338.86578979671,False,False,True,False
86850.0,26.380996699880676,30.156304835224038,69.82937557089686,0.55,0.0038031914893617014,-1,0.0,-6.365196340643342,0.0,1382.5182333826592,False,False,True,False
87950.0,26.755342692983135,34.18446631746953,65.80203995613114,0.55,0.0034163135593220316,-1,0.125,-5.652046678354246,-0.8074352397648923,1362.3383595696123,False,False,True,False
89800.0,26.21365230538983,40.40922376436167,59.578558730355674,0.5,0.0011425462459194792,-1,0.3352272727272727,-4.1870312238148415,-2.1114089077356892,1397.1713338860686,False,False,True,False
88950.0,25.968790522577997,38.60270035912635,61.38562832794982,0.5,0.00022586109542631626,-1,0.23863636363636365,-4.933407586207302,-1.5462919300052738,1358.087667179921,False,False,True,False
87900.0,26.05105135715017,36.43576463531268,63.55321921279325,0.55,0.0013019390581717472,-1,0.11931818181818182,-5.800544764423678,-0.7858802584057886,1336.081405238498,False,False,True,False
86900.0,26.410860038503248,34.45222448298018,65.53735907751893,0.6,0.0030524041058887065,-1,0.005681818181818182,-6.668823094362562,-0.03810756053921464,1312.0755905786052,False,False,True,False
87050.0,26.663334768235693,35.0236300868457,64.96604427783183,0.6,0.003990486257928116,-1,0.022727272727272728,-6.997159365847625,-0.16272463641506105,1229.0701912515622,False,False,True,False
85850.0,27.247366824551808,32.576979125164144,67.41341655896339,0.6,0.004576719576719579,-1,0.0,-7.9870007551650435,0.0,1226.9937490193079,False,False,True,False
83400.0,28.40943328005161,28.23950011140834,71.75217434440573,0.65,0.006403554626241504,-1,0.0,-8.483272070757511,0.0,1314.3513383750717,True,False,True,False
81150.0,29.957989167365366,24.95355623419452,75.03908698065686,0.65,0.00685805422647528,-1,0.0,-9.701825361770544,0.0,1381.1833856339952,True,False,True,False
82700.0,30.543956552556203,30.917139814914034,69.07608800862656,0.65,0.006266525647805393,-1,0.11923076923076924,-8.218243736763887,-1.1125133442780808,1393.241715231567,True,False,True,False
80850.0,31.497444720651345,28.051880775893366,71.94197466197151,0.65,0.0069717935071846706,-1,0.0,-9.327656181398856,0.0,1425.8673070007408,True,False,True,False
81000.0,32.30031670335318,28.62942862257808,71.36447613942019,0.6,0.006869009584664537,-1,0.011278195488721804,-9.852150848072956,-0.1123819488373341,1334.7339279292594,True,False,True,False
81500.0,32.76025888115027,30.628431709348742,69.3656437728686,0.55,0.006486919380672718,-1,0.04887218045112782,-9.920712132033744,-0.5097599119226824,1275.1100759343124,True,False,True,False
81250.0,33.25236487742891,30.173367415964925,69.82079609023366,0.6,0.006850770047796067,-1,0.034334763948497854,-9.36027373364657,-0.33280973275187803,1201.88792765329,True,False,True,False
80300.0,33.956411501622675,28.443926131081383,71.55057190434621,0.6,0.006263616557734203,-1,0.0,-10.304959804136342,0.0,1183.8959328209123,True,False,True,False
78500.0,35.035686232902144,25.46561666671519,74.5294574689696,0.65,0.007567567567567568,-1,0.0,-10.464992892610727,0.0,1227.903366190847,True,False,True,False
77550.0,36.24223526903431,24.03519614027712,75.96015468446332,0.65,0.007553366174055831,-1,0.0,-10.140282524751171,0.0,1208.0531257486437,True,False,True,False
76000.0,37.67107208020002,21.87609895296279,78.11966951019288,0.65,0.006793632745878342,-1,0.0,-11.196955314348157,0.0,1232.4779024808836,True,False,True,False
77000.0,38.34218409181193,26.465625724592083,73.53039132768129,0.65,0.006644144144144143,-1,0.07246376811594203,-10.527421012690965,-0.8224547666164818,1215.8723380179633,True,False,True,False
73450.0,39.65881831273597,21.611765469567242,78.38498206502568,0.65,0.007714450201496836,-1,0.0,-11.825582488112884,0.0,1382.5957424452517,True,False,True,False
72400.0,41.05182425281734,20.418921780881984,79.57800527087437,0.7,0.008840250142126211,-1,0.0,-12.805049923601718,0.0,1358.8389036991623,True,False,True,False
72950.0,42.00204300474675,22.821876461287438,77.17514337829651,0.7,0.00938195991091314,-1,0.03323262839879154,-12.297620591503714,-0.42273070783294014,1301.0646962920794,True,False,True,False
73400.0,42.598648576150225,24.822018911844268,75.17507816135308,0.65,0.008740865654862285,-1,0.06451612903225806,-11.690961659603015,-0.8062732179036562,1240.2743608426451,True,False,True,False
75000.0,42.18309264916516,31.608732435056226,68.38862670067996,0.6,0.007337883959044366,-1,0.17747440273037543,-9.518400158479375,-2.05376268979638,1265.9690493538847,True,False,True,False
