datetime,open,high,low,close,volume,hold
2026-09-04 13:34:00,149040.0,149280.0,148860.0,149100.0,1925,398766
2026-09-04 13:35:00,149060.0,149420.0,148980.0,149020.0,971,398822
2026-09-04 13:36:00,149040.0,149220.0,148760.0,149220.0,1729,399106
2026-09-04 13:37:00,149180.0,149260.0,149000.0,149000.0,772,399351
2026-09-04 13:38:00,148980.0,149000.0,148800.0,148800.0,847,399504
2026-09-04 13:39:00,148780.0,149220.0,148740.0,149220.0,575,399635
2026-09-04 13:40:00,149200.0,149360.0,149120.0,149360.0,679,399562
2026-09-04 13:41:00,149160.0,149300.0,149160.0,149220.0,286,399511
2026-09-04 13:42:00,149520.0,149840.0,149500.0,149800.0,1400,399282
2026-09-04 13:43:00,149800.0,149840.0,149680.0,149840.0,561,399322
2026-09-04 13:44:00,149840.0,150260.0,149840.0,150120.0,1527,398989
2026-09-04 13:45:00,150140.0,150300.0,150080.0,150240.0,1248,399240
2026-09-04 13:46:00,150160.0,150320.0,150120.0,150300.0,711,399359
2026-09-04 13:47:00,150160.0,150160.0,149880.0,150120.0,640,399394
2026-09-04 13:48:00,150120.0,150260.0,150120.0,150180.0,501,399376
2026-09-04 13:49:00,150180.0,150180.0,149720.0,149840.0,1001,399373
2026-09-04 13:50:00,149720.0,149940.0,149700.0,149860.0,490,399466
2026-09-04 13:51:00,149820.0,150140.0,149820.0,150120.0,487,399540
2026-09-04 13:52:00,150220.0,150220.0,149960.0,149960.0,368,399663
2026-09-04 13:53:00,150000.0,150000.0,149540.0,149560.0,670,399574
2026-09-04 13:54:00,149480.0,149620.0,149140.0,149140.0,1020,399639
2026-09-04 13:55:00,149180.0,149400.0,149080.0,149280.0,976,399392
2026-09-04 13:56:00,149320.0,149340.0,148980.0,148980.0,731,399514
2026-09-04 13:57:00,149080.0,149440.0,148980.0,149340.0,439,399509
2026-09-04 13:58:00,149340.0,149400.0,149200.0,149200.0,253,399566
2026-09-04 13:59:00,149280.0,149320.0,149000.0,149000.0,710,399618
2026-09-04 14:00:00,149000.0,149220.0,148980.0,149020.0,445,399758
2026-09-04 14:01:00,148940.0,149200.0,148940.0,149200.0,630,400049
2026-09-04 14:02:00,149160.0,149300.0,149100.0,149240.0,317,400068
2026-09-04 14:03:00,149240.0,149280.0,149120.0,149120.0,312,400077
2026-09-04 14:04:00,149120.0,149480.0,149120.0,149460.0,537,399982
2026-09-04 14:05:00,149400.0,149420.0,149200.0,149200.0,303,400022
2026-09-04 14:06:00,149220.0,149280.0,149100.0,149140.0,369,400036
2026-09-04 14:07:00,149140.0,149200.0,149100.0,149100.0,374,400167
2026-09-04 14:08:00,149080.0,149100.0,148400.0,148520.0,3833,400318
2026-09-04 14:09:00,148140.0,148140.0,147120.0,147120.0,7369,399261
2026-09-04 14:10:00,147120.0,147560.0,147000.0,147180.0,5466,398581
2026-09-04 14:11:00,147280.0,147700.0,147240.0,147700.0,1893,398457
2026-09-04 14:12:00,147720.0,147800.0,147420.0,147640.0,1905,398537
2026-09-04 14:13:00,147620.0,147620.0,146960.0,146960.0,2229,398921
2026-09-04 14:14:00,146860.0,147120.0,146780.0,146780.0,2752,399162
2026-09-04 14:15:00,146820.0,147200.0,146780.0,147200.0,1729,399287
2026-09-04 14:16:00,147220.0,147220.0,146880.0,147060.0,1237,399443
2026-09-04 14:17:00,147080.0,147080.0,146320.0,146360.0,3386,399523
2026-09-04 14:18:00,146100.0,146160.0,145760.0,146000.0,4449,399060
2026-09-04 14:19:00,145980.0,146120.0,145700.0,145880.0,2592,399146
2026-09-04 14:20:00,145860.0,146120.0,145640.0,146120.0,2503,399026
2026-09-04 14:21:00,146040.0,146380.0,146040.0,146320.0,2097,399300
2026-09-04 14:22:00,146320.0,146320.0,145720.0,145720.0,1389,399568
2026-09-04 14:23:00,145800.0,145860.0,145500.0,145860.0,2154,399597
2026-09-04 14:24:00,145760.0,145860.0,144880.0,144880.0,5212,398756
2026-09-04 14:25:00,144800.0,144820.0,144140.0,144500.0,5052,398298
2026-09-04 14:26:00,144740.0,145080.0,144660.0,145020.0,2953,398059
2026-09-04 14:27:00,145000.0,145060.0,144040.0,144040.0,3762,398167
2026-09-04 14:28:00,144040.0,144280.0,143900.0,143900.0,3842,398391
2026-09-04 14:29:00,144180.0,144540.0,144140.0,144460.0,2053,398152
2026-09-04 14:30:00,144540.0,144760.0,144400.0,144740.0,1571,398011
2026-09-04 14:31:00,144560.0,144660.0,144200.0,144540.0,1387,398350
2026-09-04 14:32:00,144540.0,144700.0,143620.0,143620.0,2153,398004
2026-09-04 14:33:00,143660.0,143740.0,143060.0,143060.0,5902,397409
2026-09-04 14:34:00,143020.0,143460.0,143020.0,143420.0,3764,397155
2026-09-04 14:35:00,143140.0,143600.0,143140.0,143340.0,2322,396878
2026-09-04 14:36:00,143420.0,143420.0,143080.0,143140.0,2228,397060
2026-09-04 14:37:00,143120.0,143120.0,141820.0,142000.0,7562,396392
2026-09-04 14:38:00,142000.0,142080.0,141000.0,141040.0,7514,396237
2026-09-04 14:39:00,140960.0,141940.0,140660.0,141940.0,6089,395833
2026-09-04 14:40:00,142000.0,142480.0,141960.0,142440.0,1605,395753
2026-09-04 14:41:00,142340.0,142380.0,142000.0,142040.0,2168,395955
2026-09-04 14:42:00,141820.0,142700.0,141660.0,142660.0,2349,395523
2026-09-04 14:43:00,142700.0,142960.0,142440.0,142460.0,2859,395667
2026-09-04 14:44:00,142420.0,142460.0,141700.0,141760.0,2808,395714
2026-09-04 14:45:00,141960.0,141960.0,141600.0,141800.0,2269,395723
2026-09-04 14:46:00,142080.0,142120.0,141660.0,141680.0,2150,395940
2026-09-04 14:47:00,141900.0,142140.0,141580.0,142000.0,1833,396138
2026-09-04 14:48:00,142000.0,142020.0,141800.0,141960.0,1192,396334
2026-09-04 14:49:00,141980.0,142120.0,141600.0,141600.0,1368,396328
2026-09-04 14:50:00,141660.0,142460.0,141660.0,142420.0,1766,395981
2026-09-04 14:51:00,142360.0,142460.0,142160.0,142160.0,1458,395986
2026-09-04 14:52:00,142080.0,142160.0,141600.0,141620.0,1758,395820
2026-09-04 14:53:00,141700.0,142000.0,141500.0,141860.0,2357,395725
2026-09-04 14:54:00,141860.0,142100.0,141860.0,141920.0,1085,395586
2026-09-04 14:55:00,141940.0,142120.0,141900.0,142020.0,1267,395556
2026-09-04 14:56:00,142000.0,142220.0,142000.0,142200.0,1627,395443
2026-09-04 14:57:00,142180.0,142200.0,141800.0,141800.0,304,394933
2026-09-04 14:58:00,142000.0,142160.0,141900.0,142080.0,1186,394393
2026-09-04 14:59:00,142080.0,142120.0,141920.0,142060.0,1988,393766
2026-09-04 15:00:00,142040.0,142060.0,141900.0,141960.0,3255,392643
2026-09-07 09:01:00,142000.0,142960.0,142000.0,142640.0,11079,393398
2026-09-07 09:02:00,142560.0,142900.0,141760.0,142280.0,4663,393805
2026-09-07 09:03:00,142160.0,142540.0,142100.0,142460.0,1793,394077
2026-09-07 09:04:00,142460.0,142600.0,142040.0,142040.0,1980,394482
2026-09-07 09:05:00,142060.0,142060.0,141440.0,141440.0,2423,394663
2026-09-07 09:06:00,141380.0,142160.0,141380.0,141880.0,2294,394807
2026-09-07 09:07:00,141880.0,142100.0,141700.0,142100.0,1449,395042
2026-09-07 09:08:00,142040.0,142400.0,141960.0,142320.0,1707,395033
2026-09-07 09:09:00,142400.0,142560.0,142020.0,142020.0,1685,394919
2026-09-07 09:10:00,141880.0,142300.0,141880.0,142140.0,899,394804
2026-09-07 09:11:00,142120.0,142540.0,142120.0,142300.0,1022,394894
2026-09-07 09:12:00,142340.0,142420.0,141760.0,141840.0,1360,395050
2026-09-07 09:13:00,141720.0,141720.0,141260.0,141260.0,1704,395256
2026-09-07 09:14:00,141260.0,141440.0,141180.0,141400.0,1931,395686
2026-09-07 09:15:00,141420.0,141920.0,141280.0,141720.0,1552,395726
2026-09-07 09:16:00,141680.0,141920.0,141620.0,141700.0,856,395735
2026-09-07 09:17:00,141660.0,141800.0,141540.0,141680.0,514,395793
2026-09-07 09:18:00,141800.0,141960.0,141720.0,141880.0,460,395824
2026-09-07 09:19:00,141800.0,141860.0,141660.0,141660.0,939,395831
2026-09-07 09:20:00,141720.0,141720.0,141500.0,141500.0,538,395783
2026-09-07 09:21:00,141500.0,141540.0,141200.0,141320.0,1810,395525
2026-09-07 09:22:00,141120.0,141140.0,140900.0,141040.0,1735,395724
2026-09-07 09:23:00,141080.0,141160.0,140900.0,141160.0,996,395900
2026-09-07 09:24:00,141060.0,141100.0,140640.0,140920.0,1785,395962
2026-09-07 09:25:00,140920.0,141040.0,140820.0,141000.0,1116,396327
2026-09-07 09:26:00,141000.0,141060.0,140660.0,140740.0,1241,396462
2026-09-07 09:27:00,140920.0,140980.0,140700.0,140980.0,861,396708
2026-09-07 09:28:00,141000.0,141200.0,141000.0,141180.0,1025,396702
2026-09-07 09:29:00,141280.0,141580.0,141280.0,141500.0,1058,396820
2026-09-07 09:30:00,141540.0,141700.0,141380.0,141520.0,1087,396896
2026-09-07 09:31:00,141460.0,141460.0,141320.0,141380.0,168,397006
2026-09-07 09:32:00,141340.0,141440.0,141300.0,141380.0,336,397040
2026-09-07 09:33:00,141220.0,141280.0,140800.0,140880.0,766,397076
2026-09-07 09:34:00,140880.0,141140.0,140840.0,141100.0,560,397088
2026-09-07 09:35:00,141140.0,141260.0,141120.0,141240.0,349,397094
2026-09-07 09:36:00,141200.0,141200.0,140720.0,140780.0,822,397201
2026-09-07 09:37:00,140760.0,140940.0,140720.0,140760.0,581,397456
2026-09-07 09:38:00,140840.0,140880.0,140320.0,140580.0,2740,397537
2026-09-07 09:39:00,140580.0,140740.0,140300.0,140320.0,727,397574
2026-09-07 09:40:00,140360.0,140540.0,140260.0,140400.0,865,397496
2026-09-07 09:41:00,140420.0,140500.0,140340.0,140460.0,423,397593
2026-09-07 09:42:00,140520.0,140920.0,140520.0,140800.0,876,397432
2026-09-07 09:43:00,140780.0,140800.0,140620.0,140800.0,331,397419
2026-09-07 09:44:00,140800.0,140840.0,140500.0,140640.0,532,397575
2026-09-07 09:45:00,140560.0,140560.0,140160.0,140160.0,1286,397648
2026-09-07 09:46:00,140160.0,140700.0,140140.0,140700.0,797,397532
2026-09-07 09:47:00,140720.0,140860.0,140560.0,140780.0,683,397550
2026-09-07 09:48:00,140800.0,140920.0,140740.0,140780.0,396,397421
2026-09-07 09:49:00,140780.0,140900.0,140740.0,140740.0,190,397431
2026-09-07 09:50:00,140760.0,140760.0,140560.0,140620.0,408,397558
2026-09-07 09:51:00,140620.0,140760.0,140620.0,140700.0,211,397604
2026-09-07 09:52:00,140760.0,141040.0,140760.0,141040.0,750,397543
2026-09-07 09:53:00,141020.0,141260.0,140960.0,141260.0,570,397534
2026-09-07 09:54:00,141260.0,141260.0,141000.0,141080.0,316,397540
2026-09-07 09:55:00,141100.0,141280.0,140820.0,140820.0,912,397540
2026-09-07 09:56:00,140800.0,141100.0,140800.0,141000.0,327,397537
2026-09-07 09:57:00,140940.0,141180.0,140920.0,141140.0,185,397592
2026-09-07 09:58:00,141200.0,141200.0,141060.0,141060.0,252,397576
2026-09-07 09:59:00,141020.0,141200.0,140980.0,141160.0,200,397679
2026-09-07 10:00:00,141180.0,141560.0,141100.0,141400.0,862,397646
2026-09-07 10:01:00,141300.0,141300.0,141180.0,141200.0,326,397663
2026-09-07 10:02:00,141220.0,141220.0,140900.0,140920.0,564,397703
2026-09-07 10:03:00,140920.0,140980.0,140920.0,140980.0,125,397689
2026-09-07 10:04:00,140940.0,141080.0,140840.0,141060.0,277,397667
2026-09-07 10:05:00,141060.0,141080.0,140840.0,140920.0,573,397656
2026-09-07 10:06:00,140920.0,141000.0,140620.0,140860.0,377,397651
2026-09-07 10:07:00,140840.0,140940.0,140840.0,140860.0,120,397690
2026-09-07 10:08:00,140880.0,140920.0,140700.0,140700.0,234,397788
2026-09-07 10:09:00,140760.0,140920.0,140720.0,140840.0,260,397863
2026-09-07 10:10:00,140840.0,140920.0,140840.0,140920.0,106,397906
2026-09-07 10:11:00,140840.0,140900.0,140800.0,140900.0,116,397907
2026-09-07 10:12:00,140920.0,141220.0,140920.0,141220.0,379,397965
2026-09-07 10:13:00,141240.0,141260.0,141120.0,141180.0,242,398014
2026-09-07 10:14:00,141160.0,141160.0,140920.0,140940.0,354,398051
2026-09-07 10:15:00,141040.0,141040.0,140920.0,141000.0,162,397988
2026-09-07 10:31:00,141040.0,141200.0,141020.0,141120.0,303,398017
2026-09-07 10:32:00,141120.0,141120.0,140760.0,140800.0,601,398024
2026-09-07 10:33:00,140840.0,140880.0,140780.0,140840.0,197,398006
2026-09-07 10:34:00,140840.0,141160.0,140780.0,141140.0,387,398044
2026-09-07 10:35:00,141120.0,141880.0,141120.0,141880.0,1322,397881
2026-09-07 10:36:00,141880.0,141880.0,141660.0,141800.0,1052,397911
2026-09-07 10:37:00,141760.0,141860.0,141660.0,141800.0,471,397956
2026-09-07 10:38:00,141820.0,141860.0,141680.0,141860.0,409,398076
2026-09-07 10:39:00,141860.0,142060.0,141700.0,142040.0,1023,398011
2026-09-07 10:40:00,142060.0,142080.0,141780.0,142060.0,721,398053
2026-09-07 10:41:00,141920.0,142140.0,141920.0,141920.0,483,397931
2026-09-07 10:42:00,141820.0,141840.0,141420.0,141440.0,908,398019
2026-09-07 10:43:00,141420.0,141420.0,141160.0,141360.0,317,398037
2026-09-07 10:44:00,141280.0,141360.0,141260.0,141360.0,216,398117
2026-09-07 10:45:00,141440.0,141540.0,141320.0,141320.0,339,398199
2026-09-07 10:46:00,141300.0,141660.0,141300.0,141560.0,209,398206
2026-09-07 10:47:00,141580.0,141700.0,141560.0,141680.0,216,398263
2026-09-07 10:48:00,141440.0,141480.0,141380.0,141480.0,134,398349
2026-09-07 10:49:00,141400.0,141400.0,141340.0,141360.0,121,398373
2026-09-07 10:50:00,141320.0,141440.0,141320.0,141380.0,105,398385
2026-09-07 10:51:00,141380.0,141480.0,141320.0,141480.0,245,398407
2026-09-07 10:52:00,141500.0,141500.0,141240.0,141400.0,267,398400
2026-09-07 10:53:00,141420.0,141740.0,141400.0,141680.0,263,398411
2026-09-07 10:54:00,141740.0,142000.0,141700.0,142000.0,685,398377
2026-09-07 10:55:00,141980.0,142020.0,141780.0,141780.0,405,398396
2026-09-07 10:56:00,141780.0,141880.0,141500.0,141600.0,571,398485
2026-09-07 10:57:00,141600.0,141920.0,141580.0,141860.0,304,398456
2026-09-07 10:58:00,141800.0,142040.0,141800.0,141960.0,423,398546
2026-09-07 10:59:00,141960.0,142140.0,141860.0,142080.0,994,398657
2026-09-07 11:00:00,142080.0,142100.0,141900.0,141960.0,286,398697
2026-09-07 11:01:00,141940.0,142100.0,141920.0,142040.0,422,398732
2026-09-07 11:02:00,142060.0,142100.0,141820.0,142020.0,348,398818
2026-09-07 11:03:00,142020.0,142060.0,141920.0,141920.0,200,398889
2026-09-07 11:04:00,141920.0,141940.0,141700.0,141700.0,390,398894
2026-09-07 11:05:00,141680.0,141680.0,141420.0,141600.0,446,398901
2026-09-07 11:06:00,141580.0,141720.0,141540.0,141620.0,154,398963
2026-09-07 11:07:00,141620.0,141680.0,141560.0,141560.0,204,399056
2026-09-07 11:08:00,141560.0,141720.0,141500.0,141720.0,125,399016
2026-09-07 11:09:00,141680.0,141680.0,141580.0,141580.0,61,399053
2026-09-07 11:10:00,141700.0,141900.0,141640.0,141800.0,267,399045
2026-09-07 11:11:00,141800.0,141800.0,141640.0,141760.0,144,399023
2026-09-07 11:12:00,141740.0,141780.0,141660.0,141720.0,83,399005
2026-09-07 11:13:00,141720.0,141720.0,141240.0,141280.0,579,398940
2026-09-07 11:14:00,141260.0,141420.0,141080.0,141300.0,887,398722
2026-09-07 11:15:00,141300.0,141460.0,141200.0,141420.0,425,398642
2026-09-07 11:16:00,141420.0,141420.0,141200.0,141280.0,225,398622
2026-09-07 11:17:00,141260.0,141320.0,141160.0,141160.0,317,398565
2026-09-07 11:18:00,141120.0,141260.0,141120.0,141240.0,182,398492
2026-09-07 11:19:00,141260.0,141500.0,141220.0,141380.0,369,398411
2026-09-07 11:20:00,141280.0,141340.0,141180.0,141220.0,142,398439
2026-09-07 11:21:00,141160.0,141220.0,141100.0,141100.0,233,398401
2026-09-07 11:22:00,141140.0,141160.0,140640.0,140760.0,1080,398212
2026-09-07 11:23:00,140780.0,141060.0,140760.0,141020.0,412,398153
2026-09-07 11:24:00,141040.0,141180.0,141000.0,141120.0,201,398126
2026-09-07 11:25:00,141140.0,141280.0,141140.0,141240.0,163,398093
2026-09-07 11:26:00,141220.0,141220.0,141040.0,141060.0,151,398095
2026-09-07 11:27:00,141060.0,141300.0,141040.0,141220.0,114,398072
2026-09-07 11:28:00,141220.0,141300.0,141080.0,141240.0,175,398076
2026-09-07 11:29:00,141220.0,141280.0,141160.0,141240.0,127,398110
2026-09-07 11:30:00,141260.0,141280.0,141040.0,141100.0,173,398036
2026-09-07 13:31:00,141100.0,141540.0,141080.0,141080.0,878,397981
2026-09-07 13:32:00,141180.0,141600.0,141180.0,141460.0,429,398015
2026-09-07 13:33:00,141500.0,141500.0,141300.0,141420.0,408,397950
2026-09-07 13:34:00,141320.0,141480.0,141320.0,141440.0,189,397991
2026-09-07 13:35:00,141380.0,141460.0,141300.0,141380.0,199,398026
2026-09-07 13:36:00,141400.0,141440.0,141120.0,141200.0,526,397941
2026-09-07 13:37:00,141120.0,141320.0,141000.0,141060.0,243,398009
2026-09-07 13:38:00,141020.0,141020.0,140460.0,140600.0,1586,398060
2026-09-07 13:39:00,140740.0,140900.0,140580.0,140760.0,292,398076
2026-09-07 13:40:00,140600.0,140760.0,140540.0,140760.0,357,398077
2026-09-07 13:41:00,140760.0,140760.0,140500.0,140500.0,423,398145
2026-09-07 13:42:00,140580.0,140980.0,140520.0,140940.0,622,398090
2026-09-07 13:43:00,140980.0,142040.0,140960.0,141960.0,1714,397717
2026-09-07 13:44:00,141980.0,142360.0,141980.0,142020.0,1418,397610
2026-09-07 13:45:00,142000.0,142020.0,141620.0,141700.0,808,397714
2026-09-07 13:46:00,141620.0,142100.0,141600.0,141900.0,703,397850
2026-09-07 13:47:00,141920.0,141980.0,141820.0,141820.0,194,397939
2026-09-07 13:48:00,141840.0,142300.0,141760.0,142180.0,1145,397850
2026-09-07 13:49:00,142180.0,142400.0,142100.0,142260.0,1154,397922
2026-09-07 13:50:00,142240.0,142240.0,141680.0,141680.0,560,397833
2026-09-07 13:51:00,141760.0,142060.0,141680.0,142060.0,548,397895
2026-09-07 13:52:00,142060.0,142080.0,141920.0,141920.0,449,398004
2026-09-07 13:53:00,141840.0,141920.0,141740.0,141900.0,279,398015
2026-09-07 13:54:00,141880.0,141900.0,141760.0,141780.0,218,397975
2026-09-07 13:55:00,141800.0,141900.0,141800.0,141800.0,181,397975
2026-09-07 13:56:00,141800.0,141980.0,141760.0,141900.0,334,397858
2026-09-07 13:57:00,141880.0,142040.0,141880.0,142040.0,142,397807
2026-09-07 13:58:00,141240.0,141960.0,141140.0,141280.0,1440,397452
2026-09-07 13:59:00,141240.0,141280.0,140880.0,141280.0,763,397379
2026-09-07 14:00:00,141280.0,141400.0,141200.0,141200.0,391,397430
2026-09-07 14:01:00,141200.0,141420.0,141180.0,141380.0,216,397436
2026-09-07 14:02:00,141380.0,141520.0,141320.0,141460.0,210,397459
2026-09-07 14:03:00,141460.0,141520.0,141360.0,141360.0,121,397479
2026-09-07 14:04:00,141340.0,141460.0,141340.0,141460.0,61,397510
2026-09-07 14:05:00,141460.0,141620.0,141460.0,141580.0,189,397509
2026-09-07 14:06:00,141500.0,141600.0,141300.0,141300.0,264,397438
2026-09-07 14:07:00,141360.0,141520.0,141360.0,141460.0,119,397439
2026-09-07 14:08:00,141460.0,141480.0,141380.0,141400.0,86,397455
2026-09-07 14:09:00,141380.0,141440.0,141380.0,141380.0,112,397410
2026-09-07 14:10:00,141380.0,141760.0,141380.0,141660.0,379,397440
2026-09-07 14:11:00,141660.0,141860.0,141660.0,141800.0,234,397440
2026-09-07 14:12:00,141800.0,141900.0,141740.0,141900.0,205,397441
2026-09-07 14:13:00,141880.0,141900.0,141740.0,141760.0,159,397467
2026-09-07 14:14:00,141800.0,141800.0,141680.0,141800.0,92,397462
2026-09-07 14:15:00,141800.0,141800.0,141660.0,141780.0,118,397473
2026-09-07 14:16:00,141780.0,141820.0,141700.0,141800.0,138,397440
2026-09-07 14:17:00,141800.0,141800.0,141720.0,141740.0,123,397428
2026-09-07 14:18:00,141800.0,141860.0,141740.0,141760.0,266,397395
2026-09-07 14:19:00,141740.0,141860.0,141740.0,141820.0,187,397481
2026-09-07 14:20:00,141760.0,142200.0,141760.0,142100.0,1034,397559
2026-09-07 14:21:00,142140.0,142160.0,141800.0,141980.0,466,397573
2026-09-07 14:22:00,141900.0,141920.0,141740.0,141820.0,354,397680
2026-09-07 14:23:00,141820.0,141820.0,141660.0,141720.0,352,397644
2026-09-07 14:24:00,141720.0,141800.0,141660.0,141680.0,158,397625
2026-09-07 14:25:00,141660.0,141900.0,141660.0,141900.0,218,397576
2026-09-07 14:26:00,141840.0,142000.0,141840.0,141920.0,191,397559
2026-09-07 14:27:00,141920.0,141920.0,141740.0,141740.0,142,397528
2026-09-07 14:28:00,141740.0,141760.0,141380.0,141560.0,724,397374
2026-09-07 14:29:00,141560.0,141680.0,141560.0,141580.0,256,397342
2026-09-07 14:30:00,141580.0,141580.0,141500.0,141560.0,186,397317
2026-09-07 14:31:00,141720.0,141800.0,141600.0,141800.0,136,397258
2026-09-07 14:32:00,141720.0,141740.0,141640.0,141640.0,160,397205
2026-09-07 14:33:00,141660.0,141840.0,141600.0,141800.0,167,397151
2026-09-07 14:34:00,141740.0,141740.0,141560.0,141620.0,173,397128
2026-09-07 14:35:00,141620.0,141700.0,141600.0,141660.0,78,397117
2026-09-07 14:36:00,141640.0,141700.0,141560.0,141700.0,86,397064
2026-09-07 14:37:00,141700.0,141700.0,141520.0,141540.0,80,397066
2026-09-07 14:38:00,141540.0,141560.0,141460.0,141540.0,164,397054
2026-09-07 14:39:00,141540.0,141560.0,141460.0,141560.0,97,397040
2026-09-07 14:40:00,141480.0,141580.0,141480.0,141580.0,165,397018
2026-09-07 14:41:00,141600.0,141660.0,141560.0,141660.0,116,397000
2026-09-07 14:42:00,141620.0,141680.0,141180.0,141240.0,1190,396659
2026-09-07 14:43:00,141300.0,141500.0,141220.0,141380.0,469,396541
2026-09-07 14:44:00,141440.0,141520.0,141420.0,141500.0,181,396485
2026-09-07 14:45:00,141520.0,141740.0,141520.0,141740.0,413,396388
2026-09-07 14:46:00,141780.0,141780.0,141680.0,141760.0,189,396319
2026-09-07 14:47:00,141720.0,141980.0,141680.0,141860.0,428,396196
2026-09-07 14:48:00,141860.0,141860.0,141700.0,141760.0,251,396136
2026-09-07 14:49:00,141800.0,141920.0,141760.0,141920.0,193,396083
2026-09-07 14:50:00,141840.0,141980.0,141840.0,141900.0,537,395863
2026-09-07 14:51:00,141940.0,142140.0,141940.0,142100.0,1064,395931
2026-09-07 14:52:00,142100.0,142300.0,142100.0,142280.0,1222,395971
2026-09-07 14:53:00,142320.0,142320.0,142120.0,142160.0,662,395995
2026-09-07 14:54:00,142200.0,142240.0,142080.0,142080.0,632,395901
2026-09-07 14:55:00,142080.0,142380.0,142080.0,142340.0,775,395803
2026-09-07 14:56:00,142360.0,142400.0,142200.0,142300.0,1155,395827
2026-09-07 14:57:00,142300.0,142340.0,142220.0,142260.0,718,395755
2026-09-07 14:58:00,142280.0,142340.0,142000.0,142140.0,1255,395696
2026-09-07 14:59:00,142160.0,142160.0,141920.0,141920.0,931,395523
2026-09-07 15:00:00,141960.0,142200.0,141900.0,142140.0,1595,394998
2026-09-08 09:01:00,143140.0,144180.0,142500.0,143420.0,10224,395203
2026-09-08 09:02:00,143480.0,143580.0,143240.0,143580.0,3416,396267
2026-09-08 09:03:00,143720.0,143820.0,143580.0,143820.0,2387,396608
2026-09-08 09:04:00,143820.0,143980.0,143420.0,143580.0,2519,397218
2026-09-08 09:05:00,143620.0,143700.0,143500.0,143700.0,1085,397659
2026-09-08 09:06:00,143680.0,143780.0,143080.0,143500.0,1891,397893
2026-09-08 09:07:00,143500.0,143940.0,143380.0,143860.0,1438,398214
2026-09-08 09:08:00,143800.0,144080.0,143800.0,144080.0,1960,398266
2026-09-08 09:09:00,144080.0,144080.0,143740.0,143800.0,951,398354
2026-09-08 09:10:00,143800.0,143980.0,143720.0,143980.0,923,398316
2026-09-08 09:11:00,143960.0,143960.0,143600.0,143720.0,784,398358
2026-09-08 09:12:00,143740.0,143840.0,143300.0,143580.0,1122,398539
2026-09-08 09:13:00,143480.0,143560.0,143360.0,143440.0,854,398657
2026-09-08 09:14:00,143460.0,143460.0,143080.0,143260.0,1147,398681
2026-09-08 09:15:00,143280.0,143460.0,143180.0,143400.0,742,398984
2026-09-08 09:16:00,143400.0,143420.0,143220.0,143320.0,428,399107
2026-09-08 09:17:00,143260.0,143340.0,143020.0,143180.0,883,399263
2026-09-08 09:18:00,143120.0,143320.0,143100.0,143280.0,608,399347
2026-09-08 09:19:00,143280.0,143300.0,143160.0,143300.0,643,399548
2026-09-08 09:20:00,143220.0,143320.0,143180.0,143240.0,357,399660
2026-09-08 09:21:00,143120.0,143180.0,142820.0,142860.0,1656,399490
2026-09-08 09:22:00,142940.0,142940.0,142620.0,142620.0,967,399469
2026-09-08 09:23:00,142660.0,142900.0,142600.0,142900.0,938,399398
2026-09-08 09:24:00,142900.0,142980.0,142860.0,142900.0,330,399459
2026-09-08 09:25:00,142880.0,143180.0,142840.0,143060.0,597,399495
2026-09-08 09:26:00,143080.0,143240.0,143040.0,143220.0,542,399556
2026-09-08 09:27:00,143220.0,143300.0,143140.0,143260.0,554,399580
2026-09-08 09:28:00,143260.0,143500.0,143260.0,143440.0,818,399413
2026-09-08 09:29:00,143500.0,143560.0,143400.0,143460.0,754,399586
2026-09-08 09:30:00,143460.0,143560.0,143420.0,143560.0,351,399619
2026-09-08 09:31:00,143560.0,143600.0,143400.0,143400.0,522,399542
2026-09-08 09:32:00,143460.0,143700.0,143400.0,143660.0,824,399707
2026-09-08 09:33:00,143720.0,143720.0,143600.0,143600.0,395,399679
2026-09-08 09:34:00,143600.0,143800.0,143520.0,143780.0,505,399632
2026-09-08 09:35:00,143740.0,143780.0,143660.0,143780.0,253,399641
2026-09-08 09:36:00,143800.0,143800.0,143600.0,143640.0,359,399687
2026-09-08 09:37:00,143640.0,143860.0,143640.0,143740.0,477,399542
2026-09-08 09:38:00,143680.0,143800.0,143680.0,143760.0,306,399596
2026-09-08 09:39:00,143740.0,143740.0,143360.0,143380.0,514,399478
2026-09-08 09:40:00,143480.0,143520.0,143380.0,143460.0,212,399517
2026-09-08 09:41:00,143440.0,143440.0,143300.0,143440.0,433,399416
2026-09-08 09:42:00,143440.0,143520.0,143420.0,143500.0,144,399420
2026-09-08 09:43:00,143460.0,143660.0,143460.0,143640.0,198,399458
2026-09-08 09:44:00,143660.0,143660.0,143480.0,143480.0,128,399475
2026-09-08 09:45:00,143480.0,143500.0,143320.0,143340.0,157,399425
2026-09-08 09:46:00,143320.0,143440.0,143040.0,143140.0,552,399428
2026-09-08 09:47:00,143080.0,143260.0,143080.0,143220.0,157,399463
2026-09-08 09:48:00,143220.0,143440.0,143220.0,143400.0,279,399400
2026-09-08 09:49:00,143400.0,143400.0,143220.0,143220.0,278,399375
2026-09-08 09:50:00,143240.0,143240.0,142880.0,142920.0,792,399229
2026-09-08 09:51:00,142920.0,143180.0,142900.0,143080.0,346,399146
2026-09-08 09:52:00,143080.0,143080.0,142980.0,142980.0,213,399150
2026-09-08 09:53:00,143020.0,143200.0,143000.0,143060.0,145,399145
