date,dir_disagreement,disagreement_vol,disagreement_decay,ham_dev_mean,ham_n_f_minus_n_c,fwd20_ret
2025-03-26,-1.0,248.91131373495855,-0.003031231081630459,0.316111111111111,-1.0,-0.0829752953813104
2025-03-27,1.0,249.7071969538045,0.016823611545346506,0.3074074074074074,-1.0,-0.0833557407905351
2025-03-28,1.0,244.39829442078616,0.04528543097040614,0.3074074074074074,-1.0,-0.0951351351351351
2025-03-31,-1.0,245.01557415590375,0.011157177440710608,0.3094444444444445,-1.0,-0.1065264293419633
2025-04-01,-1.0,244.05510594298556,-0.017833746982650743,0.3072222222222222,-1.0,-0.1129639591178053
2025-04-02,1.0,246.95194503768246,-0.12727656242826085,0.3026851851851851,-1.0,-0.1101718025634033
2025-04-03,1.0,222.86176976110647,0.10466174270354633,0.2956481481481481,-1.0,-0.1230180426462548
2025-04-07,1.0,288.77736826325645,-0.056379991177628194,0.302037037037037,-1.0,-0.09541232761047
2025-04-08,1.0,289.4750239203445,-0.038659494262101336,0.2994444444444444,-1.0,-0.1033010813887308
2025-04-09,1.0,287.35225036438027,-0.032092694071777526,0.2923148148148148,-1.0,-0.0838340486409155
2025-04-10,-1.0,286.5819438246513,-0.02876820712365018,0.290462962962963,-1.0,-0.1037709101219166
2025-04-11,1.0,286.3086299414448,-0.003705398580213437,0.2830555555555555,-1.0,-0.072018218047253
2025-04-14,-1.0,283.1825708285248,-0.045814536293707644,0.2812037037037037,-1.0,-0.0938383267382702
2025-04-15,1.0,289.1457472588773,0.14311004168933075,0.2799074074074074,-1.0,-0.126131221719457
2025-04-16,1.0,287.9487344723195,0.04522281353628772,0.2760185185185185,-1.0,-0.130718954248366
2025-04-17,-1.0,290.03584170526926,0.04581453584370787,0.2741666666666667,-1.0,-0.136247516321317
2025-04-18,1.0,237.67735760014935,0.09678268213880985,0.2667592592592592,-1.0,-0.1293815901966372
2025-04-21,1.0,246.1941895077303,-0.20387686728003182,0.2749074074074074,-1.0,-0.0994202898550724
2025-04-22,1.0,257.1790283665812,-0.04411945888779709,0.2769444444444444,-1.0,-0.1014150943396225
2025-04-23,-1.0,260.17150214102156,-0.13283784417345215,0.2880555555555555,-1.0,-0.1287329660771238
2025-04-24,1.0,260.17150214102156,1.554312234475219e-16,0.2822222222222222,-1.0,-0.1080527086383601
2025-04-25,1.0,259.6941520935324,-0.009116077673030932,0.276574074074074,-1.0,-0.1144030507480199
2025-04-28,1.0,267.9473632519716,-0.05832174406915269,0.2831481481481481,-1.0,-0.1209677419354838
2025-04-29,1.0,262.3873191736935,-0.07379532550833587,0.2893518518518518,-1.0,-0.0974947177784485
2025-04-30,1.0,260.3560315373826,-0.02027325523874144,0.2910185185185185,-1.0,-0.0912674348089751
2025-05-06,1.0,256.9046515733022,0.01882387851692784,0.2886111111111111,-1.0,-0.0640514863622433
2025-05-07,1.0,255.81860349618174,-0.09050542993016594,0.295462962962963,-1.0,-0.0632793017456359
2025-05-08,-1.0,201.91908228167415,0.1431100432607593,0.2948148148148148,-1.0,-0.059738643434972
2025-05-09,1.0,214.68397827112202,-0.023978653964254117,0.2985185185185185,-1.0,-0.0368137099333545
2025-05-12,-1.0,217.52858251394485,-0.04936933251277542,0.3007407407407407,-1.0,-0.0512179887570268
2025-05-13,1.0,218.4249841117319,-0.012391808160930152,0.3060185185185185,-1.0,-0.0234103131920278
2025-05-14,-1.0,259.21490779091476,-0.09780312571932862,0.3203703703703703,-1.0,-0.0723926380368098
2025-05-15,1.0,260.34592372457035,-0.038505410977396105,0.3272222222222222,-1.0,-0.0673736743605739
2025-05-16,1.0,298.6636904613613,-0.20302214807042432,0.3373148148148148,-1.0,-0.0326860841423948
2025-05-19,1.0,293.60015775128386,-0.030038692888619045,0.3435185185185185,-1.0,-0.0215756783262504
2025-05-20,1.0,285.9720266040016,-0.06931471711849439,0.3430555555555555,-1.0,-0.0161025303976338
2025-05-21,-1.0,287.15665997573666,0.007707533931839294,0.3485185185185185,-1.0,-0.0170212765957447
2025-05-22,-1.0,285.80956118219297,0.006314686254806667,0.3561111111111111,-1.0,-0.0521403282909559
2025-05-23,1.0,286.06035432367986,-0.0008547216665036883,0.365,-1.0,-0.0301837270341207
2025-05-26,1.0,284.6530667690978,0.014092557578489795,0.3738888888888889,-1.0,0.0099833610648918
2025-05-27,-1.0,283.76185345053693,-0.009360577079299558,0.3794444444444445,-1.0,-0.000656598818122
2025-05-28,1.0,272.4044979920772,-0.07520386919066538,0.3827777777777778,-1.0,0.0185491884730042
2025-05-29,1.0,278.85621648742926,-0.010992973789473105,0.3894444444444444,-1.0,0.0754332313965342
2025-05-30,-1.0,277.5736033256003,-0.014739976974557955,0.3967592592592592,-1.0,0.0411371237458193
2025-06-03,-1.0,282.94457333362516,0.03810700222139263,0.3996296296296296,-1.0,0.0473807140473807
2025-06-04,-1.0,282.4940614187171,-0.024385160262118854,0.4102777777777778,-1.0,0.0471512770137525
2025-06-05,1.0,281.99057468384666,0.005775644344960651,0.4075,-1.0,0.0662229617304492
2025-06-06,-1.0,274.4736589796624,-0.05207269320219219,0.4090740740740741,-1.0,0.0469887491727332
2025-06-09,-1.0,282.6453980743918,0.07890926814124966,0.4124074074074074,-1.0,0.0487644151565074
2025-06-10,-1.0,297.6221553722452,0.14166066563418353,0.4107407407407407,-1.0,0.0513495720868992
2025-06-11,-1.0,297.87669649670363,-0.008912411550405364,0.4189814814814815,-1.0,0.0430839002267573
2025-06-12,1.0,272.2885466404688,0.02259925615829299,0.4288888888888889,-1.0,0.0611772486772486
2025-06-13,1.0,271.1651273961851,0.02313117604293955,0.4321296296296296,-1.0,0.0749163879598662
2025-06-16,1.0,219.95872818613714,0.23767950459842208,0.4249074074074074,-1.0,0.1120776179324187
2025-06-17,-1.0,230.48004822886242,0.10238464107955328,0.420462962962963,-1.0,0.1135983962579352
2025-06-18,-1.0,238.7660162718212,0.1386294314244895,0.4201851851851851,-1.0,0.1092184368737474
2025-06-19,-1.0,240.22796191161913,0.014384103483700294,0.412037037037037,-1.0,0.1315351315351316
2025-06-20,1.0,243.13522336778988,-0.005459964588302513,0.4233333333333334,-1.0,0.1877758913412563
2025-06-23,-1.0,239.68180661254294,0.08398210818556791,0.4233333333333333,-1.0,0.2056833558863329
2025-06-24,-1.0,262.0385668681532,-0.0304123867856849,0.4356481481481482,-1.0,0.200658978583196
2025-06-25,-1.0,266.18355360639043,0.07581737403480024,0.4319444444444444,-1.0,0.1396189224704336
2025-06-26,-1.0,266.0411523370809,-0.0069075169001458605,0.4402777777777777,-1.0,0.2468292682926829
2025-06-27,-1.0,280.0075186960443,-0.00845381649196264,0.4512962962962962,-1.0,0.2720379146919431
2025-06-30,1.0,281.67310280199825,-0.005054805833339127,0.4583333333333333,-1.0,0.1744298104722133
2025-07-01,-1.0,275.9977116609938,-0.06560931892633023,0.4627777777777778,-1.0,0.128384835935011
2025-07-02,-1.0,276.95525004288254,-0.0017243088005847395,0.4673148148148148,-1.0,0.1038148843026891
2025-07-03,-1.0,280.4671854339879,0.1050030407128362,0.4688888888888888,-1.0,0.0655430711610487
2025-07-04,1.0,279.24522330174585,-0.042783305333768215,0.4643518518518518,-1.0,0.0891276864728192
2025-07-07,-1.0,277.4242428597681,-0.01897448096378753,0.465462962962963,-1.0,0.0826264530317311
2025-07-08,-1.0,273.5420683512767,-0.0649641479943917,0.4676851851851851,-1.0,0.0619912335629304
2025-07-09,-1.0,271.10834889782546,0.03168618791419051,0.4681481481481481,-1.0,0.081055900621118
2025-07-10,1.0,264.1027511365502,0.08726197230447792,0.4685185185185185,-1.0,0.1265191648488626
2025-07-11,-1.0,269.04118252553207,0.09584612975616205,0.4633333333333333,-1.0,0.1972619788425638
2025-07-14,-1.0,318.5869293912529,-0.23502401333507547,0.479074074074074,-1.0,0.2184115523465704
2025-07-15,-1.0,316.39249442158956,-0.04054651011637185,0.4794444444444444,-1.0,0.2379237923792379
2025-07-16,1.0,311.43597804533186,-0.12424532790606677,0.4807407407407407,-1.0,0.2812405901836796
2025-07-17,-1.0,320.10647899525037,-0.10732904173525257,0.4923148148148148,-1.0,0.2551500882872277
2025-07-18,-1.0,347.2034895531647,-0.027236358735876532,0.4976851851851852,-1.0,0.2421383647798742
2025-07-21,-1.0,345.5110631178717,-0.08958797308261472,0.5013888888888889,-1.0,0.2519640852974185
2025-07-22,-1.0,346.08296845212044,-0.000628939109551685,0.5037962962962963,-1.0,0.2011525795828759
2025-07-23,1.0,447.188586145652,-0.14837806930238046,0.5135185185185186,-1.0,0.1671951571057941
2025-07-24,-1.0,830.7097472706855,-0.12329550730727543,0.5293518518518519,-1.0,0.0792905581637977
2025-07-25,-1.0,875.6980674086004,-0.03788428505536177,0.5344444444444445,-1.0,-0.0193740685543963
2025-07-28,1.0,1097.8854076910998,-0.09811296427020169,0.5437037037037037,-1.0,0.085612691466083
2025-07-29,1.0,1089.351690347593,-0.07390509537020248,0.5559259259259259,-1.0,0.1154714850367024
2025-07-30,1.0,1101.9217662553763,0.07963153937396521,0.5518518518518519,-1.0,0.1169971671388101
2025-07-31,1.0,1085.1121698021045,-0.1480915353036854,0.5569444444444444,-1.0,0.1444053895723491
2025-08-01,-1.0,1087.4107343884177,0.01115717753446066,0.5627777777777777,-1.0,0.119849100406268
2025-08-04,0.0,1095.2109866428284,0.953126731769396,0.5514814814814815,-1.0,0.0963435867672664
2025-08-05,1.0,1082.1717929578851,-0.07955443832634224,0.5512962962962964,-1.0,0.0704599056603774
2025-08-06,-1.0,1069.7293066349469,-0.0615269914494049,0.5575925925925926,-1.0,0.0324619362252225
2025-08-07,-1.0,1051.4020714215249,-0.12499722594039495,0.5585185185185185,-1.0,0.0154910096818809
2025-08-08,-1.0,1060.153911368285,-0.19208002607803915,0.5644444444444444,-1.0,-0.03508316008316
2025-08-11,-1.0,1076.7856650332285,-0.030389366559737275,0.5659259259259259,-1.0,-0.0765432098765431
2025-08-12,-1.0,1049.9998746867093,-0.10667543765773942,0.5730555555555555,-1.0,-0.1165777993213766
2025-08-13,-1.0,1015.7942186963076,-0.11874528735077657,0.5850000000000001,-1.0,-0.1689776733254994
2025-08-14,-1.0,1045.0961930040596,0.10206101600791709,0.5840740740740742,-1.0,-0.167643610785463
2025-08-15,-1.0,1048.811231823916,0.011157177553210574,0.5867592592592593,-1.0,-0.1811277330264672
2025-08-18,-1.0,1039.498867116671,-0.028625959605543906,0.5911111111111111,-1.0,-0.1855670103092783
2025-08-19,1.0,1038.3178450592193,-0.003031231087145203,0.597037037037037,-1.0,-0.1640392963216815
2025-08-20,1.0,1126.423777410522,-0.03141138170970388,0.6033333333333334,-1.0,-0.0906396641145962
2025-08-21,-1.0,993.4888021512874,0.07056304915003656,0.611574074074074,-1.0,-0.1193813436442725
2025-08-22,1.0,992.7685901982447,0.0005235649930907194,0.614537037037037,-1.0,-0.0633232016210739
2025-08-25,-1.0,828.9719378146707,0.14344902817116076,0.6110185185185185,-1.0,-0.0750818846056941
2025-08-26,1.0,851.3139998354246,0.09229133429099852,0.6129629629629629,-1.0,-0.0678309288787648
2025-08-27,1.0,853.5527918184396,0.020273255197074968,0.6030555555555555,-1.0,-0.0758305858483388
2025-08-28,1.0,864.6050208651711,0.05850356253672735,0.6026851851851852,-1.0,-0.0524699257742513
2025-08-29,1.0,859.0403152110467,-0.020273255353324825,0.6062962962962962,-1.0,-0.0557139155221559
2025-09-01,1.0,829.3078915260412,-1.0256272403432662,0.6142592592592593,-1.0,-0.0217046056114346
2025-09-02,1.0,827.4022441861094,-0.05007242695214402,0.6279629629629631,-1.0,0.0024786560176259
2025-09-03,1.0,841.0987488179719,0.0438859227754405,0.6251851851851852,-1.0,0.0203116304952699
2025-09-04,-1.0,839.8583840524293,0.027701718877239843,0.6259259259259259,-1.0,-0.009261781530918
2025-09-05,-1.0,788.3992776839863,0.08566844166652832,0.6287962962962962,-1.0,-0.0266630756800431
2025-09-08,-1.0,755.1932481856965,0.1006215414094112,0.6360185185185185,-1.0,-0.0283422459893047
2025-09-09,1.0,755.5539968164175,-0.011157177552552522,0.6477777777777778,-1.0,0.000548696844993
2025-09-10,1.0,750.4866841975909,0.008423226099514647,0.6613888888888889,-1.0,0.0616515837104072
2025-09-11,-1.0,748.5106264407584,-0.016823611688203455,0.6623148148148149,-1.0,0.0673239436619719
2025-09-12,-1.0,766.8409222257246,0.11512925408720238,0.6536111111111111,-1.0,0.0671725688589095
2025-09-15,-1.0,761.5676353140898,0.021572029702516905,0.6598148148148149,-1.0,0.0454045129334066
2025-09-16,-1.0,769.9391636937775,0.06118877143992942,0.6528703703703704,-1.0,0.0538398469527192
2025-09-17,-1.0,491.7474212599282,0.1328759694206024,0.6551851851851852,-1.0,0.0855513307984789
2025-09-18,1.0,488.33767437146,0.04255251042488863,0.6549999999999999,-1.0,0.0911086717892426
2025-09-19,-1.0,372.9907576109061,0.06290200121353391,0.6513888888888889,-1.0,0.107355327203894
2025-09-22,1.0,370.8383106308985,-0.012565721361135162,0.6474074074074073,-1.0,0.11195859438845
2025-09-23,-1.0,373.7519582768621,0.020273255266519418,0.6433333333333333,-1.0,0.1254412163996741
2025-09-24,1.0,362.0101045405687,-0.07920600472569558,0.6389814814814816,-1.0,0.1443468715697036
2025-09-25,-1.0,360.63212047152604,-0.023846203551833377,0.6479629629629629,-1.0,0.0910318746623446
2025-09-26,1.0,360.7634448747469,-0.009462099963966564,0.6509259259259259,-1.0,0.1289791437980241
2025-09-29,-1.0,354.4142684546015,0.022160271770125205,0.6539814814814815,-1.0,0.0627705627705628
2025-09-30,1.0,273.78968109423704,0.04825404474690731,0.6596296296296296,-1.0,0.087087912087912
2025-10-09,-1.0,276.4868893817568,0.01575405228194482,0.6590740740740741,-1.0,0.0976274884101444
2025-10-10,1.0,268.4752267312961,0.0471304019078449,0.662962962962963,-1.0,0.1314270002749518
2025-10-13,1.0,272.3673023114574,0.030108770019367313,0.6666666666666666,-1.0,0.206972883231876
2025-10-14,-1.0,274.90859725025894,0.01500522955770216,0.6575925925925926,-1.0,0.1906989543203081
2025-10-15,-1.0,252.23005372080425,0.09944637637496649,0.6589814814814815,-1.0,0.1870030161776803
2025-10-16,-1.0,249.29373923356445,0.0009259523875045694,0.6706481481481482,-1.0,0.1699520511454448
2025-10-17,-1.0,242.99610133324708,-0.04581453637942192,0.6659259259259259,-1.0,0.1528107680126682
2025-10-20,-1.0,242.99610133324708,8.881784197001253e-17,0.6525925925925925,-1.0,0.2536212799578614
2025-10-21,-1.0,240.09373169660176,0.1818793055521089,0.6387962962962963,-1.0,0.2308502237430902
2025-10-22,-1.0,243.4721425759549,-0.0412087720360367,0.6362037037037037,-1.0,0.2876037344398341
2025-10-23,-1.0,334.022927041653,-0.09066328354052051,0.6356481481481482,-1.0,0.2381786339754816
2025-10-24,1.0,337.4673473483258,0.029653185993631936,0.6250925925925925,-1.0,0.1446177062374245
2025-10-27,-1.0,378.4438357829402,-0.0395069722767869,0.624537037037037,-1.0,0.1047619047619048
2025-10-28,1.0,383.26128232097165,0.03654437522770948,0.611851851851852,-1.0,0.1685448309652131
2025-10-29,-1.0,377.3857442988537,-0.08291140349287499,0.6083333333333333,-1.0,0.1621230398069963
2025-10-30,-1.0,380.2547622456898,0.022234290991277515,0.6121296296296296,-1.0,0.1489208633093526
2025-10-31,1.0,424.44359863361393,-0.04073771558469756,0.6122222222222222,-1.0,0.1936122802673929
2025-11-03,-1.0,427.8083683145992,-0.012852255129954226,0.6152777777777778,-1.0,0.1781720952843948
2025-11-04,1.0,523.785813999738,-0.06372514768731649,0.6312037037037038,-1.0,0.2291242362525458
2025-11-05,-1.0,527.6848640898025,0.03290279295430576,0.627962962962963,-1.0,0.1834723275208492
2025-11-06,-1.0,523.6722558804764,-0.04618354184693305,0.6251851851851852,-1.0,0.163975155279503
2025-11-07,-1.0,523.7928477637136,-0.05493061432229429,0.6234259259259259,-1.0,0.1198055893074119
2025-11-10,-1.0,659.4934260076959,-0.11869470583779287,0.6234259259259259,-1.0,0.0871160018340211
2025-11-11,1.0,654.0390701350782,-0.02798078928962817,0.6156481481481482,-1.0,0.0723364917957014
2025-11-12,-1.0,659.8093823617784,0.09359010672969512,0.6029629629629629,-1.0,0.1085701085701085
2025-11-13,-1.0,655.0893872313592,0.026484705370882634,0.5986111111111112,-1.0,0.1256830601092895
2025-11-14,1.0,658.6787013248168,0.018864711491597276,0.6000000000000001,-1.0,0.1185897435897436
2025-11-17,-1.0,959.5463566322971,-0.19459101429328637,0.6024999999999999,-1.0,0.0615546218487395
2025-11-18,1.0,937.6166594083105,-0.18688347847369222,0.6010185185185186,-1.0,0.0757057313943541
2025-11-19,-1.0,1029.4263860085023,-0.08116877094347572,0.6023148148148149,-1.0,0.0938569989929507
2025-11-20,1.0,1044.1637298512346,0.10880855812988041,0.5907407407407407,-1.0,0.0725399070519297
2025-11-21,1.0,1221.8729152627257,-0.14709647815251822,0.5932407407407408,-1.0,0.2239068336629313
2025-11-24,1.0,1238.4637130013348,0.07416433121219175,0.5837962962962961,-1.0,0.2641467727674624
2025-11-25,-1.0,1249.1365438826765,-0.14701910855925102,0.5921296296296297,-1.0,0.2616352201257861
2025-11-26,-1.0,1253.7862656768896,0.014649356207055897,0.5948148148148148,-1.0,0.2945816898484534
2025-11-27,1.0,1253.3738678588998,-0.001961035649971654,0.5987037037037037,-1.0,0.2890836986015446
2025-11-28,-1.0,1270.5286922752814,0.07369999694845117,0.5964814814814815,-1.0,0.3536610661688446
2025-12-01,-1.0,1284.0514623233512,0.052969578650100504,0.5916666666666668,-1.0,0.2257066226531876
2025-12-02,1.0,1290.5890128154663,0.11406538449106196,0.582962962962963,-1.0,0.2591135045567523
2025-12-03,1.0,1279.2806366737602,-0.0804718954837739,0.5824074074074074,-1.0,0.2980995088618408
2025-12-04,-1.0,1300.0340076523505,0.17631802380433767,0.5746296296296296,-1.0,0.3871931696905015
2025-12-05,1.0,1301.431903712215,0.007800212414449681,0.5745370370370372,-1.0,0.4967447916666667
2025-12-08,-1.0,1262.6617666034342,0.03057742681678286,0.5795370370370371,-1.0,0.5004217629692114
2025-12-09,1.0,1252.2084701165295,-0.053481237495905255,0.5856481481481481,-1.0,0.5625
2025-12-10,-1.0,1231.6659663364817,-0.21878784861446082,0.5862037037037038,-1.0,0.4942696395082309
2025-12-11,-1.0,1226.979174532658,-0.04167995075656965,0.5862037037037037,-1.0,0.5782766990291262
2025-12-12,1.0,1215.366091695052,-0.044119458887797135,0.592037037037037,-1.0,0.7087597216537045
2025-12-15,-1.0,1043.3764774443646,0.042663401351500485,0.6043518518518519,-1.0,0.6024144072828024
2025-12-16,1.0,1060.1122085594723,0.0647661289878408,0.5973148148148149,-1.0,0.6224652087475149
2025-12-17,-1.0,1183.7914112136302,-0.01637673695487456,0.6066666666666667,-1.0,0.3459767998526974
2025-12-18,1.0,1161.9080269788547,-0.1019797813847821,0.6148148148148149,-1.0,0.3871514694800302
2025-12-19,-1.0,1020.4461098744483,0.02090537506964598,0.6218518518518519,-1.0,0.440754039497307
2025-12-22,-1.0,1003.9525832795512,-0.08540547184542827,0.625,-1.0,0.4577723378212974
2025-12-23,-1.0,1045.8997637390848,-0.009755601869313258,0.634537037037037,-1.0,0.4022931206380857
2025-12-24,-1.0,1053.2100055494507,-0.07671737297050421,0.6447222222222222,-1.0,0.4554201411161001
2025-12-25,1.0,1038.4780108155244,-0.04181240110105648,0.6475925925925926,-1.0,0.3413212435233161
2025-12-26,-1.0,1119.715541884117,-0.12283678848868414,0.6516666666666667,-1.0,0.3760343242414956
2025-12-29,1.0,1452.7067295587447,-0.15567576527675792,0.6564814814814816,-1.0,0.3994277057734388
2025-12-30,-1.0,1409.6557063788007,-0.09914073507261209,0.6589814814814815,-1.0,0.355650600427702
2025-12-31,0.0,1464.734213360729,1.0547414697034276,0.6496296296296297,-1.0,0.2189504852771837
2026-01-05,-1.0,1506.129581340687,-0.2673553740477782,0.6580555555555556,-1.0,0.0189259886136328
2026-01-06,-1.0,1545.9572915732247,-0.08213232911916538,0.6673148148148148,-1.0,0.0736552124111933
2026-01-07,-1.0,1535.728440221533,-0.024332763127531166,0.6755555555555557,-1.0,0.0345748418833451
2026-01-08,-1.0,1524.824062327399,-0.014015098245725287,0.6812962962962963,-1.0,-0.0842758620689655
2026-01-09,1.0,1550.6718408144054,0.03497281745581595,0.6887962962962962,-1.0,-0.0732115465067633
2026-01-12,-1.0,1802.786950661027,-0.0736077825597427,0.6902777777777778,-1.0,-0.1221325131359734
2026-01-13,-1.0,1878.2138071218508,-0.11210879818287481,0.697037037037037,-1.0,-0.1775062881782249
2026-01-14,1.0,1865.6010742977858,-0.020571763744634475,0.7105555555555555,-1.0,-0.0721254785723107
2026-01-15,-1.0,1839.752486212837,-0.051169443232259734,0.7182407407407408,-1.0,-0.08454846219826
2026-01-16,1.0,2243.776128714599,-0.03762253505674675,0.7230555555555556,-1.0,0.0440492476060192
2026-01-19,-1.0,2276.2491654381547,0.04209462203732561,0.7134259259259259,-1.0,0.1144913757979084
2026-01-20,-1.0,2425.401703028311,-0.04634605259726439,0.7239814814814814,-1.0,0.037258566978193
2026-01-21,-1.0,2397.28662405953,-0.03695284407566966,0.7236111111111111,-1.0,0.0415017392347367
2026-01-22,-1.0,2443.6251650710306,0.0537735379730236,0.73,-1.0,0.0430145751866335
2026-01-23,-1.0,2543.7976169085214,-0.053613729624067186,0.7344444444444445,-1.0,-0.0523358307624504
2026-01-26,1.0,2666.5414224974525,-0.12901084140259594,0.7437037037037038,-1.0,-0.0894495412844036
2026-01-27,-1.0,2769.0914337415898,-0.03437082528544615,0.7446296296296296,-1.0,-0.147772828507795
2026-01-28,1.0,2806.537996592205,-0.006483891164387079,0.7485185185185185,-1.0,-0.0626653836901611
2026-01-29,1.0,2839.9247580840847,0.03183971216817947,0.7440740740740741,-1.0,-0.0525421672127168
2026-01-30,1.0,2863.4290723940726,-1.1420362722967052,0.7524074074074074,-1.0,0.086774628879892
2026-02-02,1.0,2978.7020751715972,-0.03146216892346354,0.7564814814814814,-1.0,0.2307459981878585
2026-02-03,-1.0,3073.4694950238413,-0.03383403452914111,0.7589814814814815,-1.0,0.0468602295746116
2026-02-04,1.0,3168.323315506002,0.0800152713528409,0.7515740740740741,-1.0,0.0662953403070234
2026-02-05,1.0,3132.948627932344,-0.08383751799260786,0.7589814814814815,-1.0,0.14535321584576
2026-02-06,-1.0,3185.0642809344067,0.12117688451959094,0.7600925925925925,-1.0,0.2008727053866987
2026-02-09,-1.0,3218.0982860918602,0.056538469998533715,0.7616666666666666,-1.0,0.1337226277372263
2026-02-10,-1.0,3353.27585315739,0.1734702812994744,0.7558333333333332,-1.0,0.09305373525557
2026-02-11,-1.0,3360.2874250497334,-0.047068520801457535,0.7552777777777778,-1.0,-0.0509783042725942
2026-02-12,1.0,3373.8349256096035,0.021060673212892667,0.7502777777777777,-1.0,-0.0372105474501405
2026-02-13,-1.0,3290.074227286161,0.08325038815426518,0.7458333333333333,-1.0,-0.0235849056603774
2026-02-24,-1.0,3195.858298353964,-0.11911687405274334,0.7564814814814815,-1.0,-0.0681208871557397
2026-02-25,-1.0,3226.485581949238,0.08622904653874723,0.7494444444444445,-1.0,-0.0442095146564152
2026-02-26,-1.0,3220.6208946984775,-0.0070159600318417505,0.7568518518518519,-1.0,-0.0947829091327882
2026-02-27,-1.0,3212.1913736657457,-0.007707533984360015,0.750462962962963,-1.0,-0.0431720063621904
2026-03-02,1.0,3200.7766738386285,0.05767323735862817,0.7566666666666666,-1.0,-0.0023253110103476
2026-03-03,1.0,3423.2048311179797,-0.01447871102860363,0.7668518518518519,-1.0,0.0420257192098634
2026-03-04,-1.0,3412.1952726869795,0.09224346468882963,0.7687962962962962,-1.0,0.0363256239383249
2026-03-05,-2.0,3373.0326784706212,0.008600352408678536,0.7899999999999999,-1.0,0.0210445271397408
2026-03-06,-2.0,3301.070253903975,-0.08914953329287112,0.8004629629629628,-1.0,0.0108862704918033
2026-03-09,-2.0,3303.1513549321658,-0.00017684486542339782,0.8144444444444444,-1.0,-0.001241773252204
2026-03-10,-2.0,3234.9408272058026,0.00861609454085066,0.8375,-1.0,-0.0207361963190183
2026-03-11,0.0,3134.076874084139,0.08586322003727212,0.8252777777777778,-1.0,-0.0095459236326109
2026-03-12,-2.0,3050.440891491922,-0.10976084910371968,0.8337037037037036,-1.0,0.0039495477130844
2026-03-13,0.0,2984.811001440539,0.09595098862387327,0.8213888888888888,-1.0,0.0948185165702262
2026-03-16,-2.0,3046.0021906497973,-0.23670256681336527,0.8372222222222221,-1.0,0.0452324270141586
2026-03-17,0.0,3112.515147203611,0.07356783695830274,0.8247222222222222,-1.0,0.0858872006180788
2026-03-18,0.0,3059.4934133828688,-0.09748692862768289,0.8147222222222222,-1.0,0.1723954169997335
2026-03-19,2.0,2995.095701101691,0.021282542044191645,0.830925925925926,-1.0,0.2451612903225806
2026-03-20,-2.0,2950.6635652067575,-0.05734091025938763,0.847962962962963,-1.0,0.2526067009592658
2026-03-23,-2.0,2940.004807580496,-0.0627455919473054,0.8630555555555556,-1.0,0.1692163177670425
2026-03-24,-2.0,2961.0770403976494,-0.004618711044860646,0.8781481481481481,-1.0,0.1458088139139532
2026-03-25,-2.0,3024.497878130939,-0.09585787141269311,0.8939814814814816,-1.0,0.1184012066365007
2026-03-26,0.0,3040.1801298056453,0.01352997278706014,0.8831481481481481,-1.0,0.131679389312977
2026-03-27,-2.0,3418.3904428312785,-0.11571262605500099,0.9002777777777777,-1.0,0.0719544051294229
2026-03-30,-2.0,3397.6727074809705,-0.06401716624711566,0.914074074074074,-1.0,0.0407877869712154
2026-03-31,0.0,3148.990770870386,0.027777915832747625,0.9036111111111113,-1.0,0.1697201017811704
2026-04-01,-2.0,3069.9549764789726,-0.04483628007332752,0.9105555555555556,-1.0,0.1920312697011725
2026-04-02,-2.0,3079.9202478250622,0.02404366419347701,0.9113888888888888,-1.0,0.252984793263793
2026-04-03,0.0,3133.7821395724754,0.03505259095734185,0.9024074074074074,-1.0,0.2609907512986189
2026-04-07,-2.0,3016.2437895943112,0.0230258944033765,0.927962962962963,-1.0,0.2219321148825066
2026-04-08,0.0,2995.9970042437994,0.043938091250668034,0.9160185185185185,-1.0,0.2844255105876456
2026-04-09,0.0,3063.7035479568794,0.08245814380225944,0.9,-1.0,0.3366762177650431
2026-04-10,-2.0,3082.980714604143,-0.019406597583383256,0.9146296296296296,-1.0,0.281472081218274
2026-04-13,-2.0,3319.5848291993407,-0.11701664584849683,0.9349074074074074,-1.0,0.1517117117117117
2026-04-14,-2.0,3244.9996236187535,0.016717223701632554,0.9383333333333334,-1.0,0.1316231119635578
2026-04-15,-2.0,3089.202434065388,-0.12295741487537892,0.946574074074074,-1.0,0.1394521522589826
2026-04-16,-2.0,3213.915787813903,-0.11000642215568535,0.9618518518518518,-1.0,0.0477272727272726
2026-04-17,-2.0,3246.1586954630166,-0.03153520014217017,0.9699074074074076,-1.0,0.0312007208830817
2026-04-20,-2.0,3138.179034005326,-0.09287907083859355,0.9892592592592592,-1.0,-0.0144284128745837
2026-04-21,0.0,3247.2373989107646,0.045770619459398754,0.9732407407407409,-1.0,0.0585332262137037
2026-04-22,-2.0,3246.6225569476233,0.0007044198346703112,0.9868518518518518,-1.0,0.0340104998858707
2026-04-23,-2.0,3222.910861139408,0.005228549625622936,0.996574074074074,-1.0,-0.0112384805574285
2026-04-24,0.0,3142.7360961479485,-0.037176970939237775,0.993148148148148,-1.0,-0.0275435637998875
2026-04-27,-2.0,2817.2664130361845,0.025634045090106562,1.0089814814814817,-1.0,-0.0094151528577758
2026-04-28,0.0,2807.3722892161,0.025166220669635385,0.9946296296296296,-1.0,0.0062702944799015
