date,pos_percentile,basis_percentile,alpha_v1,beta_v1,disagree_v1,disagree_fixed
2024-05-17,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.5454545454545454,-1336.3636363636363,-2450.0
2024-05-20,0.43283582089552236,0.7014925373134329,0.4328358208955224,0.5671641791044776,255.22388059701493,450.0
2024-05-21,0.27941176470588236,0.5882352941176471,0.5661764705882353,0.4338235294117647,-303.6764705882353,-700.0
2024-05-22,0.391304347826087,0.6086956521739131,0.5,0.5,150.0,300.0
2024-05-23,0.17142857142857143,0.6,0.6142857142857143,0.3857142857142857,96.42857142857142,250.0
2024-05-24,0.14084507042253522,0.43661971830985913,0.7112676056338028,0.2887323943661972,-418.6619718309859,-1450.0
2024-05-27,0.1527777777777778,0.5972222222222222,0.625,0.375,525.0,1400.0
2024-05-28,0.1506849315068493,0.7534246575342466,0.547945205479452,0.452054794520548,542.4657534246576,1200.0
2024-05-29,0.13513513513513514,0.7027027027027027,0.5810810810810811,0.41891891891891897,-83.78378378378379,-200.0
2024-05-30,0.10666666666666667,0.5333333333333333,0.6799999999999999,0.32,-256.0,-800.0
2024-05-31,0.10526315789473684,0.7105263157894737,0.5921052631578947,0.40789473684210525,469.07894736842104,1150.0
2024-06-03,0.12987012987012986,0.8311688311688312,0.5194805194805194,0.48051948051948057,1033.1168831168832,2150.0
2024-06-04,0.1794871794871795,0.7692307692307693,0.5256410256410255,0.4743589743589744,403.20512820512823,850.0
2024-06-05,0.189873417721519,0.8354430379746836,0.4873417721518987,0.5126582278481013,1050.9493670886077,2050.0
2024-06-06,0.1,0.5375,0.68125,0.31875,-430.31249999999994,-1350.0
2024-06-07,0.09876543209876543,0.7037037037037037,0.5987654320987654,0.4012345679012346,441.358024691358,1100.0
2024-06-11,0.0975609756097561,0.9512195121951219,0.475609756097561,0.524390243902439,1599.3902439024391,3050.0
2024-06-12,0.060240963855421686,0.6746987951807228,0.6325301204819278,0.36746987951807225,-532.8313253012047,-1450.0
2024-06-13,0.011904761904761904,0.75,0.6190476190476191,0.38095238095238093,247.6190476190476,650.0
2024-06-14,0.011764705882352941,0.7529411764705882,0.6176470588235294,0.38235294117647056,344.1176470588235,900.0
2024-06-17,0.011627906976744186,0.7558139534883721,0.6162790697674418,0.38372093023255816,422.093023255814,1100.0
2024-06-18,0.011494252873563218,0.9885057471264368,0.5,0.5,1500.0,3000.0
2024-06-19,0.011363636363636364,0.7159090909090909,0.6363636363636364,0.36363636363636365,-436.3636363636364,-1200.0
2024-06-20,0.011235955056179775,0.5393258426966292,0.7247191011235955,0.2752808988764045,-110.1123595505618,-400.0
2024-06-21,0.011111111111111112,0.3111111111111111,0.8388888888888889,0.16111111111111112,402.7777777777778,2500.0
2024-06-24,0.01098901098901099,0.4725274725274725,0.7582417582417582,0.24175824175824176,809.8901098901099,3350.0
2024-06-25,0.010869565217391304,0.22826086956521738,0.8804347826086956,0.11956521739130434,-203.26086956521738,-1700.0
2024-06-26,0.010752688172043012,0.11827956989247312,0.935483870967742,0.1,-230.0,-2300.0
2024-06-27,0.1702127659574468,0.23404255319148937,0.7978723404255319,0.2021276595744681,-414.3617021276596,-2050.0
2024-06-28,0.21052631578947367,0.22105263157894736,0.7842105263157895,0.21578947368421053,21.578947368421055,100.0
2024-07-01,0.25,0.13541666666666666,0.8072916666666667,0.19270833333333331,-221.61458333333331,-1150.0
2024-07-02,0.30927835051546393,0.21649484536082475,0.7371134020618557,0.26288659793814434,420.61855670103097,1600.0
2024-07-03,0.35714285714285715,0.14285714285714285,0.75,0.25,-125.0,-500.0
2024-07-04,0.43434343434343436,0.23232323232323232,0.6666666666666667,0.33333333333333337,200.00000000000003,600.0
2024-07-05,0.34,0.22,0.72,0.28,14.000000000000002,50.0
2024-07-08,0.42574257425742573,0.25742574257425743,0.6584158415841584,0.34158415841584155,85.39603960396039,250.0
2024-07-09,0.37254901960784315,0.19117647058823528,0.7181372549019608,0.2818627450980392,-140.9313725490196,-500.0
2024-07-10,0.47572815533980584,0.3883495145631068,0.5679611650485437,0.43203883495145634,1015.2912621359224,2350.0
2024-07-11,0.3557692307692308,0.3076923076923077,0.6682692307692307,0.3317307692307693,-232.21153846153848,-700.0
2024-07-12,0.38095238095238093,0.38095238095238093,0.6190476190476191,0.38095238095238093,438.0952380952381,1150.0
2024-07-15,0.6698113207547169,0.7830188679245284,0.27358490566037735,0.7264150943396226,2469.8113207547167,3400.0
2024-07-16,0.616822429906542,0.4392523364485981,0.47196261682242996,0.5280373831775701,-448.8317757009346,-850.0
2024-07-17,0.6851851851851852,0.6296296296296297,0.34259259259259256,0.6574074074074074,1281.9444444444446,1950.0
2024-07-18,0.6697247706422018,0.3761467889908257,0.47706422018348627,0.5229357798165137,-575.2293577981651,-1100.0
2024-07-19,0.6727272727272727,0.19090909090909092,0.5681818181818181,0.4318181818181818,-798.8636363636364,-1850.0
2024-07-22,0.6936936936936937,0.2972972972972973,0.5045045045045045,0.49549549549549554,421.17117117117124,850.0
2024-07-23,0.6428571428571429,0.375,0.49107142857142855,0.5089285714285714,534.375,1050.0
2024-07-24,0.6637168141592921,0.4424778761061947,0.4469026548672566,0.5530973451327434,553.0973451327435,1000.0
2024-07-25,0.6578947368421053,0.3201754385964912,0.5109649122807017,0.48903508771929827,-73.35526315789474,-150.0
2024-07-26,0.7478260869565218,0.4434782608695652,0.4043478260869565,0.5956521739130435,714.7826086956521,1200.0
2024-07-29,0.9137931034482759,0.7112068965517241,0.1875,0.8125,1990.625,2450.0
2024-07-30,0.9658119658119658,0.7863247863247863,0.12393162393162394,0.8760683760683761,1971.1538461538462,2250.0
2024-07-31,0.923728813559322,0.4661016949152542,0.3050847457627119,0.6949152542372881,-1077.1186440677966,-1550.0
2024-08-01,0.9747899159663865,0.7226890756302521,0.1512605042016807,0.8487394957983193,1570.1680672268908,1850.0
2024-08-02,0.9416666666666667,0.5,0.2791666666666667,0.7208333333333333,-108.125,-150.0
2024-08-05,0.9173553719008265,0.4214876033057851,0.3305785123966942,0.6694214876033058,-334.7107438016529,-500.0
2024-08-06,0.8688524590163934,0.45901639344262296,0.3360655737704918,0.6639344262295082,165.98360655737704,250.0
2024-08-07,0.9105691056910569,0.5528455284552846,0.2682926829268293,0.7317073170731707,695.1219512195122,950.0
2024-08-08,0.967741935483871,0.8790322580645161,0.1,0.9233870967741935,1662.0967741935483,1800.0
2024-08-09,0.968,0.96,0.1,0.964,915.8,950.0
2024-08-12,1.0,0.9126984126984127,0.1,0.9563492063492063,1482.3412698412696,1550.0
2024-08-13,0.952755905511811,0.7559055118110236,0.1456692913385827,0.8543307086614174,-854.3307086614174,-1000.0
2024-08-14,0.9921875,1.0,0.1,0.99609375,3536.1328125,3550.0
2024-08-15,0.9844961240310077,0.9612403100775194,0.1,0.9728682170542635,1021.5116279069767,1050.0
2024-08-16,0.9538461538461539,0.9153846153846154,0.1,0.9346153846153846,-514.0384615384615,-550.0
2024-08-19,0.9618320610687023,0.7786259541984732,0.1297709923664122,0.8702290076335878,-391.60305343511453,-450.0
2024-08-20,0.9621212121212122,0.4696969696969697,0.28409090909090906,0.7159090909090909,-1145.4545454545455,-1600.0
2024-08-21,0.9323308270676691,0.15789473684210525,0.4548872180451128,0.5451127819548872,-1580.827067669173,-2900.0
2024-08-22,0.9029850746268657,0.44776119402985076,0.3246268656716418,0.6753731343283582,1654.6641791044776,2450.0
2024-08-23,0.8888888888888888,0.7148148148148148,0.19814814814814818,0.8018518518518518,1683.888888888889,2100.0
2024-08-26,0.9044117647058824,0.49264705882352944,0.3014705882352941,0.6985294117647058,-698.5294117647059,-1000.0
2024-08-27,0.9197080291970803,0.28832116788321166,0.39598540145985406,0.6040145985401459,-1087.2262773722628,-1800.0
2024-08-28,0.9637681159420289,0.3115942028985507,0.36231884057971014,0.6376811594202898,255.0724637681159,400.0
2024-08-29,1.0,0.20503597122302158,0.3974820143884892,0.6025179856115108,-662.769784172662,-1100.0
2024-08-30,0.9928571428571429,0.08928571428571429,0.4589285714285714,0.5410714285714285,-1109.1964285714284,-2050.0
2024-09-02,0.9574468085106383,0.46099290780141844,0.2907801418439716,0.7092198581560284,2624.113475177305,3700.0
2024-09-03,0.9929577464788732,0.4154929577464789,0.29577464788732394,0.704225352112676,211.26760563380282,300.0
2024-09-04,0.993006993006993,0.6013986013986014,0.2027972027972028,0.7972027972027972,1036.3636363636363,1300.0
2024-09-05,1.0,0.9513888888888888,0.1,0.9756944444444444,2780.7291666666665,2850.0
2024-09-06,0.993103448275862,0.8344827586206897,0.1,0.9137931034482758,-411.2068965517241,-450.0
2024-09-09,0.9794520547945206,0.386986301369863,0.3167808219178082,0.6832191780821918,-1332.277397260274,-1950.0
2024-09-10,0.9863945578231292,0.5986394557823129,0.20748299319727892,0.7925170068027211,792.5170068027211,1000.0
2024-09-11,1.0,0.05405405405405406,0.47297297297297297,0.527027027027027,-3320.27027027027,-6300.0
2024-09-12,0.9932885906040269,0.1174496644295302,0.4446308724832215,0.5553691275167785,833.0536912751677,1500.0
2024-09-13,0.98,0.11333333333333333,0.45333333333333337,0.5466666666666666,-328.0,-600.0
2024-09-18,0.9271523178807947,0.39072847682119205,0.34105960264900664,0.6589403973509933,1482.615894039735,2250.0
2024-09-19,0.8552631578947368,0.3092105263157895,0.41776315789473684,0.5822368421052632,-232.89473684210526,-400.0
2024-09-20,0.8496732026143791,0.38562091503267976,0.3823529411764706,0.6176470588235294,247.05882352941177,400.0
2024-09-23,0.8051948051948052,0.42857142857142855,0.3831168831168831,0.6168831168831169,277.5974025974026,450.0
2024-09-24,0.9225806451612903,0.2645161290322581,0.4064516129032258,0.5935483870967742,-1157.4193548387095,-1950.0
2024-09-25,0.9807692307692307,,,,550.0,550.0
2024-09-26,0.8152866242038217,0.2692307692307692,0.45774130328270457,0.5422586967172954,-433.8069573738363,-800.0
2024-09-27,0.8037974683544303,0.3375796178343949,0.4293114569055874,0.5706885430944126,57.068854309441264,100.0
2024-09-30,0.7547169811320755,0.10126582278481013,0.5720085980415572,0.4279914019584428,-1198.37592548364,-2800.0
2024-10-08,0.71875,0.6761006289308176,0.3025746855345912,0.6974253144654088,2162.0184748427673,3100.0
2024-10-09,0.7018633540372671,0.68125,0.30844332298136645,0.6915566770186335,172.88916925465838,250.0
2024-10-10,0.7160493827160493,0.9751552795031055,0.15439766889042256,0.8456023311095775,2283.126293995859,2700.0
2024-10-11,0.5644171779141104,0.9351851851851852,0.2501988184503522,0.7498011815496478,-149.96023630992957,-200.0
2024-10-14,0.5792682926829268,0.9447852760736196,0.2379732156217268,0.7620267843782732,609.6214275026185,800.0
2024-10-15,0.4484848484848485,0.9024390243902439,0.3245380635624538,0.6754619364375463,-202.63858093126387,-300.0
2024-10-16,0.46987951807228917,1.0,0.2650602409638554,0.7349397590361446,1653.6144578313254,2250.0
2024-10-17,0.38323353293413176,1.0,0.3083832335329341,0.6916167664670658,1763.6227544910178,2550.0
2024-10-18,0.14285714285714285,0.47604790419161674,0.6905474764756202,0.3094525235243798,-634.3776732249786,-2050.0
2024-10-21,0.5443786982248521,0.7440476190476191,0.35578684136376443,0.6442131586362356,-1159.5836855452242,-1800.0
2024-10-22,0.6705882352941176,0.4911242603550296,0.4191437521754264,0.5808562478245736,-755.1131221719456,-1300.0
2024-10-23,0.7602339181286549,0.3,0.4698830409356725,0.5301169590643274,-795.1754385964912,-1500.0
2024-10-24,0.813953488372093,0.40350877192982454,0.39126886984904125,0.6087311301509588,639.1676866585068,1050.0
2024-10-25,0.9190751445086706,0.31976744186046513,0.38057870681543216,0.6194212931845678,-309.7106465922839,-500.0
2024-10-28,0.8505747126436781,0.1531791907514451,0.4981230483024384,0.5018769516975616,-953.5662082253671,-1900.0
2024-10-29,0.8342857142857143,0.4339080459770115,0.3659031198686371,0.6340968801313629,1077.9646962233169,1700.0
2024-10-30,0.8238636363636364,0.5514285714285714,0.31235389610389613,0.6876461038961039,722.0284090909091,1050.0
2024-10-31,0.9548022598870056,0.3721590909090909,0.3365193246019518,0.6634806753980482,-663.4806753980482,-1000.0
2024-11-01,0.9325842696629213,0.1864406779661017,0.44048752618548853,0.5595124738145115,-923.195581793944,-1650.0
2024-11-04,0.9553072625698324,0.19101123595505617,0.4268407507375557,0.5731592492624443,-429.8694369468332,-750.0
2024-11-05,0.95,0.22625698324022347,0.4118715083798883,0.5881284916201117,-58.81284916201117,-100.0
2024-11-06,0.8342541436464088,0.40555555555555556,0.3800951503990178,0.6199048496009822,898.8620319214242,1450.0
2024-11-07,0.9065934065934066,0.281767955801105,0.4058193188027442,0.5941806811972558,-564.471647137393,-950.0
2024-11-08,0.8688524590163934,0.4065934065934066,0.3622770671951,0.6377229328049,286.975319762205,450.0
2024-11-11,1.0,0.03825136612021858,0.4808743169398907,0.5191256830601093,-2362.0218579234975,-4550.0
2024-11-12,1.0,0.07608695652173914,0.46195652173913043,0.5380434782608696,-107.60869565217392,-200.0
2024-11-13,1.0,0.021621621621621623,0.4891891891891892,0.5108108108108108,-2732.837837837838,-5350.0
2024-11-14,0.9946524064171123,0.2849462365591398,0.360200678511874,0.639799321488126,3518.896268184693,5500.0
2024-11-15,0.9840425531914894,0.6524064171122995,0.18177551484810556,0.8182244851518945,2209.206109910115,2700.0
2024-11-18,0.9841269841269841,0.2393617021276596,0.38825565687267816,0.6117443431273218,-1621.1225092874029,-2650.0
2024-11-19,0.9894736842105263,0.10582010582010581,0.45235310498468395,0.547646895015316,-930.9997215260373,-1700.0
2024-11-20,0.9790575916230366,0.11052631578947368,0.45520804629374484,0.5447919537062551,-27.239597685312756,-50.0
2024-11-21,0.9739583333333334,0.2356020942408377,0.3952197862129145,0.6047802137870856,453.5851603403142,750.0
2024-11-22,0.9533678756476683,0.5416666666666666,0.2524827288428325,0.7475172711571675,1831.4173143350604,2450.0
2024-11-25,0.9484536082474226,0.39896373056994816,0.3262913305913146,0.6737086694086853,-572.6523689973825,-850.0
2024-11-26,0.9435897435897436,0.6288659793814433,0.21377213851440657,0.7862278614855934,1336.5873645255087,1700.0
2024-11-27,0.9336734693877551,0.5974358974358974,0.23444531658817375,0.7655546834118263,114.83320251177395,150.0
2024-11-28,0.9187817258883249,0.5459183673469388,0.2676499533823682,0.7323500466176318,0.0,0.0
2024-11-29,0.9141414141414141,0.5380710659898477,0.2738937599343691,0.7261062400656308,-36.30531200328154,-50.0
2024-12-02,0.9045226130653267,0.601010101010101,0.24723364296228617,0.7527663570377139,188.19158925942847,250.0
2024-12-03,0.81,0.635678391959799,0.27716080402010046,0.7228391959798995,216.85175879396985,300.0
2024-12-04,0.66,0.8693467336683417,0.23532663316582914,0.7646733668341709,1299.9447236180904,1700.0
2024-12-05,0.565,0.6934673366834171,0.3707663316582915,0.6292336683417086,-125.84673366834171,-200.0
2024-12-06,0.46,0.6306532663316583,0.45467336683417087,0.5453266331658292,-81.79899497487438,-150.0
2024-12-09,0.365,0.5276381909547738,0.5536809045226131,0.4463190954773869,-66.94786432160804,-150.0
2024-12-10,0.27,0.5678391959798995,0.5810804020100502,0.41891959798994977,83.78391959798995,200.0
2024-12-11,0.145,0.5577889447236181,0.648605527638191,0.35139447236180904,-17.569723618090453,-50.0
2024-12-12,0.085,0.49748743718592964,0.7087562814070352,0.29124371859296483,-116.49748743718592,-400.0
2024-12-13,0.065,0.7110552763819096,0.6119723618090452,0.38802763819095476,485.03454773869345,1250.0
2024-12-16,0.055,0.5678391959798995,0.6885804020100502,0.3114195979899498,-62.28391959798996,-200.0
2024-12-17,0.045,0.2864321608040201,0.8342839195979899,0.16571608040201005,132.57286432160805,800.0
2024-12-18,0.035,0.35678391959798994,0.804108040201005,0.19589195979899499,164.5492462311558,840.0
2024-12-19,0.03,0.3793969849246231,0.7953015075376885,0.20469849246231153,90.06733668341707,440.0
2024-12-20,0.085,0.23115577889447236,0.8419221105527639,0.1580778894472362,-625.9884422110554,-3960.0
2024-12-23,0.1,0.3015075376884422,0.7992462311557789,0.20075376884422108,140.52763819095475,700.0
2024-12-24,0.125,0.18592964824120603,0.844535175879397,0.15546482412060303,-158.5741206030151,-1020.0
2024-12-25,0.15,0.2663316582914573,0.7918341708542713,0.20816582914572862,145.71608040201002,700.0
2024-12-26,0.15,0.2562814070351759,0.796859296482412,0.20314070351758795,-4.0628140703517595,-20.0
2024-12-27,0.23,0.40703517587939697,0.6814824120603016,0.3185175879396985,324.88793969849246,1020.0
2024-12-30,0.335,0.08040201005025126,0.7922989949748744,0.20770100502512565,-378.0158291457287,-1820.0
2024-12-31,0.35,0.22613065326633167,0.7119346733668341,0.2880653266331658,351.4396984924623,1220.0
2025-01-02,0.35,,,,-700.0,-700.0
2025-01-03,0.415,,,,1420.0,1420.0
2025-01-06,0.35,,,,-1280.0,-1280.0
2025-01-07,0.575,,,,-1160.0,-1160.0
2025-01-08,0.5,,,,1640.0,1640.0
2025-01-09,0.53,,,,-1060.0,-1060.0
2025-01-10,0.52,,,,320.0,320.0
