dd_warn,dd_hard,ann_ret_B,sharpe_B,max_dd_B,calmar_B,positive
0.08,0.12,0.3624083647706571,2.252302833062569,-0.08361382290332575,4.334311626794931,True
0.08,0.18,0.3624083647706571,2.252302833062569,-0.08361382290332575,4.334311626794931,True
0.08,0.24,0.3624083647706571,2.252302833062569,-0.08361382290332575,4.334311626794931,True
0.12,0.12,0.3758723247794351,2.273654692813911,-0.0988825888077566,3.801198262620231,True
0.12,0.18,0.3758723247794351,2.273654692813911,-0.0988825888077566,3.801198262620231,True
0.12,0.24,0.3758723247794351,2.273654692813911,-0.0988825888077566,3.801198262620231,True
0.16,0.12,0.3758723247794351,2.273654692813911,-0.0988825888077566,3.801198262620231,True
0.16,0.18,0.3758723247794351,2.273654692813911,-0.0988825888077566,3.801198262620231,True
0.16,0.24,0.3758723247794351,2.273654692813911,-0.0988825888077566,3.801198262620231,True
