date,close,P_fund,Total_Demand,n_f,n_c,n_f_minus_n_c,D_f,D_c,profit_f,profit_c,valid
2023-11-27,21190.0,19526.270613512723,348720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-11-28,21175.0,19574.526554652828,348720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-11-29,20920.0,19393.727992555367,348720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-11-30,20765.0,19299.2357341786,348720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-01,20620.0,18889.557272298156,372870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-04,20760.0,19087.81829628223,372870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-05,20410.0,18827.14823523566,372870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-06,20695.0,19145.590532335285,372870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-07,20685.0,19186.458002982636,372870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-08,20725.0,19269.18975520539,356830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-11,20640.0,19231.69102600114,356830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-12,20880.0,19493.908388293825,356830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-13,20655.0,19319.073879693082,356830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-14,20825.0,19510.98927607279,356830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-15,20870.0,19451.828434584888,381600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-18,20855.0,19474.689688875787,381600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-19,20885.0,19536.859345633395,381600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-20,21230.0,19891.85228653993,381600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-21,21165.0,19860.940248439147,381600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-22,21235.0,19954.77200428464,353140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-25,21315.0,20056.448695443905,353140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-26,21440.0,20199.136697467755,353140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-27,21455.0,20236.91864218337,353140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-28,21530.0,20330.084694720932,353140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-12-29,21545.0,19890.709969301268,298105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-02,21635.0,20022.452404663207,298105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-03,21645.0,20076.337052783554,298105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-04,21310.0,19806.094493514076,298105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-05,21250.0,19787.674091040688,336475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-08,21235.0,19808.36577360157,336475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-09,21220.0,19826.652295683663,336475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-10,21080.0,19725.82403519751,336475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-11,21215.0,19880.440917735647,336475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-12,21135.0,19831.968435703533,334995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-15,21225.0,19941.49541264464,334995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-16,21180.0,19922.85164344234,334995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-17,21100.0,19869.88673413489,334995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-18,20770.0,19579.930838900873,334995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-19,20675.0,19323.787604475147,308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-22,20685.0,19360.55295962771,308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-23,20885.0,19573.810018005246,308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-24,21250.0,19940.918742293376,308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-25,21370.0,20077.324686058953,308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-26,21410.0,20137.498261478235,300005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-29,21395.0,20144.823680786267,300005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-30,21275.0,20052.10513952857,300005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-01-31,21295.0,20090.281551473927,300005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-01,20880.0,19716.837248106185,300005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-02,20715.0,19493.87391456615,176660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-05,20535.0,19343.962923251867,176660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-06,20565.0,19390.815963765475,176660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-07,20565.0,19408.564564867014,176660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-08,20515.0,19378.301175642966,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-19,20265.0,19158.155970384614,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-20,20260.0,19168.761765133837,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-21,20420.0,19334.971656413138,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-22,20385.0,19316.049890384253,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-23,20395.0,19339.204250179635,270800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-26,20530.0,19480.46897227908,270800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-27,20670.0,19626.167788860446,270800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-28,20540.0,19515.05187099101,270800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-02-29,20635.0,19617.256027607655,270800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-01,20595.0,19212.401826453304,318515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-04,20650.0,19288.820448607163,318515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-05,20685.0,19345.34623723979,318515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-06,20800.0,19475.648018245374,318515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-07,21070.0,19750.37117573419,318515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-08,21315.0,20001.14243343818,365815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-11,21235.0,19946.14136321837,365815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-12,21360.0,20082.83841373222,365815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-13,21390.0,20129.517783843046,365815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-14,21410.0,20166.049909742636,365815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-15,21485.0,20253.736095259224,348200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-18,21340.0,20133.298675738228,348200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-19,21130.0,19950.640579633313,348200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-20,21195.0,20026.939283953736,348200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-21,21525.0,20353.351528777574,348200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-22,21230.0,20088.287990354605,378410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-25,21145.0,20021.195555643044,378410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-26,21025.0,19920.377498410202,378410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-27,20795.0,19714.69935897009,378410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-28,20880.0,19811.06339375212,378410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-29,20945.0,19498.459588126647,382815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-01,21045.0,19620.727900587925,382815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-02,21115.0,19713.912663540195,382815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-03,21270.0,19884.81286784584,333860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-08,21725.0,20335.78943725705,333860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-09,21840.0,20468.118716841112,333860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-10,22605.0,21209.59230462967,333860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-11,22870.0,21482.08670593199,333860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-12,23045.0,21669.597170802714,383780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-15,22800.0,21461.267263344438,383780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-16,22280.0,20992.57813768532,383780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-17,22585.0,21300.287689909022,383780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-18,22840.0,21560.65229886324,383780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-19,22740.0,21174.272738072537,365370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-22,22535.0,21013.139745357796,365370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-23,22270.0,20794.115961531246,365370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-24,22555.0,21087.42989056894,365370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-25,22770.0,21314.743686200498,365370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-26,22910.0,21471.179006571223,384595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-29,23015.0,21594.072231259666,384595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-04-30,23515.0,21907.857521875958,384595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-06,23305.0,21742.162188300565,335660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-07,23275.0,21742.76351888677,335660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-08,23120.0,21624.049491316742,335660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-09,23185.0,21709.92114971255,335660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-10,23720.0,22235.510759599958,382290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-13,23535.0,22085.57015910819,382290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-14,23720.0,22281.942111418637,382290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-15,23940.0,22510.72780400158,382290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-16,23600.0,22212.0451523248,382290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-17,23880.0,22271.048914641528,370150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-20,24260.0,22653.720265810945,370150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-21,24810.0,23194.986551143546,370150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-22,24920.0,23324.477413134293,370150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-23,24345.0,22811.27625538286,370150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-24,24725.0,23191.710297904432,371630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-27,24690.0,23182.28362902649,371630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-28,24795.0,23303.49035597684,371630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-29,25350.0,23847.379346912014,371630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-30,24710.0,23266.245058188997,371630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-05-31,24890.0,23127.420494473863,388945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-03,24180.0,22498.498739388284,388945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-04,24390.0,22723.534964889946,388945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-05,24040.0,22426.044600449648,388945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-06,24085.0,22495.425364530132,388945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-07,24165.0,22495.022319562664,362320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-11,23695.0,22086.24379343496,362320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-12,23555.0,21983.055024372876,362320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-13,23695.0,22140.605771893992,362320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-14,23520.0,22002.659618008714,375375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-17,23195.0,21722.81521097581,375375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-18,23410.0,21947.608945094362,375375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-19,23835.0,22368.996442005817,375375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,23840.0,22395.758255937613,375375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-21,23780.0,22172.99046966031,328670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-24,23655.0,22083.500932068786,328670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-25,23660.0,22114.07961657954,328670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-26,24130.0,22578.6940180771,328670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-27,24120.0,22593.620216795003,328670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-06-28,24665.0,22987.49860371952,340220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-01,24375.0,22745.0785136274,340220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-02,24450.0,22841.798589315786,340220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-03,24555.0,22966.77154139578,340220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-04,24670.0,23100.229471885086,340220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-05,24655.0,22975.917120408147,330900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-08,24370.0,22739.046737485794,330900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-09,24410.0,22803.891160746763,330900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-10,24120.0,22559.54036768528,330900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-11,24490.0,22931.469928214745,330900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,24160.0,22477.560463140133,353525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-15,24235.0,22577.64321640767,353525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-16,24240.0,22611.253053121636,353525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-17,23695.0,22129.939813005873,353525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-18,23725.0,22183.909672030695,353525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-19,23450.0,21951.363237513317,339350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-22,23430.0,21956.220817174904,339350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-23,23095.0,21664.620571402233,339350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-24,23040.0,21635.676129248644,339350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-25,22570.0,21215.679629236285,339350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-26,22600.0,21264.482912977222,348845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-29,22790.0,21463.290685086668,348845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-30,22495.0,21204.550832326942,348845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-31,22840.0,21548.478371468384,348845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-01,22785.0,21514.63885469322,348845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-02,22920.0,21403.95575744796,332525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-05,22150.0,20709.563247979444,332525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-06,22025.0,20616.212085948464,332525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-07,21840.0,20465.42640760483,332525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-08,21835.0,20482.23649133152,332525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-09,22605.0,21225.93044858614,347575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-12,23140.0,21749.374060044003,347575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-13,23065.0,21699.12363034953,347575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-14,22650.0,21328.565132198833,347575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-15,22890.0,21573.93681616345,347575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-16,23325.0,22002.99213493577,306950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-19,23345.0,22040.30052369521,306950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-20,23305.0,22020.340941645463,306950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-21,23540.0,22260.397424312196,306950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-22,23670.0,22400.87290013246,306950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-23,24000.0,22730.41899025011,329395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-26,24200.0,22936.69841429323,329395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-27,23995.0,22758.621374847957,329395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-28,24015.0,22793.869902383598,329395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-29,24095.0,22885.674003918884,329395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-08-30,24050.0,22858.33574789086,341915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-02,23630.0,22473.868673619116,341915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-03,23535.0,22397.787277720923,341915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-04,23420.0,22302.17118148688,341915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-05,22695.0,21624.82712317797,341915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-06,22850.0,21785.323886484624,323505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-09,22845.0,21793.037684199302,323505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-10,22790.0,21752.71204625596,323505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-11,22945.0,21912.79208896137,323505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-12,23570.0,22521.84360905249,323505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-13,23830.0,22782.293632563375,342355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-18,23915.0,22875.330891816153,342355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-19,24240.0,23197.861547871224,342355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-20,24170.0,23142.231895059125,315725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-23,23625.0,22631.260530998643,315725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-24,24010.0,23010.849910312278,315725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-25,24450.0,23443.27678123631,315725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-26,24710.0,23703.182543855502,315725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-27,24990.0,23983.052058136007,358745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-09-30,25120.0,24118.923981631113,358745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-08,25285.0,24288.3106780254,289220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-09,25040.0,24063.61223555049,289220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-10,24800.0,23843.309131160782,289220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-11,25350.0,24382.458082945417,350275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-14,25335.0,24378.194242637284,350275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-15,24955.0,24022.368704219003,350275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-16,25300.0,24364.24882612431,350275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-17,24545.0,23646.47996885291,350275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-18,25045.0,24174.24082115382,348020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-21,25230.0,24361.633562078587,348020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-22,25010.0,24157.80416365935,348020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-23,25025.0,24180.750415811246,348020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-24,25925.0,25059.31745848322,348020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-25,25030.0,24202.689163699357,331895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-28,24970.0,24153.00584418064,331895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-29,25010.0,24199.9141803929,331895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-30,25030.0,24227.362583191385,331895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-10-31,25275.0,24472.555139507334,331895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-01,24865.0,24083.367990342223,338755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-04,25125.0,24342.95035807341,338755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-05,25065.0,24292.434735405674,338755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-06,24955.0,24193.29024054717,338755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-07,25170.0,24409.292642016113,338755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-08,25025.0,24276.084290885297,327495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-11,24975.0,24234.864462023263,327495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-12,24850.0,24120.706900999037,327495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-13,24585.0,23870.43843235198,327495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-14,24465.0,23760.739922621255,327495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-15,24640.0,23937.457316454245,351865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-18,24715.0,24016.986512677784,351865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-19,24865.0,24169.34907244847,351865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-20,25205.0,24506.41450167781,351865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-21,25200.0,24508.016677208227,351865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-22,25170.0,24485.18209707743,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-25,25275.0,24593.576512274503,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-26,25175.0,24502.38003628377,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-27,25830.0,25146.873549997825,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-28,25355.0,24691.216118797234,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-11-29,25200.0,24634.066564932462,398065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-02,25455.0,24889.831056517134,398065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-03,25290.0,24734.89417538765,398065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-04,25465.0,24912.447518526456,398065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-05,25550.0,25001.969611565375,398065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-06,25495.0,25000.502505670924,372285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-09,25590.0,25100.01149683772,372285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-10,25775.0,25287.838590153984,372285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-11,25870.0,25387.408171839717,372285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
