date,f_stock_pct20,f_wh_basis,f_wh_basis_x_stockpct,f_oprate_pct20,f_prod_pct20,f_cell_pct20,close,target_fwd
2023-12-07,,24900.0,,-0.10629111842105265,-0.10642530336184608,,95600.0,0.03140541241126885
2023-12-08,,16200.0,,-0.13260690789473695,-0.11030435647503478,,102300.0,-0.05113896149118736
2023-12-11,,18200.0,,-0.13260690789473695,-0.11030435647503478,,96800.0,0.021967677766043504
2023-12-12,,18900.0,,-0.13260690789473695,-0.11030435647503478,,93100.0,0.0502723652534434
2023-12-13,,5450.0,,-0.13260690789473695,-0.11030435647503478,,103550.0,0.011044530034898041
2023-12-14,,3950.0,,-0.13260690789473695,-0.11030435647503478,,102550.0,0.0029211315805766323
2023-12-15,,-100.0,,-0.12292993630573246,-0.100462249614792,,104600.0,-0.02566105461035834
2023-12-18,,250.0,,-0.12292993630573246,-0.100462249614792,,102750.0,0.01353331433063704
2023-12-19,,100.0,,-0.12292993630573246,-0.100462249614792,,101900.0,-0.001473115905974782
2023-12-20,,200.0,,-0.12292993630573246,-0.100462249614792,,100800.0,0.015748356968139112
2023-12-21,,2400.0,,-0.12292993630573246,-0.100462249614792,,97600.0,0.03819559773803595
2023-12-22,,-1300.0,,-0.09443361490145119,-0.07105428631314192,,100800.0,-0.009469295775443986
2023-12-25,,-3850.0,,-0.09443361490145119,-0.07105428631314192,,102850.0,-0.008298802814695066
2023-12-26,,-8600.0,,-0.09443361490145119,-0.07105428631314192,,107100.0,-0.0453646653464045
2023-12-27,,-8700.0,,-0.09443361490145119,-0.07105428631314192,,105700.0,-0.04202501997818296
2023-12-28,,-9550.0,,-0.09443361490145119,-0.07105428631314192,,106550.0,-0.056965206458825676
2023-12-29,,-10800.0,,-0.023924545663676078,0.010351736420302737,,107700.0,-0.05486708714187875
2024-01-02,,-11450.0,,-0.023924545663676078,0.010351736420302737,,108350.0,-0.07024621114110856
2024-01-03,,-9700.0,,-0.023924545663676078,0.010351736420302737,,106600.0,-0.07244965676593922
2024-01-04,241.95,-3550.0,-858922.5,0.00552104899930983,0.04096170970614432,,100450.0,-0.008497926670390897
2024-01-05,267.5,-2150.0,-575125.0,0.00552104899930983,0.04096170970614432,,98650.0,0.01509082964320282
2024-01-08,108.75,-900.0,-97875.0,0.03602749466698274,0.0455002794857462,,97200.0,0.03288937979454992
2024-01-09,37.13333333333333,-2950.0,-109543.33333333333,0.03602749466698274,0.0455002794857462,,98950.0,-0.01835849622512567
2024-01-10,21.405882352941177,-1900.0,-40671.17647058824,0.03602749466698274,0.0455002794857462,,97900.0,-0.0025568922137767843
2024-01-11,15.32112676056338,-8700.0,-133293.8028169014,-0.024413368096705357,0.020122973728339932,,104700.0,-0.08363079907241125
2024-01-12,12.106930693069307,-6650.0,-80511.08910891089,-0.024413368096705357,0.020122973728339932,,102850.0,-0.08202977213643046
2024-01-15,9.7,-5750.0,-55774.99999999999,-0.0036310820624547713,0.04202352403791254,,101950.0,-0.09403585722830933
2024-01-16,7.615584415584415,-7650.0,-58259.22077922078,-0.0036310820624547713,0.04202352403791254,,104150.0,-0.07215264881026041
2024-01-17,6.292391304347826,-5250.0,-33035.05434782609,-0.0036310820624547713,0.04202352403791254,,101750.0,-0.04112916700001645
2024-01-18,5.5125,-5900.0,-32523.75,-0.061486322924231396,-0.018271097407788095,,102400.0,-0.005876608488985042
2024-01-19,4.253488372093023,-4900.0,-20842.093023255813,-0.061486322924231396,-0.018271097407788095,,101400.0,0.008836581800497944
2024-01-22,2.859154929577465,-3350.0,-9578.169014084508,-0.07270987801961248,-0.03012184115523464,,99850.0,0.06588338505553529
2024-01-23,2.19954128440367,-5500.0,-12097.477064220184,-0.07270987801961248,-0.03012184115523464,,102000.0,0.05715841383994862
2024-01-24,1.7391472868217055,-5850.0,-10174.011627906977,-0.07270987801961248,-0.03012184115523464,,102350.0,0.15240444252395083
2024-01-25,1.3754621848739497,-4850.0,-6670.991596638656,-0.07390576417125094,-0.03158844765342961,,101350.0,0.16431800087380946
2024-01-26,1.1540983606557376,-4150.0,-4789.508196721311,-0.07390576417125094,-0.03158844765342961,,100650.0,0.15563988337872603
2024-01-29,0.9779548472775565,-5200.0,-5085.3652058432945,-0.087438133396182,-0.054313099041533586,,101950.0,0.08999042385807733
2024-01-30,0.8188106796116505,-4250.0,-3479.945388349515,-0.087438133396182,-0.054313099041533586,,101000.0,0.12107793155323592
2024-01-31,0.6578539823008849,-2400.0,-1578.8495575221236,-0.087438133396182,-0.054313099041533586,,99150.0,0.1307539637465356
2024-02-01,0.5761473554229266,-2550.0,-1469.175756328463,-0.13360787005261965,-0.07463644140290848,,99600.0,0.1293182123629854
2024-02-02,0.45130353817504654,-3100.0,-1399.0409683426442,-0.13360787005261965,-0.07463644140290848,,100150.0,0.15036347318551013
2024-02-05,0.45093394077448745,-3400.0,-1533.1753986332574,-0.13360787005261965,-0.07463644140290848,,100450.0,0.17658086961945
2024-02-06,0.4033216783216784,-100.0,-40.33216783216784,-0.13360787005261965,-0.07463644140290848,,97150.0,0.20118523110509554
2024-02-07,0.4784282838890348,-600.0,-287.0569703334209,-0.13360787005261965,-0.07463644140290848,,97650.0,0.13800167275542619
2024-02-08,0.45961339316534344,750.0,344.71004487400756,-0.2368804664723031,-0.17205479452054795,,96300.0,0.177898497677295
2024-02-19,0.26831847711134604,2150.0,576.884725789394,-0.2368804664723031,-0.17205479452054795,,94750.0,0.2100770245154869
2024-02-20,0.22399758818209214,3950.0,884.7904733192639,-0.2368804664723031,-0.17205479452054795,,92800.0,0.21405061141703574
2024-02-21,0.22339463370515533,-750.0,-167.5459752788665,-0.2368804664723031,-0.17205479452054795,,96900.0,0.19020235824619172
2024-02-22,0.20368162170219106,-1500.0,-305.5224325532866,-0.2842565597667638,-0.2236712328767123,,97650.0,0.18377126497434462
2024-02-23,0.15967813376642548,-5550.0,-886.2136424036614,-0.24013412432293013,-0.17599162498546006,,101800.0,0.11625381635236787
2024-02-26,0.15382912793271353,-5650.0,-869.1345728198314,-0.24013412432293013,-0.17599162498546006,,102300.0,0.04865050911718347
2024-02-27,0.1451824817518248,-9550.0,-1386.4927007299268,-0.24013412432293013,-0.17599162498546006,,106650.0,0.016275644088186256
2024-02-28,0.10071684587813623,-10000.0,-1007.1684587813623,-0.24013412432293013,-0.17599162498546006,,108000.0,0.0036968618813262026
2024-02-29,0.11468798641573508,-19700.0,-2259.353332389981,-0.18545266958988915,-0.11655228568105158,,119200.0,-0.09405258165073517
2024-03-01,0.09806141219753783,-16950.0,-1662.1409367482663,-0.18440082644628097,-0.11521435228331778,,119450.0,-0.1096018587361268
2024-03-04,0.06060606060606055,-11600.0,-703.0303030303024,-0.18440082644628097,-0.11521435228331778,,117600.0,-0.04344731975893653
2024-03-05,0.03914327917282123,-4050.0,-158.530280649926,-0.18440082644628097,-0.11521435228331778,,111550.0,-0.004942719566207376
2024-03-06,-0.10489090545139124,-6500.0,681.790885434043,-0.18440082644628097,-0.11521435228331778,,114000.0,-0.019486887673496624
2024-03-07,-0.09775138453326215,-4500.0,439.8812303996797,-0.09943181818181823,0.0036113699906803465,,113000.0,0.004415018209116693
2024-03-08,-0.12084611869164985,-4450.0,537.7652281778419,-0.07921837866385006,-0.004506586549572478,,113350.0,0.007032996022266515
2024-03-11,-0.11785462244177836,-7150.0,842.6605504587152,-0.07921837866385006,-0.004506586549572478,,116400.0,-0.003873471595796775
2024-03-12,-0.09407184124591816,-9850.0,926.6076362722939,-0.07921837866385006,-0.004506586549572478,,119850.0,-0.06328773923591854
2024-03-13,-0.08303226610190606,-7800.0,647.6516755948672,-0.07921837866385006,-0.004506586549572478,,118800.0,-0.05715841383994864
2024-03-14,-0.13549189061205158,150.0,-20.323783591807736,-0.044098230789543,0.03362606886988684,,112100.0,-0.003127096584435981
2024-03-15,-0.14550076859406413,-2800.0,407.40215206337956,0.1524992040751354,0.18398411647915291,,115050.0,-0.0618476640823071
2024-03-18,-0.1445503275759381,-4350.0,628.7939249553308,0.1524992040751354,0.18398411647915291,,116900.0,-0.06630797849014192
2024-03-19,-0.15036945812807878,-2400.0,360.8866995073891,0.1524992040751354,0.18398411647915291,,114950.0,-0.05866916220364474
2024-03-20,-0.16886397240019713,-4650.0,785.2174716609167,0.1524992040751354,0.18398411647915291,,117200.0,-0.0845322929805694
2024-03-21,-0.1639526964274658,-4800.0,786.9729428518358,0.3251866938221317,0.361518915866742,,117350.0,-0.07795002597273168
2024-03-22,-0.10866382328601443,-1800.0,195.59488191482598,0.3251866938221317,0.361518915866742,,114350.0,-0.04654083747283725
2024-03-25,-0.16228659121427202,5050.0,-819.5472856320737,0.3251866938221317,0.361518915866742,,107400.0,0.02754995176823065
2024-03-26,-0.13455287143858752,2100.0,-282.5610300210338,0.3251866938221317,0.361518915866742,,108400.0,0.011009285508369396
2024-03-27,-0.06929338977531752,1350.0,-93.54607619667864,0.3251866938221317,0.361518915866742,,108400.0,0.013742772404029933
2024-03-28,-0.17613456045699782,1250.0,-220.16820057124727,0.28752374920835977,0.30335747202106655,,108500.0,0.0659775773651918
2024-03-29,-1.0,2700.0,-2700.0,0.28752374920835977,0.30335747202106655,,107050.0,0.040280044796186104
2024-04-01,-0.3480104370515329,-2850.0,991.8297455968687,0.28752374920835977,0.30335747202106655,,112600.0,-0.001777778245999272
2024-04-02,-0.2607094398139175,-250.0,65.17735995347937,0.28752374920835977,0.30335747202106655,,111000.0,0.025790669140802278
2024-04-03,-0.05314945956019379,-750.0,39.86209467014534,0.3929702343255226,0.22672811059907838,,111800.0,0.002233639525937206
2024-04-08,0.012572104718236998,-1650.0,-20.743972785091046,0.2615428735302554,0.08148578061520606,,113500.0,-0.015986130846302286
2024-04-09,0.13114510619337594,-2150.0,-281.96197831575824,0.2615428735302554,0.08148578061520606,,114150.0,-0.05214664499343645
2024-04-10,0.14749090909090912,-2700.0,-398.2254545454546,0.2615428735302554,0.08148578061520606,,115950.0,-0.07939608624783759
2024-04-11,0.1666435602384584,750.0,124.98267017884379,0.28878692285632357,0.5078351712130005,,112500.0,-0.06899287148695143
2024-04-12,0.18470212621425164,550.0,101.5861694178384,0.28878692285632357,0.5078351712130005,,112200.0,-0.0855540048589602
2024-04-15,0.22348510783978082,1000.0,223.48510783978082,0.2414364640883977,0.4522079373951928,,111750.0,-0.0718733343523056
2024-04-16,0.3064415692243825,3350.0,1026.5792569016812,0.2414364640883977,0.4522079373951928,,108150.0,-0.015843761059579253
2024-04-17,0.35222446564088283,2100.0,739.671377845854,0.2414364640883977,0.4522079373951928,,109400.0,-0.03157179587581366
2024-04-18,0.42353964342658346,3100.0,1312.9728946224086,0.2712707182320442,0.30117384013415305,,108400.0,-0.015806930697838107
2024-04-19,0.45852790749388483,3700.0,1696.5532577273739,0.2712707182320442,0.30117384013415305,,107700.0,-0.012144007254798837
2024-04-22,0.46093460712434275,2850.0,1313.6636303043767,0.17879098360655754,0.2067392431311561,,108550.0,-0.022357708175035716
2024-04-23,0.3667333238108841,2100.0,770.1399800028565,0.17879098360655754,0.2067392431311561,,109150.0,-0.014302435268268807
2024-04-24,0.49026791847950535,850.0,416.72773070757955,0.17879098360655754,0.2067392431311561,,110400.0,-0.03878602503515642
2024-04-25,0.4297392841361025,2150.0,923.9394608926204,0.2077356557377048,0.23639191290824257,,109600.0,-0.04287702435639176
2024-04-26,0.3724022111818628,1350.0,502.74298509551477,0.2077356557377048,0.23639191290824257,,109900.0,-0.043707561105966165
2024-04-29,0.506779661016949,-4650.0,-2356.525423728813,0.15961633054599123,0.20466713809475712,,115900.0,-0.08928865623363885
2024-04-30,inf,300.0,inf,0.15961633054599123,0.4630770784927771,,111450.0,-0.061045302483948904
2024-05-06,1.0383191595797898,-650.0,-674.9074537268634,0.15961633054599123,0.4630770784927771,,112400.0,-0.09025182052507812
2024-05-07,0.8339451144904737,-2050.0,-1709.587484705471,0.15961633054599123,0.4630770784927771,,113900.0,-0.11181972778032162
2024-05-08,0.7976696583215241,-200.0,-159.53393166430482,0.07183450784269141,0.5544703230653645,,112050.0,-0.11577701692951767
2024-05-09,0.6920829681565879,-200.0,-138.41659363131757,0.16117299386224127,0.4700010733068585,,111700.0,-0.09921214246140053
2024-05-10,0.5181197478991597,2750.0,1424.8293067226891,0.16117299386224127,0.4700010733068585,,108350.0,-0.07969666695262567
2024-05-13,0.47692990239574096,2650.0,1263.8642413487134,0.16117299386224127,0.4700010733068585,,107100.0,-0.09905199895032026
2024-05-14,0.41313131313131324,4250.0,1755.8080808080813,0.13662661326212722,0.054349499615088614,,105000.0,-0.06441154507238887
2024-05-15,0.3605504587155963,4750.0,1712.6146788990825,0.13662661326212722,0.054349499615088614,,103000.0,-0.05180441118886407
2024-05-16,0.334601824388606,3000.0,1003.805473165818,0.1804628393413441,0.09499615088529634,,104000.0,-0.0707113802446521
2024-05-17,0.25664654167990686,550.0,141.15559792394876,0.1804628393413441,0.09499615088529634,,106450.0,-0.10541270636267358
2024-05-20,0.22840078261765018,1100.0,251.2408608794152,0.1804628393413441,0.09499615088529634,,106000.0,-0.13299245431991222
2024-05-21,0.21464209347316965,200.0,42.92841869463393,0.15275966970882204,0.22209811839505122,,106700.0,-0.12672637603770373
2024-05-22,0.23865426640239873,500.0,119.32713320119936,0.15275966970882204,0.22209811839505122,,106400.0,-0.11966450375608906
2024-05-23,0.21924266234095402,350.0,76.73493181933391,0.14059104737070838,0.2092104132657444,,106150.0,-0.1441521587876237
2024-05-24,0.2725087526780583,-1100.0,-299.7596279458641,0.14059104737070838,0.2092104132657444,,107600.0,-0.19485328349884143
2024-05-27,0.24518541282524065,300.0,73.55562384757219,0.14059104737070838,0.2092104132657444,,106200.0,-0.16274051159484812
2024-05-28,0.2595168186266934,1300.0,337.3718642147014,0.11325556733828224,0.18020964360587,,105000.0,-0.12621131113801684
2024-05-29,0.2606944373629736,1000.0,260.6944373629736,0.11325556733828224,0.18020964360587,,105200.0,-0.10620582424577693
2024-05-30,0.27037529399734117,0.0,0.0,0.12216330858960767,0.1896016771488469,,106000.0,-0.11483925961237011
2024-05-31,0.2780447898558134,1050.0,291.9470293486041,0.12216330858960767,-0.02050680107712488,,104850.0,-0.09183506146166709
2024-06-03,0.2848377754871645,2200.0,626.6431060717618,0.12216330858960767,-0.02050680107712488,,102700.0,-0.08798556118747312
2024-06-04,0.26682234083110945,1950.0,520.3035646206635,0.12216330858960767,-0.02050680107712488,,101850.0,-0.07437234756834829
2024-06-05,0.2010160287290883,2200.0,442.2352632039943,0.12216330858960767,-0.02050680107712488,,99800.0,-0.06040545745794394
2024-06-06,0.19319751381215466,250.0,48.29937845303866,0.04835552075176186,0.07367114485981308,,101150.0,-0.07437417739953726
2024-06-07,0.1963328143919738,1125.0,220.87441619097052,0.04835552075176186,0.07367114485981308,,100050.0,-0.06610563213964486
2024-06-11,0.19984551345320356,3350.0,669.4824700682319,0.04835552075176186,0.07367114485981308,,97000.0,-0.029821723400221413
2024-06-12,0.1743682462262961,1000.0,174.3682462262961,0.04835552075176186,0.07367114485981308,,98450.0,-0.06993650745868982
2024-06-13,0.17582602832097094,1500.0,263.7390424814564,0.03876272513703993,0.0638872663551402,,97800.0,-0.055715932522392125
2024-06-14,0.18332774236833282,1550.0,284.1580006709159,0.00018850141376058893,0.024395388076490443,,96900.0,-0.05898123607270482
2024-06-17,0.18931220498988544,1800.0,340.76196898179376,0.00018850141376058893,0.024395388076490443,,95800.0,-0.0854942137932477
2024-06-18,0.17654455528543878,4350.0,767.9688154916587,0.00018850141376058893,0.024395388076490443,,92800.0,-0.044059989794030543
2024-06-19,0.17151479587559737,1400.0,240.1207142258363,0.00018850141376058893,0.024395388076490443,,94000.0,-0.07911228958288993
2024-06-20,0.14204242399376366,450.0,63.91909079719365,0.016965127238454336,0.04147919010123724,,94400.0,-0.07077260196788779
2024-06-21,0.1722517877931149,2950.0,508.1427739896889,0.027814821870832507,0.052579224101179545,,91900.0,-0.023116054053487475
2024-06-24,0.1487762812089357,4600.0,684.3708935611043,0.027814821870832507,0.052579224101179545,,88550.0,0.004507049883001673
2024-06-25,0.16860680350458646,1550.0,261.340545432109,0.027814821870832507,0.052579224101179545,,90250.0,-0.026383792521859028
2024-06-26,0.15905279947650408,-850.0,-135.19487955502848,0.027814821870832507,0.052579224101179545,,92550.0,-0.0629910067481601
2024-06-27,0.15505945158942014,-2900.0,-449.6724096093184,0.04686606972756713,0.07211880062526643,,94600.0,-0.0831748098436345
2024-06-28,0.1448120421798278,-3000.0,-434.4361265394834,0.03855603855603862,0.06365430706330177,,94500.0,-0.09599824715621258
2024-07-01,0.14190270443270925,-4950.0,-702.4183869419107,0.03855603855603862,0.06365430706330177,,95650.0,-0.13704738652156076
2024-07-02,0.08821057457212711,-3350.0,-295.5054248166258,0.03855603855603862,0.06365430706330177,,94050.0,-0.14752726178643918
2024-07-03,0.07975021630365275,-4100.0,-326.9758868449763,0.03855603855603862,0.06365430706330177,,94550.0,-0.13390919307482085
2024-07-04,-0.00412047841306884,-3200.0,13.185530921820288,0.02022302022302025,0.044903425912871775,,93950.0,-0.1501671398363584
2024-07-05,-0.012552452611778286,-3350.0,42.05071624945726,0.008029878618113884,0.008024481468888123,,93900.0,-0.14778123154177847
2024-07-08,0.09224985540775021,-3100.0,-285.97455176402565,0.008029878618113884,0.008024481468888123,,93650.0,-0.1389614086432805
2024-07-09,0.07664520743919878,-3700.0,-283.5872675250355,0.008029878618113884,0.008024481468888123,,94150.0,-0.1473584338933145
2024-07-10,0.07128535624776222,-1450.0,-103.36376655925523,0.008029878618113884,0.008024481468888123,,91800.0,-0.13384267667372876
2024-07-11,0.06724014336917561,-2650.0,-178.18637992831538,-0.05314738032416133,0.025049756365383313,,92500.0,-0.16411001973001677
2024-07-12,0.05432317505315387,-1600.0,-86.9170800850462,-0.05314738032416133,0.025049756365383313,,91350.0,-0.16377539320146794
2024-07-15,0.03990077958894411,1500.0,59.85116938341617,-0.05314738032416133,0.025049756365383313,,87950.0,-0.14603513089723613
2024-07-16,0.06180976131100824,-850.0,-52.538297114357,-0.05314738032416133,0.025049756365383313,,88800.0,-0.1425812281444405
2024-07-17,0.18432915921288018,500.0,92.16457960644009,-0.05314738032416133,0.025049756365383313,,86850.0,-0.1675775900672277
2024-07-18,0.17355846955272147,-1500.0,-260.3377043290822,-0.08285449490268781,-0.007087889833940819,,87950.0,-0.19456217179189655
2024-07-19,0.2182656499379323,-3400.0,-742.1032097889698,-0.08285449490268781,-0.007087889833940819,,89800.0,-0.20781070033935925
2024-07-22,0.24046470062555847,-2600.0,-625.208221626452,-0.08285449490268781,-0.007087889833940819,,88950.0,-0.19215047849137432
2024-07-23,0.2715593101020768,-1550.0,-420.91693065821903,-0.08285449490268781,-0.007087889833940819,,87900.0,-0.15871169115482084
2024-07-24,0.2654199011997178,-1000.0,-265.4199011997178,-0.08285449490268781,-0.007087889833940819,,86900.0,-0.10933207939464376
2024-07-25,0.26285014005602236,-2200.0,-578.2703081232492,-0.10791628753412197,-0.03419709722314268,,87050.0,-0.1430124810003401
2024-07-26,0.2680002812543947,-1000.0,-268.0002812543947,-0.10791628753412197,-0.03419709722314268,,85850.0,-0.15735908275449387
2024-07-29,0.17874785411484417,850.0,151.93567599761755,-0.10791628753412197,-0.03419709722314268,,83400.0,-0.11486463645853698
